freeze_date,training_cutoff_date,record_status,target_date,decision_snapshot_ts_utc,city,city_family,bracket,no_ask,no_ask_size,no_depth_5c_notional_approx,p_cross_upper,p_cap,p_cross_cap_adjusted,mechanism_edge,cap_adjusted_edge,required_gap_f,pred_remaining_heat_f,future_delta_to_daymax_f,actual_margin_f,pred_error_f,label_no_wins,stake_cost_usd,stake_profit_usd,full_multiplier,trade_cap_multiplier,overconf_cluster_multiplier,principled_cluster_multiplier,overconf_combined_multiplier,principled_combined_multiplier,benchmark_full_size_base_p40_multiplier,benchmark_full_size_base_p40_notional_usd,benchmark_full_size_base_p40_settled_profit_usd,champion_trade_cap_soft_size_multiplier,champion_trade_cap_soft_size_notional_usd,champion_trade_cap_soft_size_settled_profit_usd,challenger_overconf_cap_soft_size_multiplier,challenger_overconf_cap_soft_size_notional_usd,challenger_overconf_cap_soft_size_settled_profit_usd,diagnostic_principled_cap_soft_size_multiplier,diagnostic_principled_cap_soft_size_notional_usd,diagnostic_principled_cap_soft_size_settled_profit_usd
2026-06-24,2026-06-22,open_forward,2026-06-23,2026-06-23T06:30:20+00:00,Beijing,east_asia_continental,27,0.193,20.0,,0.9165084466579139,0.5247935973978284,0.43553068189081157,0.7235084466579138,0.24253068189081156,0.05000000000000142,1.494093881732797,0.0,-0.05000000000000142,1.494093881732797,,5.0,,1.0,0.6064048019516287,0.6666666666666666,0.6295511144570218,0.40426986796775244,0.3817628188807375,1.0,5.0,,0.6064048019516287,3.0320240097581435,,0.40426986796775244,2.0213493398387623,,0.3817628188807375,1.9088140944036875,
2026-06-24,2026-06-22,open_forward,2026-06-23,2026-06-23T10:30:21+00:00,CapeTown,southern_or_maritime,17,0.18,54.04,,0.6028702271782366,0.9095640974790286,0.05452111309788691,0.4228702271782366,-0.1254788869021131,0.05000000000000142,0.32250784102974345,0.0,-0.05000000000000142,0.32250784102974345,,5.0,,1.0,0.31782692689072856,0.6666666666666666,0.6295511144570218,0.21188461792715235,0.20008829602850856,1.0,5.0,,0.31782692689072856,1.5891346344536428,,0.21188461792715235,1.0594230896357617,,0.20008829602850856,1.0004414801425427,
2026-06-24,2026-06-22,open_forward,2026-06-23,2026-06-23T05:30:53+00:00,Chongqing,humid_low_latitude,25,0.26,10.44,,0.7968669309077727,0.7166489934119977,0.22579304698940947,0.5368669309077727,-0.03420695301059054,0.45,1.317819592343276,0.0,-0.45,1.317819592343276,,5.0,,1.0,0.4625132549410017,0.6666666666666666,0.6295511144570218,0.30834216996066777,0.29117573509925226,1.0,5.0,,0.4625132549410017,2.3125662747050084,,0.30834216996066777,1.541710849803339,,0.29117573509925226,1.4558786754962614,
2026-06-24,2026-06-22,open_forward,2026-06-23,2026-06-23T10:30:21+00:00,Jeddah,continental_dry_hot,34,0.322,10.0,,0.7963959103772656,0.6252746961382556,0.29842969951037146,0.47439591037726564,-0.02357030048962855,0.6500000000000057,1.5160790072737322,0.0,-0.6500000000000057,1.5160790072737322,,5.0,,1.0,0.5310439778963083,0.6666666666666666,0.6295511144570218,0.35402931859753883,0.33431932811031095,1.0,5.0,,0.5310439778963083,2.6552198894815415,,0.35402931859753883,1.770146592987694,,0.33431932811031095,1.6715966405515548,
2026-06-24,2026-06-22,open_forward,2026-06-23,2026-06-23T06:30:20+00:00,Manila,humid_low_latitude,32,0.24,10.0,,0.5122046280448789,0.921613685537886,0.040149833042876,0.2722046280448789,-0.199850166957124,0.05000000000000142,0.0819728462926325,0.0,-0.05000000000000142,0.0819728462926325,,5.0,,1.0,0.3087897358465855,0.6666666666666666,0.6295511144570218,0.20585982389772364,0.19439892233510728,1.0,5.0,,0.3087897358465855,1.5439486792329273,,0.20585982389772364,1.0292991194886183,,0.19439892233510728,0.9719946116755364,
2026-06-24,2026-06-22,open_forward,2026-06-23,2026-06-23T14:30:22+00:00,NYC,southern_or_maritime,70-71,0.21,46.06,,0.9937095723128707,0.028339134643975538,0.965548702946089,0.7837095723128708,0.755548702946089,0.5,3.1076091528521967,0.0,-0.5,3.1076091528521967,,5.0,,1.0,0.9787456490170183,0.6666666666666666,0.6295511144570218,0.6524970993446788,0.616170414108625,1.0,5.0,,0.9787456490170183,4.893728245085091,,0.6524970993446788,3.262485496723394,,0.616170414108625,3.0808520705431253,
2026-06-24,2026-06-22,open_forward,2026-06-23,2026-06-23T02:30:44+00:00,Shanghai,humid_low_latitude,24,0.22,70.0,,0.6031034812212885,0.6756956707998608,0.1955890699157387,0.38310348122128857,-0.02441093008426129,0.6499999999999992,0.9231399911160976,0.0,-0.6499999999999992,0.9231399911160976,,5.0,,1.0,0.49322824690010436,0.6666666666666666,0.6295511144570218,0.3288188312667362,0.31051239251764384,1.0,5.0,,0.49322824690010436,2.4661412345005216,,0.3288188312667362,1.644094156333681,,0.31051239251764384,1.5525619625882192,
2026-06-24,2026-06-22,open_forward,2026-06-23,2026-06-23T12:30:41+00:00,Warsaw,europe_cloud_break,26,0.35,10.0,,0.5489852367998603,0.7318563214227775,0.14720692088010215,0.19898523679986035,-0.20279307911989783,0.2500000000000007,0.3786322644353451,1.9999999999999993,1.7499999999999987,-1.6213677355646543,,5.0,,1.0,0.4511077589329169,0.6666666666666666,0.6295511144570218,0.3007385059552779,0.28399539237642735,1.0,5.0,,0.4511077589329169,2.2555387946645844,,0.3007385059552779,1.5036925297763895,,0.28399539237642735,1.4199769618821367,
2026-06-24,2026-06-22,open_forward,2026-06-23,2026-06-23T05:30:53+00:00,Wuhan,humid_low_latitude,25,0.13,5.12,,0.7343675824655269,0.40328039683336775,0.4382115323872683,0.6043675824655269,0.3082115323872683,0.45,1.1042238717046655,0.0,-0.45,1.1042238717046655,,5.0,,1.0,0.6975397023749741,0.6666666666666666,0.6295511144570218,0.4650264682499827,0.43913689700818426,1.0,5.0,,0.6975397023749741,3.4876985118748705,,0.4650264682499827,2.3251323412499136,,0.43913689700818426,2.195684485040921,
