snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,region_bucket,city_pool,target_date,unit,bracket,leg,side,outcome,target_bracket_low_native,target_bracket_high_native,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,obs_age_minutes,obs_cadence_min,minutes_to_next_obs,minutes_to_next_key_obs,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,forecast_margin_to_target_native,target_distance_native,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,clob_price_source,orderbook_rows_in_archive,multi_model_available,multi_model_spread_native,preferred_vs_ensemble_gap_native,om_cloud_cover,om_precipitation_probability,om_cape,om_cin,om_lifted_index,om_boundary_layer_height,om_shortwave_radiation,om_wind_speed,om_wind_gust,om_wind_direction,taf_available,taf_issue_time_utc,taf_peak_window_overlap,taf_peak_overlap_score,taf_tx_native,taf_tn_native,taf_tx_margin_ticks,taf_tsra,taf_shra,taf_tempo,taf_becmg,taf_suppression_level,taf_disruption_level,vertical_profile_available,vertical_heating_setup,vertical_heating_score,vertical_suppression_risk,vertical_trigger_risk,vertical_mixing_strength,vertical_shear_risk,vertical_profile_signal,hourly_context_available,om_remaining_temp_max_native,om_remaining_temp_mean_native,om_remaining_temp_slope_native,om_remaining_peak_margin_to_target_ticks,residual_points,target_distance_ticks,forecast_margin_to_target_ticks,heating_done_score_v1,heating_done_bucket_v1,heating_done_reasons_v1,leg_residual_done_score_v1,leg_residual_done_bucket_v1,leg_residual_done_reasons_v1,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour,snap_dt,metar_dt,true_local_time_float,native_tick_size,forecast_gap_to_running_ticks,decline_ticks,obs_count_log1p,obs_age_bucket,true_local_time_bucket,obs_cadence_bucket,pre_update_blackout_bucket,pre_update_blackout_score,minutes_since_running_max,same_running_max_obs_count,city_hour_path_prior_touch_rate,city_prior_d1_exact_rate,city_prior_d1_touch_rate,city_prior_late_spike_rate,source_prior_touch_rate,final_yes,settled,final_exact_target,no_win,touch_target_after_decision,first_touch_minutes_after_decision,max_future_increment_native,fee_per_share,cost_per_share,market_p_no_win,clock_only_p_touch,clock_only_p_no_win,raw_physical_score_v1,v1_original_retrained_p_no_win,old_v1_like_p_no_win,base_physical_only_p_touch,base_physical_only_p_exact,base_physical_only_p_no_win,obs_clock_cadence_p_touch,obs_clock_cadence_p_exact,obs_clock_cadence_p_no_win,multi_model_forecast_p_touch,multi_model_forecast_p_exact,multi_model_forecast_p_no_win,taf_p_touch,taf_p_exact,taf_p_no_win,vertical_hourly_context_p_touch,vertical_hourly_context_p_exact,vertical_hourly_context_p_no_win,city_late_reheat_calibration_p_touch,city_late_reheat_calibration_p_exact,city_late_reheat_calibration_p_no_win,full_v2_p_touch,full_v2_p_exact,full_v2_p_no_win
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0501.json,2026-07-02T21:01:00Z,2026-07-03 05:01:00,2026-07-02T17:01:22,17,1,Miami,other,t1_trading,2026-07-02,F,94-95,d1_no,NO,no,94.0,95.0,92,92.0,87.0,5.0,92.0,87.0,2026-07-02T20:53:00Z,22,8.0,60.0,52.0,52.0,89.8,-2.200000000000003,2026-07-02T13:00,4.02,open_meteo_live_gfs,4.200000000000003,2.0,,,,,,,0xf3a511fcb6a4ca467e7b342848b5855e0c5ea6586d5e27fa3eb4ea622ed860e5,2749947,,,,,Will the highest temperature in Miami be between 94-95°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,2.1000000000000014,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,busted_lt_minus1,decline,17,2026-07-02 21:01:00+00:00,2026-07-02 20:53:00+00:00,17.016666666666666,2.0,-1.1000000000000014,2.5,3.1354942159291497,fresh_0_15m,late_afternoon,cadence_50_75,next_obs_45_90,0.0,108.0,3,0.0,0.0,0.0,0.09090909090909091,0.11377245508982035,0.0,True,False,True,False,,0.0,,,,0.11920292202211757,0.8807970779778824,0.8,0.9987626981731611,0.9983811719843274,0.0032218462731828656,0.0061615765711389376,0.9938384234288611,0.002383675543963263,0.005470366036709537,0.9945296339632904,0.002286433670096203,0.004316304746335536,0.9956836952536645,0.0020807838925775454,0.007072234576369752,0.9929277654236303,0.0020908184450855387,0.007022190567880136,0.9929778094321199,0.001830715025229785,0.007150076355123204,0.9928499236448768,0.0018307150272897574,0.007150029172541249,0.9928499708274587
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0501.json,2026-07-02T21:01:00Z,2026-07-03 05:01:00,2026-07-02T17:01:22,17,1,NYC,other,t1_trading,2026-07-02,F,104-105,d1_no,NO,no,104.0,105.0,102,102.0,99.0,3.0,102.0,99.0,2026-07-02T20:51:00Z,18,10.0,53.5,43.5,43.5,103.4,1.4000000000000057,2026-07-02T15:00,2.02,open_meteo_live_gfs,0.5999999999999943,2.0,,,,,,,0xcfdf756c85f1f1eb9b77f4e404d798f44caf1eceb4694225ae49340681ff98c8,2749911,,,,,Will the highest temperature in New York City be between 104-105°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,0.29999999999999716,0.6,heating_done_probable,peak_passed_2h_plus;forecast_room_le_2_steps;pulled_back_from_high,0.6,leg_residual_done_probable,peak_passed_2h_plus;forecast_room_le_2_steps;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,room_1_2,decline,17,2026-07-02 21:01:00+00:00,2026-07-02 20:51:00+00:00,17.016666666666666,2.0,0.7000000000000028,1.5,2.9444389791664403,fresh_0_15m,late_afternoon,cadence_50_75,next_obs_30_45,0.25,108.0,4,0.0,0.08,0.08,0.18181818181818182,0.11377245508982035,0.0,True,False,True,False,,0.0,,,,0.11920292202211757,0.8807970779778824,0.6,0.9904497323993329,0.9943472750946065,0.023064562523095095,0.0075779014374337435,0.9924220985625662,0.03976494497836459,0.006507241617916301,0.9934927583820837,0.040515300293456936,0.00520422094046567,0.9947957790595343,0.030014521207575147,0.005856555389609224,0.9941434446103907,0.03006959245489281,0.005832293766816422,0.9941677062331836,0.011437267917918392,0.002745152118143076,0.9972548478818569,0.011437267928032875,0.0027451347206195083,0.9972548652793805
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0501.json,2026-07-02T21:01:00Z,2026-07-03 05:01:00,2026-07-02T16:01:22,16,1,PanamaCity,other,t2_research,2026-07-02,C,35,d1_no,NO,no,35.0,35.0,34,33.888888888888886,26.11111111111111,7.777777777777775,93.0,79.0,2026-07-02T21:00:00Z,19,1.0,49.5,48.5,48.5,31.3,-2.6999999999999993,2026-07-02T10:00,6.02,open_meteo_live_gfs,3.6999999999999993,1.0,,,,,,,0x6c8b2d70b69df98754e579bd9b40f7de864a4195f98f6271b7c6e0f163d88fa9,2750038,,,,,Will the highest temperature in Panama City be 35°C on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,3.6999999999999993,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,busted_lt_minus1,decline,16,2026-07-02 21:01:00+00:00,2026-07-02 21:00:00+00:00,16.016666666666666,1.0,-2.6999999999999993,7.777777777777775,2.995732273553991,fresh_0_15m,key_1530_1630,cadence_35_50,next_obs_45_90,0.0,30.0,3,0.0,0.0,0.0,0.0,0.11377245508982035,0.0,True,False,True,False,,,,,,0.057324175898868755,0.9426758241011313,0.8,0.9919477815368638,0.9983695879462364,0.00575368708968466,0.005515597427095748,0.9944844025729043,0.001623811115393646,0.0032351037844704383,0.9967648962155296,0.0010298478523787554,0.0013873792058094114,0.9986126207941906,0.0006341587621138291,0.0024187253506099287,0.9975812746493901,0.0006367792998887956,0.0024133705920660743,0.997586629407934,0.0010307969493758057,0.004341246870052419,0.9956587531299476,0.0010307969505946606,0.0043412401665122525,0.9956587598334877
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0501.json,2026-07-02T21:01:00Z,2026-07-03 05:01:00,2026-07-02T18:01:22,18,1,SaoPaulo,other,t2_research,2026-07-02,C,27,d1_no,NO,no,27.0,27.0,26,26.11111111111111,22.77777777777778,3.333333333333332,79.0,73.0,2026-07-02T21:00:00Z,19,1.0,60.0,59.0,59.0,26.2,0.1999999999999993,2026-07-02T14:00,4.02,open_meteo_live_gfs,0.8000000000000007,1.0,,,,,,,0xea58fa0c724ec08c73ea405d3cf3d61ea1a7230b42b87ffdd8a21622c3421952,2749863,,,,,Will the highest temperature in Sao Paulo be 27°C on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,0.8000000000000007,0.7,heating_done_confirmed,peak_passed_2h_plus;forecast_room_le_1_step;pulled_back_from_high,0.7,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_room_le_1_step;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,room_0_1,decline,18,2026-07-02 21:01:00+00:00,2026-07-02 21:00:00+00:00,18.016666666666666,1.0,0.1999999999999993,3.333333333333332,2.995732273553991,fresh_0_15m,evening,cadence_50_75,next_obs_45_90,0.0,172.0,4,0.0,0.0,0.0,0.0,0.11377245508982035,0.0,True,False,True,False,,,,,,0.11920292202211757,0.8807970779778824,0.7,0.814392152551913,0.97773351652788,0.04390735526172792,0.045717575675955205,0.9542824243240448,0.02396457253783022,0.02792213666296169,0.9720778633370383,0.015000205297390263,0.015009186111585908,0.9849908138884141,0.011242899617375787,0.018658691101805017,0.9813413088981949,0.011248078161981078,0.01849030504079168,0.9815096949592084,0.010015508964604678,0.010503834385925745,0.9894961656140743,0.010015508977808334,0.0105037907198689,0.9894962092801312
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0516.json,2026-07-02T21:16:00Z,2026-07-03 05:16:00,2026-07-02T17:16:26,17,16,Atlanta,other,t2_research,2026-07-02,F,100-101,d1_no,NO,no,100.0,101.0,98,98.0,98.0,0.0,98.0,98.0,2026-07-02T20:52:00Z,17,24.0,60.0,36.0,36.0,98.4,0.4000000000000057,2026-07-02T17:00,0.27,open_meteo_live_gfs,1.5999999999999943,2.0,0.985,0.96,0.025,49.63,1253.49,204.65,0x5ed4dc3a64fa14f8d730be9f872356a97068454c35a8fb309634fad9d98b6230,2749935,,,0.985,0.96,Will the highest temperature in Atlanta be between 100-101°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,1.5000000000000013,1.0,0.7999999999999972,0.4,heating_done_uncertain,peak_recently_passed;forecast_room_le_1_step;at_running_high_plateau,0.4,leg_residual_marginal,peak_recently_passed;forecast_room_le_1_step;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,room_0_1,at_high,17,2026-07-02 21:16:00+00:00,2026-07-02 20:52:00+00:00,17.266666666666666,2.0,0.20000000000000284,0.0,2.8903717578961645,ok_15_35m,late_afternoon,cadence_50_75,next_obs_30_45,0.25,15.0,1,1.0,0.2,0.2,0.25,0.11377245508982035,0.0,True,False,True,False,,,0.00074,0.98574,0.015000000000000013,0.21416501695744142,0.7858349830425586,0.4,0.6864358219397808,0.7444422437858842,0.15932699232045605,0.1566296700540884,0.8433703299459117,0.11282364332743712,0.1092749242734298,0.8907250757265702,0.0890852984046374,0.08485706291534054,0.9151429370846594,0.08361023988936896,0.069275201994791,0.930724798005209,0.08388090515649765,0.06899067968410437,0.9310093203158957,0.047895272100474985,0.05468208267671021,0.9453179173232897,0.04789527210651252,0.05468201235075799,0.945317987649242
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0516.json,2026-07-02T21:16:00Z,2026-07-03 05:16:00,2026-07-02T16:16:26,16,16,Austin,other,t2_research,2026-07-02,F,96-97,d1_no,NO,no,96.0,97.0,95,95.0,95.0,0.0,95.0,95.0,2026-07-02T20:53:00Z,20,23.0,60.0,37.0,37.0,96.4,1.4000000000000057,2026-07-02T17:00,-0.73,open_meteo_live_gfs,-0.4000000000000057,1.0,0.6,0.45,0.15,5.0,16.0,16.33,0x11626f547e5fab6237373b561ee852f2cbffe080c969b7f73bb6d93eed21b1aa,2749967,,,0.6,0.45,Will the highest temperature in Austin be between 96-97°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,40.0,0.5,-0.20000000000000284,0.1,runway_still_open,forecast_room_le_2_steps;at_running_high_plateau,0.1,leg_residual_not_done,forecast_room_le_2_steps;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,lt90,gt10,peak_1h_to_15m_ahead,room_1_2,at_high,16,2026-07-02 21:16:00+00:00,2026-07-02 20:53:00+00:00,16.266666666666666,2.0,0.7000000000000028,0.0,3.044522437723423,ok_15_35m,key_1530_1630,cadence_50_75,next_obs_30_45,0.25,15.0,1,0.16666666666666666,0.3181818181818182,0.3181818181818182,0.3,0.11377245508982035,0.0,True,False,True,False,,,0.012,0.612,0.4,0.21416501695744142,0.7858349830425586,0.1,0.0999342171511952,0.14916364319586395,0.9125224199747448,0.857443128120237,0.14255687187976296,0.914716693891994,0.8806979815248512,0.11930201847514876,0.9166551182567614,0.863453987348231,0.13654601265176902,0.90704093582598,0.8638499199798858,0.1361500800201142,0.9069889890312147,0.8643284916118363,0.13567150838816366,0.6427573190370032,0.28916582127807094,0.710834178721929,0.642757318811015,0.28916595463830597,0.710834045361694
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0516.json,2026-07-02T21:16:00Z,2026-07-03 05:16:00,2026-07-02T18:16:26,18,16,BuenosAires,other,t2_research,2026-07-02,C,10,d1_no,NO,no,10.0,10.0,9,8.88888888888889,6.111111111111111,2.7777777777777786,48.0,43.0,2026-07-02T21:00:00Z,19,16.0,60.0,44.0,44.0,8.2,-0.8000000000000007,2026-07-02T15:00,3.27,open_meteo_live_gfs,1.8000000000000007,1.0,0.999,0.996,0.003,175.11,175.11,897.17,0xdfde9aa811bb72601ae502f1cb3a4f0ca95e1345afce900895a0e8837edd8a64,2749874,,,0.999,0.996,Will the highest temperature in Buenos Aires be 10°C on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,0.10000000000000009,1.0,1.8000000000000007,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,capped_minus1_0,decline,18,2026-07-02 21:16:00+00:00,2026-07-02 21:00:00+00:00,18.266666666666666,1.0,-0.8000000000000007,2.7777777777777786,2.995732273553991,ok_15_35m,evening,cadence_50_75,next_obs_30_45,0.25,187.0,4,0.0,0.0,0.0,0.0,0.11377245508982035,0.0,True,False,True,False,,,5e-05,0.99905,0.0010000000000000009,0.11920292202211757,0.8807970779778824,0.8,0.8995691341498069,0.977571305234149,0.036812386972421486,0.05056968589130832,0.9494303141086917,0.04739713989365867,0.058928177027799095,0.9410718229722009,0.027148464703904283,0.027774114372216278,0.9722258856277837,0.018011101049441272,0.031921932199321344,0.9680780678006786,0.017994490146629773,0.031791118179916505,0.9682088818200835,0.01509965225785006,0.030678297333976944,0.969321702666023,0.01509965226373441,0.030678297034011263,0.9693217029659887
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0516.json,2026-07-02T21:16:00Z,2026-07-03 05:16:00,2026-07-02T16:16:26,16,16,Chicago,other,t2_research,2026-07-02,F,96-97,d1_no,NO,no,96.0,97.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T20:51:00Z,16,25.0,60.0,35.0,35.0,96.4,2.4000000000000057,2026-07-02T16:00,0.27,open_meteo_live_gfs,-0.4000000000000057,2.0,,,,,,,0xc7525406fc16ec5e4e7206d0151c16e9e52988737c6cc00215e07f4224c32c12,2749956,,,,,Will the highest temperature in Chicago be between 96-97°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,-0.20000000000000284,0.05,runway_still_open,peak_recently_passed;forecast_room_open;at_running_high_plateau,0.05,leg_residual_not_done,peak_recently_passed;forecast_room_open;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,near_peak,room_gt2,at_high,16,2026-07-02 21:16:00+00:00,2026-07-02 20:51:00+00:00,16.266666666666666,2.0,1.2000000000000028,0.0,2.833213344056216,ok_15_35m,key_1530_1630,cadence_50_75,next_obs_30_45,0.25,45.0,2,0.0,0.08,0.08,0.1,0.11377245508982035,0.0,True,False,True,False,,,,,,0.21416501695744142,0.7858349830425586,0.05,0.7667265308556614,0.7596432417007157,0.21813995505859293,0.13683362173694882,0.8631663782630512,0.2866654993972049,0.21221722366920445,0.7877827763307955,0.24902902470132662,0.16126890464949645,0.8387310953505036,0.23045468676123457,0.12707370871446746,0.8729262912855326,0.23114983415953805,0.12763791353412504,0.872362086465875,0.13133271715736194,0.0371209372980244,0.9628790627019757,0.1313327172231792,0.03712093844718676,0.9628790615528132
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0516.json,2026-07-02T21:16:00Z,2026-07-03 05:16:00,2026-07-02T16:16:26,16,16,Dallas,other,t2_research,2026-07-02,F,96-97,d1_no,NO,no,96.0,97.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T20:53:00Z,16,23.0,60.0,37.0,37.0,94.1,0.09999999999999432,2026-07-02T17:00,-0.73,open_meteo_live_gfs,1.9000000000000057,2.0,,,,,,,0x2db885725928e910252aa8cbe5911ed34b09fdeda9ad3f3d98c578226fb1a02b,2749921,,,,,Will the highest temperature in Dallas be between 96-97°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,0.9500000000000028,0.2,runway_still_open,forecast_room_le_1_step;at_running_high_plateau,0.2,leg_residual_not_done,forecast_room_le_1_step;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,peak_1h_to_15m_ahead,room_0_1,at_high,16,2026-07-02 21:16:00+00:00,2026-07-02 20:53:00+00:00,16.266666666666666,2.0,0.04999999999999716,0.0,2.833213344056216,ok_15_35m,key_1530_1630,cadence_50_75,next_obs_30_45,0.25,45.0,2,0.0,0.0,0.0,0.3333333333333333,0.11377245508982035,0.0,True,False,True,False,,,,,,0.21416501695744142,0.7858349830425586,0.2,0.46574528790492076,0.5034343048495853,0.3440948561214559,0.37725154553953005,0.62274845446047,0.43220358189936603,0.545101141877337,0.45489885812266295,0.36285085324298205,0.4073719505213331,0.5926280494786669,0.3642995915577623,0.38181319845931916,0.6181868015406808,0.3648981827723513,0.38295261576551104,0.617047384234489,0.33347621453677,0.19562063846057406,0.8043793615394259,0.3334762148900139,0.19562033862552652,0.8043796613744735
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0516.json,2026-07-02T21:16:00Z,2026-07-03 05:16:00,2026-07-02T15:16:26,15,16,Denver,other,t2_research,2026-07-02,F,90-91,d1_no,NO,no,90.0,91.0,88,88.0,88.0,0.0,88.0,88.0,2026-07-02T20:58:00Z,15,18.0,60.0,42.0,42.0,87.7,-0.29999999999999716,2026-07-02T17:00,-1.73,open_meteo_live_gfs,2.299999999999997,2.0,,,,,,,0xc9f4a5655d6bf898f086be4343b6b2ed4f4836356de6a9696405e91a71b7f091,2749976,,,,,Will the highest temperature in Denver be between 90-91°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,1.1499999999999986,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.1,leg_residual_not_done,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,peak_gt1h_ahead,capped_minus1_0,at_high,15,2026-07-02 21:16:00+00:00,2026-07-02 20:58:00+00:00,15.266666666666667,2.0,-0.14999999999999858,0.0,2.772588722239781,ok_15_35m,pre_late,cadence_50_75,next_obs_30_45,0.25,15.0,2,0.5,0.30434782608695654,0.30434782608695654,0.3,0.11377245508982035,1.0,True,True,False,True,53.0,2.0,,,,0.21416501695744142,0.7858349830425586,0.1,0.706798062753781,0.7716164738163622,0.21105855616266395,0.16538842692594047,0.8346115730740595,0.2868703727583804,0.17014848671113653,0.8298515132888635,0.2461379178362776,0.1367353471398239,0.8632646528601761,0.23187354303790944,0.11557767436732846,0.8844223256326715,0.23239744145241167,0.11593582981337729,0.8840641701866228,0.05195256107761848,0.013266482395681558,0.9867335176043185,0.05195256107331614,0.01326644070659426,0.9867335592934058
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0516.json,2026-07-02T21:16:00Z,2026-07-03 05:16:00,2026-07-02T16:16:26,16,16,Houston,other,t2_research,2026-07-02,F,96-97,d1_no,NO,no,96.0,97.0,95,95.0,91.0,4.0,95.0,91.0,2026-07-02T20:53:00Z,19,23.0,40.5,17.5,17.5,91.3,-3.700000000000003,2026-07-02T13:00,3.27,open_meteo_live_gfs,4.700000000000003,1.0,,,,,,,0x32257ebe3b5aeba763156535f03451c8319203e2e2253935286c07d465a98be4,2749991,,,,,Will the highest temperature in Houston be between 96-97°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,0.5,2.3500000000000014,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,busted_lt_minus1,decline,16,2026-07-02 21:16:00+00:00,2026-07-02 20:53:00+00:00,16.266666666666666,2.0,-1.8500000000000014,2.0,2.995732273553991,ok_15_35m,key_1530_1630,cadence_35_50,next_obs_10_20,0.75,45.0,2,0.0,0.0,0.0,0.14285714285714285,0.11377245508982035,0.0,True,False,True,False,,,,,,0.18242552380635638,0.8175744761936437,0.8,0.972234046607646,0.9385458369372672,0.06668779759966732,0.06023112469847325,0.9397688753015268,0.052237083499103686,0.05448027818531235,0.9455197218146877,0.050861727808117464,0.04704739953017834,0.9529526004698217,0.052721750046122874,0.0505878913871903,0.9494121086128097,0.05273208332778228,0.05064441742218972,0.9493555825778103,0.06984142803733256,0.052377477118352445,0.9476225228816475,0.06984142813929572,0.05237759902936148,0.9476224009706385
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0516.json,2026-07-02T21:16:00Z,2026-07-03 05:16:00,2026-07-02T15:16:26,15,16,MexicoCity,other,t2_research,2026-07-02,C,23,d1_no,NO,no,23.0,23.0,22,22.22222222222222,20.0,2.2222222222222214,72.0,68.0,2026-07-02T21:09:00Z,23,7.0,35.0,28.0,28.0,25.7,3.6999999999999993,2026-07-02T14:00,1.27,open_meteo_live_gfs,-2.6999999999999993,1.0,,,,,,,0xeffed838f707ac43bcf443c12c4f0c6cac9809f2cf11fb60652db8a48fc09be0,2750023,,,,,Will the highest temperature in Mexico City be 23°C on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,-2.6999999999999993,0.28,heating_done_uncertain,peak_passed_1h_plus;forecast_room_open;pulled_back_from_high,0.28,leg_residual_not_done,peak_passed_1h_plus;forecast_room_open;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_0_5_1_5h,room_gt2,decline,15,2026-07-02 21:16:00+00:00,2026-07-02 21:09:00+00:00,15.266666666666667,1.0,3.6999999999999993,2.2222222222222214,3.1780538303479458,fresh_0_15m,pre_late,cadence_le35,next_obs_20_30,0.55,15.0,2,0.0,0.0,0.0,0.0,0.11377245508982035,0.0,True,False,True,False,,0.0,,,,0.18242552380635638,0.8175744761936437,0.28,0.5427335071744417,0.689372014333481,0.5141820862531858,0.29117312561360364,0.7088268743863964,0.5665752849942983,0.3409628154810907,0.6590371845189094,0.5421935028505991,0.29375911076858535,0.7062408892314147,0.41146123624278935,0.18844029239017945,0.8115597076098205,0.41225683153229936,0.18870414133332317,0.8112958586666769,0.3774904396560882,0.11810862822648269,0.8818913717735173,0.3774904395763393,0.11810864074595036,0.8818913592540496
