snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,region_bucket,city_pool,target_date,unit,bracket,leg,side,outcome,target_bracket_low_native,target_bracket_high_native,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,obs_age_minutes,obs_cadence_min,minutes_to_next_obs,minutes_to_next_key_obs,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,forecast_margin_to_target_native,target_distance_native,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,clob_price_source,orderbook_rows_in_archive,multi_model_available,multi_model_spread_native,preferred_vs_ensemble_gap_native,om_cloud_cover,om_precipitation_probability,om_cape,om_cin,om_lifted_index,om_boundary_layer_height,om_shortwave_radiation,om_wind_speed,om_wind_gust,om_wind_direction,taf_available,taf_issue_time_utc,taf_peak_window_overlap,taf_peak_overlap_score,taf_tx_native,taf_tn_native,taf_tx_margin_ticks,taf_tsra,taf_shra,taf_tempo,taf_becmg,taf_suppression_level,taf_disruption_level,vertical_profile_available,vertical_heating_setup,vertical_heating_score,vertical_suppression_risk,vertical_trigger_risk,vertical_mixing_strength,vertical_shear_risk,vertical_profile_signal,hourly_context_available,om_remaining_temp_max_native,om_remaining_temp_mean_native,om_remaining_temp_slope_native,om_remaining_peak_margin_to_target_ticks,residual_points,target_distance_ticks,forecast_margin_to_target_ticks,heating_done_score_v1,heating_done_bucket_v1,heating_done_reasons_v1,leg_residual_done_score_v1,leg_residual_done_bucket_v1,leg_residual_done_reasons_v1,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour,snap_dt,metar_dt,true_local_time_float,native_tick_size,forecast_gap_to_running_ticks,decline_ticks,obs_count_log1p,obs_age_bucket,true_local_time_bucket,obs_cadence_bucket,pre_update_blackout_bucket,pre_update_blackout_score,minutes_since_running_max,same_running_max_obs_count,city_hour_path_prior_touch_rate,city_prior_d1_exact_rate,city_prior_d1_touch_rate,city_prior_late_spike_rate,source_prior_touch_rate,final_yes,settled,final_exact_target,no_win,touch_target_after_decision,first_touch_minutes_after_decision,max_future_increment_native,fee_per_share,cost_per_share
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Austin,other,t2_research,2026-07-02,F,94-95,current_yes,YES,yes,94.0,95.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T19:53:00Z,19,38.0,60.0,22.0,22.0,96.9,2.9000000000000057,2026-07-02T17:00,-1.48,open_meteo_live_gfs,-2.9000000000000057,0.0,0.51,0.47,0.04,8.0,790.98,28.2,0x8acc024caac5b9634f396ce8f44f269d9091ecdeed35e01c032ad5a8fdd5c952,2749966,0.51,0.47,0.53,0.49,Will the highest temperature in Austin be between 94-95°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,49.0,0.0,-1.4500000000000028,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.0,leg_residual_not_done,peak_still_ahead;forecast_room_open;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_gt2,at_high,15,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,15.516666666666667,2.0,1.4500000000000028,0.0,2.995732273553991,stale_35_65m,key_1530_1630,cadence_50_75,next_obs_20_30,0.55,0.0,1,1.0,0.3181818181818182,0.3181818181818182,0.3,0.11377245508982035,1.0,True,True,False,False,,,0.0125,0.5225
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Austin,other,t2_research,2026-07-02,F,96-97,d1_no,NO,no,96.0,97.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T19:53:00Z,19,38.0,60.0,22.0,22.0,96.9,2.9000000000000057,2026-07-02T17:00,-1.48,open_meteo_live_gfs,-0.9000000000000057,2.0,0.61,0.48,0.13,3.36,393.97,27.86,0x11626f547e5fab6237373b561ee852f2cbffe080c969b7f73bb6d93eed21b1aa,2749967,,,0.61,0.48,Will the highest temperature in Austin be between 96-97°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,39.0,1.0,-0.45000000000000284,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.0,leg_residual_not_done,peak_still_ahead;forecast_room_open;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_gt2,at_high,15,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,15.516666666666667,2.0,1.4500000000000028,0.0,2.995732273553991,stale_35_65m,key_1530_1630,cadence_50_75,next_obs_20_30,0.55,0.0,1,1.0,0.3181818181818182,0.3181818181818182,0.3,0.11377245508982035,0.0,True,False,True,False,,,0.01189,0.6218899999999999
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Austin,other,t2_research,2026-07-02,F,98-99,d2_no,NO,no,98.0,99.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T19:53:00Z,19,38.0,60.0,22.0,22.0,96.9,2.9000000000000057,2026-07-02T17:00,-1.48,open_meteo_live_gfs,1.0999999999999943,4.0,0.979,0.973,0.006,19.48,585.73,5.65,0x2cd820679a8103a6aa62c4b6e06bf58401a20e309e1227c3989efe2af4157efb,2749968,,,0.979,0.973,Will the highest temperature in Austin be between 98-99°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,2.100000000000002,2.0,0.5499999999999972,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.35,leg_residual_not_done,peak_still_ahead;forecast_room_open;at_running_high_plateau;forecast_below_far_no_by_1_step,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,at_high,15,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,15.516666666666667,2.0,1.4500000000000028,0.0,2.995732273553991,stale_35_65m,key_1530_1630,cadence_50_75,next_obs_20_30,0.55,0.0,1,1.0,0.3181818181818182,0.3181818181818182,0.3,0.11377245508982035,0.0,True,False,True,False,,,0.00103,0.98003
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Austin,other,t2_research,2026-07-02,F,100-101,d3_no,NO,no,100.0,101.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T19:53:00Z,19,38.0,60.0,22.0,22.0,96.9,2.9000000000000057,2026-07-02T17:00,-1.48,open_meteo_live_gfs,3.0999999999999943,6.0,,,,,,,0x80019d065acbc73b29ed015f83335a56258347b68c7a9618866993bec8fd1d83,2749969,,,,,Will the highest temperature in Austin be between 100-101°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,3.0,1.5499999999999972,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_open;at_running_high_plateau;forecast_below_far_no_by_2_steps,forward_2026-06-29_2026-07-06,,,peak_gt1h_ahead,room_gt2,at_high,15,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,15.516666666666667,2.0,1.4500000000000028,0.0,2.995732273553991,stale_35_65m,key_1530_1630,cadence_50_75,next_obs_20_30,0.55,0.0,1,1.0,0.3181818181818182,0.3181818181818182,0.3,0.11377245508982035,0.0,True,False,True,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Chicago,other,t2_research,2026-07-02,F,94-95,current_yes,YES,yes,94.0,95.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T19:51:00Z,15,40.0,60.0,20.0,20.0,95.8,1.7999999999999972,2026-07-02T17:00,-1.48,open_meteo_live_gfs,-1.7999999999999972,0.0,,,,,,,0xb2a7268554521d72a89596da937c2eb9a7bfedeabb0e5c64a442750162921dcf,2749955,,,,,Will the highest temperature in Chicago be between 94-95°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,0.0,-0.8999999999999986,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.0,leg_residual_not_done,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,peak_gt1h_ahead,room_1_2,at_high,15,2026-07-02 20:31:00+00:00,2026-07-02 19:51:00+00:00,15.516666666666667,2.0,0.8999999999999986,0.0,2.772588722239781,stale_35_65m,key_1530_1630,cadence_50_75,next_obs_10_20,0.75,0.0,1,0.3333333333333333,0.08,0.08,0.1,0.11377245508982035,1.0,True,True,False,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Chicago,other,t2_research,2026-07-02,F,96-97,d1_no,NO,no,96.0,97.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T19:51:00Z,15,40.0,60.0,20.0,20.0,95.8,1.7999999999999972,2026-07-02T17:00,-1.48,open_meteo_live_gfs,0.20000000000000284,2.0,,,,,,,0xc7525406fc16ec5e4e7206d0151c16e9e52988737c6cc00215e07f4224c32c12,2749956,,,,,Will the highest temperature in Chicago be between 96-97°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,0.10000000000000142,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.0,leg_residual_not_done,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,peak_gt1h_ahead,room_1_2,at_high,15,2026-07-02 20:31:00+00:00,2026-07-02 19:51:00+00:00,15.516666666666667,2.0,0.8999999999999986,0.0,2.772588722239781,stale_35_65m,key_1530_1630,cadence_50_75,next_obs_10_20,0.75,0.0,1,0.3333333333333333,0.08,0.08,0.1,0.11377245508982035,0.0,True,False,True,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Chicago,other,t2_research,2026-07-02,F,98-99,d2_no,NO,no,98.0,99.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T19:51:00Z,15,40.0,60.0,20.0,20.0,95.8,1.7999999999999972,2026-07-02T17:00,-1.48,open_meteo_live_gfs,2.200000000000003,4.0,,,,,,,0xbfbeaba9bdaa3c74d80af1e02d4a8b0d3bbb69d74d181fd8ea94e6b4fae7a2c8,2749957,,,,,Will the highest temperature in Chicago be between 98-99°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,2.0,1.1000000000000014,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,forward_2026-06-29_2026-07-06,,,peak_gt1h_ahead,room_1_2,at_high,15,2026-07-02 20:31:00+00:00,2026-07-02 19:51:00+00:00,15.516666666666667,2.0,0.8999999999999986,0.0,2.772588722239781,stale_35_65m,key_1530_1630,cadence_50_75,next_obs_10_20,0.75,0.0,1,0.3333333333333333,0.08,0.08,0.1,0.11377245508982035,0.0,True,False,True,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Chicago,other,t2_research,2026-07-02,F,100-101,d3_no,NO,no,100.0,101.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T19:51:00Z,15,40.0,60.0,20.0,20.0,95.8,1.7999999999999972,2026-07-02T17:00,-1.48,open_meteo_live_gfs,4.200000000000003,6.0,,,,,,,0xcfbc8067cabbb1535fc84170ee40e409415e487a9757097ed2703f6154da81bb,2749958,,,,,Will the highest temperature in Chicago be between 100-101°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,3.0,2.1000000000000014,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,forward_2026-06-29_2026-07-06,,,peak_gt1h_ahead,room_1_2,at_high,15,2026-07-02 20:31:00+00:00,2026-07-02 19:51:00+00:00,15.516666666666667,2.0,0.8999999999999986,0.0,2.772588722239781,stale_35_65m,key_1530_1630,cadence_50_75,next_obs_10_20,0.75,0.0,1,0.3333333333333333,0.08,0.08,0.1,0.11377245508982035,0.0,True,False,True,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Dallas,other,t2_research,2026-07-02,F,94-95,current_yes,YES,yes,94.0,95.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T19:53:00Z,15,38.0,60.0,22.0,22.0,94.2,0.20000000000000284,2026-07-02T17:00,-1.48,open_meteo_live_gfs,-0.20000000000000284,0.0,,,,,,,0xfac2618473660631f42f3e11bf4d32bcb8ceeb2832a9a8e6338170ad4a228192,2749920,,,,,Will the highest temperature in Dallas be between 94-95°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,0.0,-0.10000000000000142,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.0,leg_residual_not_done,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,peak_gt1h_ahead,room_0_1,at_high,15,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,15.516666666666667,2.0,0.10000000000000142,0.0,2.772588722239781,stale_35_65m,key_1530_1630,cadence_50_75,next_obs_20_30,0.55,0.0,1,0.0,0.0,0.0,0.3333333333333333,0.11377245508982035,1.0,True,True,False,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Dallas,other,t2_research,2026-07-02,F,96-97,d1_no,NO,no,96.0,97.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T19:53:00Z,15,38.0,60.0,22.0,22.0,94.2,0.20000000000000284,2026-07-02T17:00,-1.48,open_meteo_live_gfs,1.7999999999999972,2.0,,,,,,,0x2db885725928e910252aa8cbe5911ed34b09fdeda9ad3f3d98c578226fb1a02b,2749921,,,,,Will the highest temperature in Dallas be between 96-97°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,0.8999999999999986,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.0,leg_residual_not_done,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,peak_gt1h_ahead,room_0_1,at_high,15,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,15.516666666666667,2.0,0.10000000000000142,0.0,2.772588722239781,stale_35_65m,key_1530_1630,cadence_50_75,next_obs_20_30,0.55,0.0,1,0.0,0.0,0.0,0.3333333333333333,0.11377245508982035,0.0,True,False,True,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Dallas,other,t2_research,2026-07-02,F,98-99,d2_no,NO,no,98.0,99.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T19:53:00Z,15,38.0,60.0,22.0,22.0,94.2,0.20000000000000284,2026-07-02T17:00,-1.48,open_meteo_live_gfs,3.799999999999997,4.0,,,,,,,0x051c8b206a1314319fb13741fe88e9379ba9aee31effc70ce2ef6c315e86fab1,2749922,,,,,Will the highest temperature in Dallas be between 98-99°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,2.0,1.8999999999999986,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,forward_2026-06-29_2026-07-06,,,peak_gt1h_ahead,room_0_1,at_high,15,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,15.516666666666667,2.0,0.10000000000000142,0.0,2.772588722239781,stale_35_65m,key_1530_1630,cadence_50_75,next_obs_20_30,0.55,0.0,1,0.0,0.0,0.0,0.3333333333333333,0.11377245508982035,0.0,True,False,True,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Dallas,other,t2_research,2026-07-02,F,100-101,d3_no,NO,no,100.0,101.0,94,94.0,94.0,0.0,94.0,94.0,2026-07-02T19:53:00Z,15,38.0,60.0,22.0,22.0,94.2,0.20000000000000284,2026-07-02T17:00,-1.48,open_meteo_live_gfs,5.799999999999997,6.0,,,,,,,0x318518915ee23eaa6236792366d041cc3b2bbdedf6903a4c5307f6001e7889ae,2749923,,,,,Will the highest temperature in Dallas be between 100-101°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,3.0,2.8999999999999986,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,forward_2026-06-29_2026-07-06,,,peak_gt1h_ahead,room_0_1,at_high,15,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,15.516666666666667,2.0,0.10000000000000142,0.0,2.772588722239781,stale_35_65m,key_1530_1630,cadence_50_75,next_obs_20_30,0.55,0.0,1,0.0,0.0,0.0,0.3333333333333333,0.11377245508982035,0.0,True,False,True,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Houston,other,t2_research,2026-07-02,F,94-95,current_yes,YES,yes,94.0,95.0,95,95.0,87.0,8.0,95.0,87.0,2026-07-02T19:53:00Z,18,38.0,22.5,0.0,0.0,92.5,-2.5,2026-07-02T13:00,2.52,open_meteo_live_gfs,1.5,-1.0,,,,,,,0xd773b8b0b35e45df5746b48772a22fb4eb1a4bcfd90e5fe50052f7313ef52a8c,2749990,,,,,Will the highest temperature in Houston be between 94-95°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,-0.5,0.75,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,busted_lt_minus1,decline,15,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,15.516666666666667,2.0,-1.25,4.0,2.9444389791664403,stale_35_65m,key_1530_1630,cadence_le35,next_obs_le10,1.0,0.0,1,0.0,0.0,0.0,0.14285714285714285,0.11377245508982035,1.0,True,True,False,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Houston,other,t2_research,2026-07-02,F,96-97,d1_no,NO,no,96.0,97.0,95,95.0,87.0,8.0,95.0,87.0,2026-07-02T19:53:00Z,18,38.0,22.5,0.0,0.0,92.5,-2.5,2026-07-02T13:00,2.52,open_meteo_live_gfs,3.5,1.0,,,,,,,0x32257ebe3b5aeba763156535f03451c8319203e2e2253935286c07d465a98be4,2749991,,,,,Will the highest temperature in Houston be between 96-97°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,0.5,1.75,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,busted_lt_minus1,decline,15,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,15.516666666666667,2.0,-1.25,4.0,2.9444389791664403,stale_35_65m,key_1530_1630,cadence_le35,next_obs_le10,1.0,0.0,1,0.0,0.0,0.0,0.14285714285714285,0.11377245508982035,0.0,True,False,True,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T15:31:13,15,31,Houston,other,t2_research,2026-07-02,F,98-99,d2_no,NO,no,98.0,99.0,95,95.0,87.0,8.0,95.0,87.0,2026-07-02T19:53:00Z,18,38.0,22.5,0.0,0.0,92.5,-2.5,2026-07-02T13:00,2.52,open_meteo_live_gfs,5.5,3.0,,,,,,,0x4d02ca82ba2863606965bee24bdaa4cb7ddaca7f397f4c53167c7312223a8df1,2749992,,,,,Will the highest temperature in Houston be between 98-99°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.5,2.75,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,1.0,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;forecast_below_far_no_by_2_steps,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,busted_lt_minus1,decline,15,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,15.516666666666667,2.0,-1.25,4.0,2.9444389791664403,stale_35_65m,key_1530_1630,cadence_le35,next_obs_le10,1.0,0.0,1,0.0,0.0,0.0,0.14285714285714285,0.11377245508982035,0.0,True,False,True,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T16:31:13,16,31,Miami,other,t1_trading,2026-07-02,F,92-93,current_yes,YES,yes,92.0,93.0,92,92.0,84.0,8.0,92.0,84.0,2026-07-02T19:53:00Z,21,38.0,45.0,7.0,7.0,89.8,-2.200000000000003,2026-07-02T13:00,3.52,open_meteo_live_gfs,2.200000000000003,0.0,,,,,,,0x703545d453e6dae28a864de984a994ab5eb34648ccf0b917272f5bc24827a19b,2749946,,,,,Will the highest temperature in Miami be between 92-93°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,0.0,1.1000000000000014,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,busted_lt_minus1,decline,16,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,16.516666666666666,2.0,-1.1000000000000014,4.0,3.091042453358316,stale_35_65m,late_afternoon,cadence_35_50,next_obs_le10,1.0,78.0,2,0.0,0.0,0.0,0.09090909090909091,0.11377245508982035,1.0,True,True,False,False,,,,
runtime/weather_edge_v1/market_data/paper_snapshots/snapshot_20260703_0431.json,2026-07-02T20:31:00Z,2026-07-03 04:31:00,2026-07-02T16:31:13,16,31,Miami,other,t1_trading,2026-07-02,F,94-95,d1_no,NO,no,94.0,95.0,92,92.0,84.0,8.0,92.0,84.0,2026-07-02T19:53:00Z,21,38.0,45.0,7.0,7.0,89.8,-2.200000000000003,2026-07-02T13:00,3.52,open_meteo_live_gfs,4.200000000000003,2.0,,,,,,,0xf3a511fcb6a4ca467e7b342848b5855e0c5ea6586d5e27fa3eb4ea622ed860e5,2749947,,,,,Will the highest temperature in Miami be between 94-95°F on July 2?,clob_top_of_book_strategy_live,1,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,taf_unavailable,taf_unavailable,0.0,,,,,,,vertical_unavailable,0.0,,,,,,1.0,2.1000000000000014,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,forward_2026-06-29_2026-07-06,,,post_peak_gt1_5h,busted_lt_minus1,decline,16,2026-07-02 20:31:00+00:00,2026-07-02 19:53:00+00:00,16.516666666666666,2.0,-1.1000000000000014,4.0,3.091042453358316,stale_35_65m,late_afternoon,cadence_35_50,next_obs_le10,1.0,78.0,2,0.0,0.0,0.0,0.09090909090909091,0.11377245508982035,0.0,True,False,True,False,,,,
