snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,city_pool,target_date,unit,bracket,leg,outcome,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,residual_points,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,final_yes,settled,win,fee_per_share,cost_per_share,pnl_per_share,roi,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour,entry_policy
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1710.json,2026-07-06T09:10:02Z,2026-07-06 17:10:02,2026-07-06 17:10:02,17,10,Chengdu,t1_trading,2026-07-06,C,38,d1_no,no,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T09:00:00Z,18,37.8,0.7999999999999972,2026-07-06T16:00,1.17,open_meteo_live_ecmwf,0.989,0.971,0.018,15.0,454.47,151.58,1.100000000000001,0xb6498196415162ef277a1b4d1ef4acdb85408cd064222c4cce14ac4cbfb03858,2791405,0.029,0.011,0.989,0.971,Will the highest temperature in Chengdu be 38°C on July 6?,,False,,0.00054,0.98954,,,post_forward_incomplete,97_99,1_3,post_peak_0_5_1_5h,room_0_1,at_high,17,d1_no_late_confirmed
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1710.json,2026-07-06T09:10:02Z,2026-07-06 17:10:02,2026-07-06 17:10:02,17,10,Chengdu,t1_trading,2026-07-06,C,38,d1_no,no,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T09:00:00Z,18,37.8,0.7999999999999972,2026-07-06T16:00,1.17,open_meteo_live_ecmwf,0.989,0.971,0.018,15.0,454.47,151.58,1.100000000000001,0xb6498196415162ef277a1b4d1ef4acdb85408cd064222c4cce14ac4cbfb03858,2791405,0.029,0.011,0.989,0.971,Will the highest temperature in Chengdu be 38°C on July 6?,,False,,0.00054,0.98954,,,post_forward_incomplete,97_99,1_3,post_peak_0_5_1_5h,room_0_1,at_high,17,d1_no_late_confirmed_any_gap
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1710.json,2026-07-06T09:10:02Z,2026-07-06 17:10:02,2026-07-06 17:10:02,17,10,Chengdu,t1_trading,2026-07-06,C,37,current_yes,yes,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T09:00:00Z,18,37.8,0.7999999999999972,2026-07-06T16:00,1.17,open_meteo_live_ecmwf,0.989,0.981,0.008,10.0,4187.62,630.2,1.100000000000001,0x4dbaa1389924439e1dee87a5085efbf364529a405d262832a17341c034ef7fc3,2791404,0.989,0.981,0.019,0.011,Will the highest temperature in Chengdu be 37°C on July 6?,,False,,0.00054,0.98954,,,post_forward_incomplete,97_99,1_3,post_peak_0_5_1_5h,room_0_1,at_high,17,current_yes_late_survival
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1528.json,2026-07-06T07:28:57Z,2026-07-06 15:28:57,2026-07-06 15:28:57,15,28,Chengdu,t1_trading,2026-07-06,C,39,d2_no,no,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T07:00:00Z,16,37.6,0.6000000000000014,2026-07-06T16:00,-0.53,open_meteo_live_ecmwf,0.95,0.94,0.01,88.0,1328.46,145.84,5.000000000000004,0x90dec7927147020d6605548ee141d9d1ed420d1602f07d85e68c56402a0915a9,2791406,0.06,0.05,0.95,0.94,Will the highest temperature in Chengdu be 39°C on July 6?,,False,,0.00238,0.95238,,,post_forward_incomplete,90_95,5_10,peak_1h_to_15m_ahead,room_0_1,at_high,15,d2_no_near_peak_at_high
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1528.json,2026-07-06T07:28:57Z,2026-07-06 15:28:57,2026-07-06 15:28:57,15,28,Chengdu,t1_trading,2026-07-06,C,39,d2_no,no,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T07:00:00Z,16,37.6,0.6000000000000014,2026-07-06T16:00,-0.53,open_meteo_live_ecmwf,0.95,0.94,0.01,88.0,1328.46,145.84,5.000000000000004,0x90dec7927147020d6605548ee141d9d1ed420d1602f07d85e68c56402a0915a9,2791406,0.06,0.05,0.95,0.94,Will the highest temperature in Chengdu be 39°C on July 6?,,False,,0.00238,0.95238,,,post_forward_incomplete,90_95,5_10,peak_1h_to_15m_ahead,room_0_1,at_high,15,late_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1710.json,2026-07-06T09:10:02Z,2026-07-06 17:10:02,2026-07-06 17:10:02,17,10,Chengdu,t1_trading,2026-07-06,C,37,current_yes,yes,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T09:00:00Z,18,37.8,0.7999999999999972,2026-07-06T16:00,1.17,open_meteo_live_ecmwf,0.989,0.981,0.008,10.0,4187.62,630.2,1.100000000000001,0x4dbaa1389924439e1dee87a5085efbf364529a405d262832a17341c034ef7fc3,2791404,0.989,0.981,0.019,0.011,Will the highest temperature in Chengdu be 37°C on July 6?,,False,,0.00054,0.98954,,,post_forward_incomplete,97_99,1_3,post_peak_0_5_1_5h,room_0_1,at_high,17,late_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1710.json,2026-07-06T09:10:02Z,2026-07-06 17:10:02,2026-07-06 17:10:02,17,10,Chengdu,t1_trading,2026-07-06,C,38,d1_no,no,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T09:00:00Z,18,37.8,0.7999999999999972,2026-07-06T16:00,1.17,open_meteo_live_ecmwf,0.989,0.971,0.018,15.0,454.47,151.58,1.100000000000001,0xb6498196415162ef277a1b4d1ef4acdb85408cd064222c4cce14ac4cbfb03858,2791405,0.029,0.011,0.989,0.971,Will the highest temperature in Chengdu be 38°C on July 6?,,False,,0.00054,0.98954,,,post_forward_incomplete,97_99,1_3,post_peak_0_5_1_5h,room_0_1,at_high,17,late_residual_combo
