snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,city_pool,target_date,unit,bracket,leg,outcome,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,residual_points,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,final_yes,settled,win,fee_per_share,cost_per_share,pnl_per_share,roi,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour,entry_policy
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1755.json,2026-07-01T09:55:18Z,2026-07-01 17:55:18,2026-07-01 17:55:18,17,55,Wuhan,t2_research,2026-07-01,C,31,current_yes,yes,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-01T09:00:00Z,18,30.4,-0.6000000000000014,2026-07-01T16:00,1.92,open_meteo_live_ecmwf,0.968,0.922,0.046,88.28,3378.51,227.55,3.200000000000003,0x6bdf24c1af56ed61d02a165eb4436a287e7926e0227e14cefd34cedcf00e3e8a,2725975,0.968,0.922,0.078,0.032,Will the highest temperature in Wuhan be 31°C on July 1?,1.0,True,1.0,0.00155,0.96955,0.030449999999999977,0.03140632252075703,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,capped_minus1_0,at_high,17,current_yes_late_survival
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1709.json,2026-07-04T09:09:16Z,2026-07-04 17:09:16,2026-07-04 12:09:16,17,9,Istanbul,t1_trading,2026-07-04,C,26,current_yes,yes,26,26.11111111111111,22.77777777777778,3.333333333333332,79.0,73.0,2026-07-04T08:50:00Z,24,25.3,-0.6999999999999993,2026-07-04T11:00,1.15,open_meteo_live_gfs,0.988,0.96,0.028,15.0,2907.58,88.35,1.200000000000001,0x8b53826b3f082bd8d7790db62df36810463bcd0f87db108ae3dcfdd38780aae4,2765883,0.988,0.96,0.04,0.012,Will the highest temperature in Istanbul be 26°C on July 4?,1.0,True,1.0,0.00059,0.98859,0.011410000000000031,0.011541690690781852,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,capped_minus1_0,decline,17,current_yes_late_survival
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1726.json,2026-07-04T09:26:13Z,2026-07-04 17:26:13,2026-07-04 12:26:13,17,26,Moscow,t1_trading,2026-07-04,C,22,current_yes,yes,22,22.22222222222222,17.77777777777778,4.444444444444443,72.0,64.0,2026-07-04T09:27:00Z,39,20.4,-1.6000000000000014,2026-07-04T10:00,2.43,open_meteo_live_gfs,0.971,0.888,0.083,50.16,1137.48,11.85,2.9000000000000026,0x0aff473950dc2c3e9e6cb2361c4f9c97adb9f44eb36bd66aabcf839459cba859,2765870,0.971,0.888,0.112,0.029,Will the highest temperature in Moscow be 22°C on July 4?,1.0,True,1.0,0.00141,0.97241,0.027590000000000003,0.02837280570952582,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_gt1_5h,busted_lt_minus1,decline,17,current_yes_late_survival
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1833.json,2026-07-04T10:33:47Z,2026-07-04 18:33:47,2026-07-04 15:33:47,18,33,Karachi,t1_trading,2026-07-04,C,34,current_yes,yes,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T10:30:00Z,32,33.1,-0.8999999999999986,2026-07-04T14:00,1.55,open_meteo_live_gfs,0.98,0.96,0.02,57.79,411.44,49.97,2.0000000000000018,0xe56180a5803d191ca6d590fac57d4dcd48e8ea0e906a811a22d8abf1d71a702b,2765936,0.98,0.96,0.04,0.02,Will the highest temperature in Karachi be 34°C on July 4?,1.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_gt1_5h,capped_minus1_0,at_high,18,current_yes_late_survival
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1709.json,2026-07-05T09:09:37Z,2026-07-05 17:09:37,2026-07-05 17:09:37,17,9,Chengdu,t1_trading,2026-07-05,C,37,current_yes,yes,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-05T09:00:00Z,18,33.7,-3.299999999999997,2026-07-05T14:00,3.15,open_meteo_live_gfs,0.96,0.91,0.05,27.57,3544.37,308.41,4.0000000000000036,0xbab49e7550ee4dc8e7cb58e7519b23c8d7413103cd5642c2aee30b6df2cd4b9d,2778881,0.96,0.91,0.09,0.04,Will the highest temperature in Chengdu be 37°C on July 5?,1.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,busted_lt_minus1,at_high,17,current_yes_late_survival
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1709.json,2026-07-05T09:09:37Z,2026-07-05 17:09:37,2026-07-05 17:09:37,17,9,Chongqing,t2_research,2026-07-05,C,36,current_yes,yes,36,36.111111111111114,36.111111111111114,0.0,97.0,97.0,2026-07-05T09:00:00Z,18,33.1,-2.8999999999999986,2026-07-05T16:00,1.15,open_meteo_live_gfs,0.95,0.865,0.085,2.66,2176.03,26.38,5.000000000000004,0xf86ed883da139bb6707af3d90a5dafc8d6ed90e147d35c3cec22496e0f8b857b,2778845,0.95,0.865,0.135,0.05,Will the highest temperature in Chongqing be 36°C on July 5?,1.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,post_peak_0_5_1_5h,busted_lt_minus1,at_high,17,current_yes_late_survival
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1850.json,2026-07-05T10:50:47Z,2026-07-05 18:50:47,2026-07-05 15:50:47,18,50,Karachi,t1_trading,2026-07-05,C,34,current_yes,yes,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-05T10:30:00Z,32,32.6,-1.3999999999999986,2026-07-05T15:00,0.83,open_meteo_live_gfs,0.99,0.98,0.01,499.43,959.48,252.86,1.0000000000000009,0x83bec6ee9f4aaee032d7c1fc3db9429c083fd175f2921872517fcfa77a96ddde,2779011,0.99,0.98,0.02,0.01,Will the highest temperature in Karachi be 34°C on July 5?,1.0,True,1.0,0.0005,0.9904999999999999,0.009500000000000064,0.009591115598182801,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,busted_lt_minus1,at_high,18,current_yes_late_survival
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1710.json,2026-07-06T09:10:02Z,2026-07-06 17:10:02,2026-07-06 17:10:02,17,10,Chengdu,t1_trading,2026-07-06,C,37,current_yes,yes,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T09:00:00Z,18,37.8,0.7999999999999972,2026-07-06T16:00,1.17,open_meteo_live_ecmwf,0.989,0.981,0.008,10.0,4187.62,630.2,1.100000000000001,0x4dbaa1389924439e1dee87a5085efbf364529a405d262832a17341c034ef7fc3,2791404,0.989,0.981,0.019,0.011,Will the highest temperature in Chengdu be 37°C on July 6?,1.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,room_0_1,at_high,17,current_yes_late_survival
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1710.json,2026-07-06T09:10:02Z,2026-07-06 17:10:02,2026-07-06 17:10:02,17,10,Chongqing,t2_research,2026-07-06,C,37,current_yes,yes,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T09:00:00Z,18,33.4,-3.6000000000000014,2026-07-06T16:00,1.17,open_meteo_live_ecmwf,0.989,0.951,0.038,88.52,760.63,105.52,1.100000000000001,0x8f349a0690e29ee97783829273c85bfba5de39de7e15abb90ddfa4b261bbda93,2791371,0.989,0.951,0.049,0.011,Will the highest temperature in Chongqing be 37°C on July 6?,1.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,busted_lt_minus1,at_high,17,current_yes_late_survival
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 15:26:03,15,26,Singapore,t1_trading,2026-06-30,C,30,d2_no,no,28,27.77777777777778,27.77777777777778,0.0,82.0,82.0,2026-06-30T07:30:00Z,33,30.4,2.3999999999999986,2026-06-30T15:00,0.43,open_meteo_live_gfs,0.98,0.97,0.01,124.51,535.33,220.41,2.0000000000000018,0xcee3852c76ee8741269978e5ae3cba1dc04e1f100be2f3c4714f833e7d42aaa1,2715262,0.03,0.02,0.98,0.97,Will the highest temperature in Singapore be 30°C on June 30?,0.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,room_gt2,at_high,15,d2_no_near_peak_at_high
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Beijing,t2_research,2026-07-01,C,33,d2_no,no,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-01T07:00:00Z,31,31.3,0.3000000000000007,2026-07-01T15:00,0.25,open_meteo_live_ecmwf,0.979,0.897,0.082,66.66,1806.12,274.19,2.100000000000002,0x56f40cc6e1a175ec54f7498b64e09f4eea7646b172cca37b6cdeae1a27f40d40,2725963,0.103,0.021,0.979,0.897,Will the highest temperature in Beijing be 33°C on July 1?,0.0,True,1.0,0.00103,0.98003,0.019970000000000043,0.020376927236921364,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,room_0_1,at_high,15,d2_no_near_peak_at_high
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Wuhan,t2_research,2026-07-01,C,33,d2_no,no,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-01T07:00:00Z,16,29.7,-1.3000000000000007,2026-07-01T15:00,0.25,open_meteo_live_ecmwf,0.988,0.984,0.004,299.32,1022.5,115.89,1.200000000000001,0x89c4e01e858997ec5ccde4be38dd9de81b3380de2ac47c03f80d3644c66b811d,2725977,0.016,0.012,0.988,0.984,Will the highest temperature in Wuhan be 33°C on July 1?,0.0,True,1.0,0.00059,0.98859,0.011410000000000031,0.011541690690781852,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,busted_lt_minus1,at_high,15,d2_no_near_peak_at_high
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260702_1543.json,2026-07-02T07:43:14Z,2026-07-02 15:43:14,2026-07-02 15:43:14,15,43,Beijing,t2_research,2026-07-02,C,36,d2_no,no,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-02T07:30:00Z,32,35.8,1.7999999999999972,2026-07-02T16:00,-0.28,open_meteo_live_gfs,0.988,0.953,0.035,117.11,1632.52,85.36,1.200000000000001,0x7f0e692bbfdafd352adf4e8221490d5ee4fcf468e3e6f231a419c19e9cd3219f,2738691,,,0.988,0.953,Will the highest temperature in Beijing be 36°C on July 2?,0.0,True,1.0,0.00059,0.98859,0.011410000000000031,0.011541690690781852,forward_2026-06-29_2026-07-06,97_99,1_3,peak_1h_to_15m_ahead,room_1_2,at_high,15,d2_no_near_peak_at_high
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1528.json,2026-07-04T07:28:21Z,2026-07-04 15:28:21,2026-07-04 15:28:21,15,28,Chengdu,t1_trading,2026-07-04,C,36,d2_no,no,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T07:00:00Z,16,31.4,-2.6000000000000014,2026-07-04T15:00,0.47,open_meteo_live_gfs,0.95,0.92,0.03,57.71,1034.52,508.0,5.000000000000004,0xe44b0c2fa5c1a83a5c7310cc49ae8f3ee53303d27d5b08d8339ae547535feacf,2764674,0.08,0.05,0.95,0.92,Will the highest temperature in Chengdu be 36°C on July 4?,0.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,near_peak,busted_lt_minus1,at_high,15,d2_no_near_peak_at_high
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1618.json,2026-07-04T08:18:41Z,2026-07-04 16:18:41,2026-07-04 13:18:41,16,18,Karachi,t1_trading,2026-07-04,C,36,d2_no,no,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T08:00:00Z,27,33.1,-0.8999999999999986,2026-07-04T14:00,-0.7,open_meteo_live_gfs,0.978,0.924,0.054,15.87,1583.74,251.53,2.200000000000002,0x26abee4fb6de446e5f9c9a91ba640f8b255044b33e8df28b2c4744d647653fcc,2765938,0.076,0.022,0.978,0.924,Will the highest temperature in Karachi be 36°C on July 4?,0.0,True,1.0,0.00108,0.97908,0.02092000000000005,0.021366997589573937,forward_2026-06-29_2026-07-06,97_99,1_3,peak_1h_to_15m_ahead,capped_minus1_0,at_high,16,d2_no_near_peak_at_high
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1529.json,2026-07-05T07:29:06Z,2026-07-05 15:29:06,2026-07-05 15:29:06,15,29,Chongqing,t2_research,2026-07-05,C,38,d2_no,no,36,36.111111111111114,36.111111111111114,0.0,97.0,97.0,2026-07-05T07:00:00Z,16,33.1,-2.8999999999999986,2026-07-05T16:00,-0.52,open_meteo_live_gfs,0.989,0.979,0.01,220.91,2226.84,5.38,1.100000000000001,0x6c67a170398a18254af2c277ed1ff93e409b000906f40af18c61d071910b9e38,2778847,0.021,0.011,0.989,0.979,Will the highest temperature in Chongqing be 38°C on July 5?,0.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,peak_1h_to_15m_ahead,busted_lt_minus1,at_high,15,d2_no_near_peak_at_high
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1545.json,2026-07-05T07:45:58Z,2026-07-05 15:45:58,2026-07-05 13:15:58,15,45,Lucknow,t1_trading,2026-07-05,C,38,d2_no,no,36,36.111111111111114,36.111111111111114,0.0,97.0,97.0,2026-07-05T07:30:00Z,27,41.3,5.299999999999997,2026-07-05T13:00,0.25,open_meteo_live_gfs,0.98,0.938,0.042,192.87,1451.06,62.08,2.0000000000000018,0x3cf6f1bd1eed44239c0b0692d4c897c12229028817bb79a21d0bc67b7865378e,2778722,0.062,0.02,0.98,0.938,Will the highest temperature in Lucknow be 38°C on July 5?,1.0,True,0.0,0.00098,0.98098,-0.98098,-1.0,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,room_gt2,at_high,15,d2_no_near_peak_at_high
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1512.json,2026-07-06T07:12:18Z,2026-07-06 15:12:18,2026-07-06 15:12:18,15,12,Beijing,t2_research,2026-07-06,C,35,d2_no,no,33,32.77777777777778,32.77777777777778,0.0,91.0,91.0,2026-07-06T07:00:00Z,31,35.1,2.1000000000000014,2026-07-06T15:00,0.2,open_meteo_live_ecmwf,0.98,0.972,0.008,10.0,4254.28,55.18,2.0000000000000018,0x73169980da1a4bf09016eac5fb3abbfebf5fb055c30ce2bc60fb2e94a3b6b43d,2791383,0.028,0.02,0.98,0.972,Will the highest temperature in Beijing be 35°C on July 6?,0.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,room_gt2,at_high,15,d2_no_near_peak_at_high
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1528.json,2026-07-06T07:28:57Z,2026-07-06 15:28:57,2026-07-06 15:28:57,15,28,Chengdu,t1_trading,2026-07-06,C,39,d2_no,no,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T07:00:00Z,16,37.6,0.6000000000000014,2026-07-06T16:00,-0.53,open_meteo_live_ecmwf,0.95,0.94,0.01,88.0,1328.46,145.84,5.000000000000004,0x90dec7927147020d6605548ee141d9d1ed420d1602f07d85e68c56402a0915a9,2791406,0.06,0.05,0.95,0.94,Will the highest temperature in Chengdu be 39°C on July 6?,0.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,peak_1h_to_15m_ahead,room_0_1,at_high,15,d2_no_near_peak_at_high
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1619.json,2026-07-06T08:19:07Z,2026-07-06 16:19:07,2026-07-06 13:19:07,16,19,Karachi,t1_trading,2026-07-06,C,37,d2_no,no,35,35.0,35.0,0.0,95.0,95.0,2026-07-06T08:00:00Z,27,36.6,1.6000000000000014,2026-07-06T13:00,0.32,open_meteo_live_ecmwf,0.989,0.97,0.019,46.33,630.33,68.44,1.100000000000001,0xb5581036a5a4e9aa3e5f4efe685bbd5f9b069e597c4bd59da13f4ea9f2c56cec,2791967,0.03,0.011,0.989,0.97,Will the highest temperature in Karachi be 37°C on July 6?,0.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,room_1_2,at_high,16,d2_no_near_peak_at_high
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1839.json,2026-06-30T10:39:09Z,2026-06-30 18:39:09,2026-06-30 13:39:09,18,39,Istanbul,t1_trading,2026-06-30,C,29,d2_no,no,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-06-30T10:20:00Z,27,26.9,-0.10000000000000142,2026-06-30T13:00,0.65,open_meteo_live_ecmwf,0.95,0.93,0.02,152.56,907.96,259.1,5.000000000000004,0x701827e17e676d3c6681ff18b772bc8406c7b177d548cd99a288ac84836d5a50,2717011,0.07,0.05,0.95,0.93,Will the highest temperature in Istanbul be 29°C on June 30?,0.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,post_peak_0_5_1_5h,capped_minus1_0,at_high,18,d2_no_late_confirmed
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1832.json,2026-07-01T10:32:16Z,2026-07-01 18:32:16,2026-07-01 12:32:16,18,32,Milan,t2_research,2026-07-01,C,32,d2_no,no,30,30.0,28.88888888888889,1.1111111111111107,86.0,84.0,2026-07-01T10:20:00Z,25,31.3,1.3000000000000007,2026-07-01T11:00,1.53,open_meteo_live_ecmwf,0.96,0.94,0.02,63.96,843.09,48.52,4.0000000000000036,0xfb13b25767d267f36fc0a6a86db44cd75f492e9af8d5ae97a8ea89dc6428c22e,2725904,0.06,0.04,0.96,0.94,Will the highest temperature in Milan be 32°C on July 1?,0.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,room_1_2,decline,18,d2_no_late_confirmed
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1833.json,2026-07-04T10:33:47Z,2026-07-04 18:33:47,2026-07-04 13:33:47,18,33,Jeddah,t1_trading,2026-07-04,C,38,d2_no,no,36,36.111111111111114,35.0,1.1111111111111143,97.0,95.0,2026-07-04T10:00:00Z,14,38.2,2.200000000000003,2026-07-04T12:00,1.55,open_meteo_live_gfs,0.96,0.91,0.05,75.0,429.28,98.48,4.0000000000000036,0xfb4a96e1eb0a994ec55391112c5713041dafeb710629cc9dd22345b184206aff,2765918,0.09,0.04,0.96,0.91,Will the highest temperature in Jeddah be 38°C on July 4?,0.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,room_gt2,decline,18,d2_no_late_confirmed
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1800.json,2026-07-05T10:00:17Z,2026-07-05 18:00:17,2026-07-05 15:30:17,18,0,Lucknow,t1_trading,2026-07-05,C,39,d2_no,no,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-05T09:30:00Z,31,41.3,4.299999999999997,2026-07-05T13:00,2.5,open_meteo_live_gfs,0.97,0.916,0.054,18.0,2380.84,189.0,3.0000000000000027,0xbe2876631bfb1097b07b076789d4a0b035cba6615040aeac91a63b827b2064fd,2778723,0.084,0.03,0.97,0.916,Will the highest temperature in Lucknow be 39°C on July 5?,0.0,True,1.0,0.00146,0.97146,0.02854000000000001,0.029378461285076082,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,room_gt2,at_high,18,d2_no_late_confirmed
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 03:26:03,15,26,Atlanta,t2_research,2026-06-30,F,90-91,d3_no,no,84,84.0,80.0,4.0,84.0,80.0,2026-06-30T06:52:00Z,3,95.7,11.700000000000003,2026-06-30T17:00,-13.57,open_meteo_live_gfs,0.969,0.931,0.038,25.0,1569.68,181.25,3.1000000000000028,0x07d22f7ae44c8900cae3c786f2904d0f143304b307051d64be0f2a719a035720,2725245,0.069,0.031,0.969,0.931,Will the highest temperature in Atlanta be between 90-91°F on June 30?,0.0,True,1.0,0.0015,0.9704999999999999,0.02950000000000008,0.03039670273055135,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,room_gt2,decline,15,d3_no_residual
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 12:56:03,15,26,Lucknow,t1_trading,2026-06-30,C,35,d3_no,no,32,32.22222222222222,28.88888888888889,3.333333333333332,90.0,84.0,2026-06-30T07:00:00Z,26,35.9,3.8999999999999986,2026-06-30T13:00,-0.07,open_meteo_live_ecmwf,0.989,0.955,0.034,709.25,1330.83,160.38,1.100000000000001,0x2acef2be00e2cd4abe7e8a0adbaa3bfa9483948cca5df97bb7f7fc72f399b44e,2716935,0.045,0.011,0.989,0.955,Will the highest temperature in Lucknow be 35°C on June 30?,0.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,room_gt2,decline,15,d3_no_residual
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 03:26:03,15,26,Miami,t1_trading,2026-06-30,F,90-91,d3_no,no,84,84.0,83.0,1.0,84.0,83.0,2026-06-30T06:53:00Z,3,92.7,8.700000000000003,2026-06-30T15:00,-11.57,open_meteo_live_gfs,0.98,0.972,0.008,104.4,4294.66,172.96,2.0000000000000018,0xdc9bf47d245920566bbda1abd2e6bc3cd7529341c20f92d7946eb8fdb9c6a916,2725257,0.028,0.02,0.98,0.972,Will the highest temperature in Miami be between 90-91°F on June 30?,0.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,decline,15,d3_no_residual
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 03:26:03,15,26,NYC,t1_trading,2026-06-30,F,84-85,d3_no,no,78,78.0,77.0,1.0,78.0,77.0,2026-06-30T06:51:00Z,3,91.4,13.400000000000006,2026-06-30T13:00,-9.57,open_meteo_live_gfs,0.987,0.971,0.016,3496.53,4029.94,236.9,1.3000000000000012,0xe462471c6755deabfac55e728cbb2f5e784dca6f888bf3594555c5bcf62a045e,2725223,0.029,0.013,0.987,0.971,Will the highest temperature in New York City be between 84-85°F on June 30?,0.0,True,1.0,0.00064,0.98764,0.012360000000000038,0.01251468146288125,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,decline,15,d3_no_residual
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1602.json,2026-06-30T08:02:37Z,2026-06-30 16:02:37,2026-06-30 11:02:37,16,2,Ankara,t1_trading,2026-06-30,C,30,d3_no,no,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-06-30T07:50:00Z,22,30.3,3.3000000000000007,2026-06-30T17:00,-5.97,open_meteo_live_ecmwf,0.98,0.93,0.05,154.34,757.03,200.0,2.0000000000000018,0x405b647126e48230bdd5e610138c0663c73311aa76490478b5ae0219170df35e,2716921,0.07,0.02,0.98,0.93,Will the highest temperature in Ankara be 30°C on June 30?,0.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,at_high,16,d3_no_residual
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1602.json,2026-06-30T08:02:37Z,2026-06-30 16:02:37,2026-06-30 01:02:37,16,2,SanFrancisco,t2_research,2026-06-30,F,64-65,d3_no,no,58,58.0,58.0,0.0,58.0,58.0,2026-06-30T07:56:00Z,1,64.2,6.200000000000003,2026-06-30T14:00,-12.97,open_meteo_live_ecmwf,0.96,0.94,0.02,1134.99,1395.86,81.81,4.0000000000000036,0x9b92ebcf7c731df8dac85e5c91f3193b8e066bafdf741a2f1ac3215025b24bf5,2725324,0.06,0.04,0.96,0.94,Will the highest temperature in San Francisco be between 64-65°F on June 30?,0.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,room_gt2,at_high,16,d3_no_residual
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1602.json,2026-06-30T08:02:37Z,2026-06-30 16:02:37,2026-06-30 10:02:37,16,2,Warsaw,t1_trading,2026-06-30,C,30,d3_no,no,27,27.22222222222222,23.88888888888889,3.333333333333332,81.0,75.0,2026-06-30T08:00:00Z,21,33.4,6.399999999999999,2026-06-30T16:00,-5.97,open_meteo_live_ecmwf,0.959,0.928,0.031,25.0,2200.07,130.03,4.100000000000003,0x2a876370f6ae28e70436223a926d27179d73b06866b271a3f34e3309978a20d0,2716987,0.072,0.041,0.959,0.928,Will the highest temperature in Warsaw be 30°C on June 30?,0.0,True,1.0,0.00197,0.96097,0.03903000000000001,0.04061521171316483,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,room_gt2,decline,16,d3_no_residual
