strategy,description,city,target_date,decision_hour_local,entry_raw,entry_stress,fee_usd_per_1_notional,win,raw_pnl_per_1,exec_no_fee_pnl_per_1,exec_fee_pnl_per_1,cash_roi_exec_fee,current_high_yes_ask,forecast_gap_native,temp_trend_1h_f,forecast_peak_delta_hours_local,current_yes_ask,forecast_steps,steps,leg_steps,leg,ask_size
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Singapore,2026-06-07,13,0.55,0.56,0.022,False,-1.0,-1.0,-1.022,-1.0,,0.5555555555555571,1.7999999999999972,-1.0,0.62,1.0,0.0,1.0,d1_yes,8.32
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Warsaw,2026-06-07,13,0.12,0.13,0.043500000000000004,False,-1.0,-1.0,-1.0435,-1.0,,0.6111111111111072,5.3999999999999915,-3.0,0.89,1.0,0.0,1.0,d1_yes,26.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Warsaw,2026-06-07,14,0.05,0.060000000000000005,0.047,False,-1.0,-1.0,-1.047,-1.0,,0.6111111111111072,1.8000000000000114,-2.0,0.96,1.0,0.0,1.0,d1_yes,15.73
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Atlanta,2026-06-07,13,0.25,0.26,0.037,True,3.0,2.846153846153846,2.809153846153846,2.708923670350864,,5.900000000000006,1.0,-3.0,0.75,3.0,1.0,1.0,d1_yes,24.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Atlanta,2026-06-07,14,0.3,0.31,0.034499999999999996,True,2.3333333333333335,2.2258064516129035,2.1913064516129035,2.118227599432483,,4.900000000000006,1.0,-2.0,0.67,3.0,1.0,1.0,d1_yes,8.68
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",NYC,2026-06-08,14,0.07,0.08,0.046000000000000006,False,-1.0,-1.0,-1.046,-1.0,,2.200000000000003,1.0,0.0,0.95,1.0,0.0,1.0,d1_yes,57.57
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Austin,2026-06-09,16,0.067,0.077,0.046150000000000004,False,-1.0,-1.0,-1.04615,-1.0,,1.7999999999999972,1.0,-1.0,0.95,1.0,0.0,1.0,d1_yes,8.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Busan,2026-06-10,13,0.5,0.51,0.0245,False,-1.0,-1.0,-1.0245,-1.0,,1.0,1.8000000000000114,-1.0,0.75,1.0,0.0,1.0,d1_yes,15.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Beijing,2026-06-10,12,0.33,0.34,0.032999999999999995,False,-1.0,-1.0,-1.033,-1.0,,2.3888888888888893,1.7999999999999972,-3.0,0.6,3.0,0.0,1.0,d1_yes,11.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Beijing,2026-06-10,15,0.015,0.025,0.04875,False,-1.0,-1.0,-1.04875,-1.0,,2.3888888888888893,1.7999999999999972,0.0,0.992,3.0,0.0,1.0,d1_yes,250.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Miami,2026-06-10,14,0.13,0.14,0.043000000000000003,False,-1.0,-1.0,-1.043,-1.0,,1.2999999999999972,1.0,0.0,0.87,1.0,0.0,1.0,d1_yes,5.88
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Denver,2026-06-10,17,0.37,0.38,0.031,False,-1.0,-1.0,-1.031,-1.0,,3.4000000000000057,0.9000000000000057,0.0,0.75,2.0,0.0,1.0,d1_yes,60.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Wuhan,2026-06-11,14,0.17,0.18000000000000002,0.041,False,-1.0,-1.0,-1.041,-1.0,,1.8888888888888893,1.7999999999999972,-1.0,0.86,2.0,0.0,1.0,d1_yes,10.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Beijing,2026-06-11,15,0.14,0.15000000000000002,0.0425,True,6.142857142857142,5.666666666666666,5.624166666666666,5.394884092725818,,1.5000000000000036,1.7999999999999972,-1.0,0.87,2.0,1.0,1.0,d1_yes,34.81
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Manila,2026-06-12,12,0.36,0.37,0.0315,False,-1.0,-1.0,-1.0315,-1.0,,1.6666666666666714,1.7999999999999972,-3.0,0.62,2.0,0.0,1.0,d1_yes,74.41
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Dallas,2026-06-12,15,0.16,0.17,0.0415,False,-1.0,-1.0,-1.0415,-1.0,,7.400000000000006,5.0,0.0,0.842,4.0,0.0,1.0,d1_yes,7.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",SaoPaulo,2026-06-13,11,0.3,0.31,0.034499999999999996,True,2.3333333333333335,2.2258064516129035,2.1913064516129035,2.118227599432483,,1.6111111111111145,3.5999999999999943,-3.0,0.69,2.0,1.0,1.0,d1_yes,10.33
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",SaoPaulo,2026-06-13,12,0.42,0.43,0.028500000000000004,True,1.380952380952381,1.3255813953488373,1.2970813953488374,1.2611389356819032,,1.6111111111111145,1.7999999999999972,-2.0,0.7,2.0,1.0,1.0,d1_yes,7.93
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Helsinki,2026-06-14,17,0.009,0.019,0.04905,False,-1.0,-1.0,-1.04905,-1.0,,1.3888888888888893,1.7999999999999972,0.0,0.998,1.0,0.0,1.0,d1_yes,5.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Austin,2026-06-15,11,0.29,0.3,0.034999999999999996,True,2.4482758620689657,2.3333333333333335,2.2983333333333333,2.2206119162640903,,3.0999999999999943,2.0,-7.0,0.71,2.0,1.0,1.0,d1_yes,8.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Austin,2026-06-15,12,0.42,0.43,0.028500000000000004,True,1.380952380952381,1.3255813953488373,1.2970813953488374,1.2611389356819032,,3.0999999999999943,2.0,-6.0,0.71,2.0,1.0,1.0,d1_yes,25.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Austin,2026-06-15,18,0.28,0.29000000000000004,0.0355,False,-1.0,-1.0,-1.0355,-1.0,,1.0999999999999943,1.0,0.0,0.94,1.0,0.0,1.0,d1_yes,9.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Wellington,2026-06-16,19,0.09,0.09999999999999999,0.045000000000000005,True,10.11111111111111,9.0,8.955,8.569377990430622,,0.4444444444444428,1.8000000000000045,-4.0,0.9,1.0,1.0,1.0,d1_yes,54.41
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Istanbul,2026-06-16,11,0.24,0.25,0.037500000000000006,True,3.166666666666667,3.0,2.9625,2.8554216867469875,,2.722222222222225,1.8000000000000114,-1.0,0.779,3.0,1.0,1.0,d1_yes,3.76
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",NYC,2026-06-16,15,0.4,0.41000000000000003,0.0295,True,1.5,1.4390243902439024,1.4095243902439023,1.3691349103874717,,4.700000000000003,2.0,-1.0,0.63,2.0,1.0,1.0,d1_yes,15.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Houston,2026-06-16,14,0.53,0.54,0.023,True,0.8867924528301885,0.8518518518518516,0.8288518518518516,0.8102168639803047,,3.4000000000000057,1.0,-2.0,0.61,1.0,1.0,1.0,d1_yes,45.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",NYC,2026-06-16,16,0.53,0.54,0.023,True,0.8867924528301885,0.8518518518518516,0.8288518518518516,0.8102168639803047,,3.700000000000003,1.0,0.0,0.66,2.0,1.0,1.0,d1_yes,55.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Beijing,2026-06-17,15,0.041,0.051000000000000004,0.04745,False,-1.0,-1.0,-1.04745,-1.0,,0.3888888888888928,1.7999999999999972,0.0,0.97,1.0,0.0,1.0,d1_yes,10.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Busan,2026-06-19,14,0.058,0.068,0.0466,False,-1.0,-1.0,-1.0466,-1.0,,1.3888888888888893,1.7999999999999972,0.0,0.97,1.0,0.0,1.0,d1_yes,8.0
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Austin,2026-06-19,16,0.099,0.109,0.044550000000000006,False,-1.0,-1.0,-1.04455,-1.0,,3.5,3.0,-1.0,0.93,2.0,0.0,1.0,d1_yes,46.7
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Singapore,2026-06-20,13,0.25,0.26,0.037,True,3.0,2.846153846153846,2.809153846153846,2.708923670350864,,0.7777777777777786,3.6000000000000085,-2.0,0.7,1.0,1.0,1.0,d1_yes,7.12
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Singapore,2026-06-20,14,0.35,0.36,0.032,True,1.8571428571428572,1.7777777777777777,1.7457777777777777,1.6916451335055984,,0.7777777777777786,1.7999999999999972,-1.0,0.61,1.0,1.0,1.0,d1_yes,10.0
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Shanghai,2026-05-20,12,0.41,0.42,0.029000000000000005,True,1.4390243902439024,1.380952380952381,1.351952380952381,1.3138507103521682,,2.2222222222222214,3.5999999999999943,-1.0,0.6,2.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Lucknow,2026-05-20,14,0.15,0.16,0.042,True,5.666666666666667,5.25,5.208,4.998080614203455,,4.111111111111114,1.7999999999999972,-1.0,0.87,4.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Houston,2026-05-20,16,0.19,0.2,0.04000000000000001,True,4.2631578947368425,4.0,3.96,3.8076923076923075,,2.299999999999997,2.0,-1.0,0.87,1.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",CapeTown,2026-05-21,13,0.94,0.95,0.0025000000000000022,False,-1.0,-1.0,-1.0025,-1.0,,4.888888888888889,1.7999999999999972,-1.0,0.69,5.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",LA,2026-05-21,12,0.089,0.09899999999999999,0.04505000000000001,False,-1.0,-1.0,-1.04505,-1.0,,2.5,1.0,0.0,0.968,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Houston,2026-05-23,15,0.03,0.04,0.048,False,-1.0,-1.0,-1.048,-1.0,,8.700000000000003,1.0,-1.0,0.999,4.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Dallas,2026-05-23,15,0.39,0.4,0.03,True,1.5641025641025639,1.5,1.47,1.4271844660194175,,2.700000000000003,1.0,0.0,0.62,1.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Beijing,2026-05-24,14,0.18,0.19,0.04050000000000001,True,4.555555555555555,4.2631578947368425,4.222657894736843,4.058296871443385,,2.666666666666668,1.7999999999999972,0.0,0.86,3.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Ankara,2026-05-24,13,0.21,0.22,0.03900000000000001,False,-1.0,-1.0,-1.039,-1.0,,1.5555555555555536,1.7999999999999972,0.0,0.83,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Shanghai,2026-05-25,13,0.17,0.18000000000000002,0.041,False,-1.0,-1.0,-1.041,-1.0,,3.1666666666666643,1.8000000000000114,-1.0,0.85,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Singapore,2026-05-26,11,0.348,0.358,0.032100000000000004,True,1.8735632183908049,1.7932960893854748,1.7611960893854748,1.7064200071557745,,1.166666666666668,3.6000000000000085,-4.0,0.704,1.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Istanbul,2026-05-27,14,0.34,0.35000000000000003,0.032499999999999994,False,-1.0,-1.0,-1.0325,-1.0,,1.9444444444444429,1.7999999999999972,0.0,0.73,2.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Helsinki,2026-05-27,16,0.075,0.08499999999999999,0.045750000000000006,False,-1.0,-1.0,-1.04575,-1.0,,1.5555555555555554,1.7999999999999972,-1.0,0.97,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Helsinki,2026-05-27,17,0.009,0.019,0.04905,False,-1.0,-1.0,-1.04905,-1.0,,1.5555555555555554,3.6000000000000014,0.0,0.995,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Houston,2026-05-27,10,0.34,0.35000000000000003,0.032499999999999994,False,-1.0,-1.0,-1.0325,-1.0,,2.4000000000000057,4.0,-7.0,0.68,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Houston,2026-05-27,11,0.27,0.28,0.036,False,-1.0,-1.0,-1.036,-1.0,,2.4000000000000057,3.0,-6.0,0.8,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",NYC,2026-05-27,16,0.36,0.37,0.0315,True,1.7777777777777777,1.7027027027027026,1.6712027027027025,1.6201674286986936,,6.799999999999997,2.0,0.0,0.69,3.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Austin,2026-05-27,17,0.463,0.47300000000000003,0.02635,False,-1.0,-1.0,-1.02635,-1.0,,8.5,3.0,0.0,0.62,5.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Beijing,2026-05-28,13,0.29,0.3,0.034999999999999996,True,2.4482758620689657,2.3333333333333335,2.2983333333333333,2.2206119162640903,,1.9444444444444429,1.7999999999999972,-3.0,0.74,2.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Beijing,2026-05-28,16,0.009,0.019,0.04905,False,-1.0,-1.0,-1.04905,-1.0,,0.8333333333333321,1.7999999999999972,0.0,0.998,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",BuenosAires,2026-05-29,14,0.52,0.53,0.0235,False,-1.0,-1.0,-1.0235,-1.0,,0.9444444444444446,1.7999999999999972,0.0,0.84,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",NYC,2026-05-29,15,0.35,0.36,0.032,True,1.8571428571428572,1.7777777777777777,1.7457777777777777,1.6916451335055984,,1.9000000000000057,2.0,-1.0,0.66,1.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",LA,2026-05-29,13,0.41,0.42,0.029000000000000005,False,-1.0,-1.0,-1.029,-1.0,,1.2999999999999972,1.0,0.0,0.63,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Karachi,2026-05-30,14,0.57,0.58,0.021000000000000005,False,-1.0,-1.0,-1.021,-1.0,,0.4444444444444428,1.7999999999999972,0.0,0.91,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",SanFrancisco,2026-05-30,14,0.61,0.62,0.019000000000000003,False,-1.0,-1.0,-1.019,-1.0,,0.5,1.0,0.0,0.72,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Wuhan,2026-05-31,14,0.39,0.4,0.03,False,-1.0,-1.0,-1.03,-1.0,,0.6111111111111107,3.5999999999999943,-2.0,0.63,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Busan,2026-06-01,14,0.08,0.09,0.045500000000000006,False,-1.0,-1.0,-1.0455,-1.0,,0.7777777777777786,1.7999999999999972,0.0,0.95,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",NYC,2026-06-01,15,0.06,0.06999999999999999,0.04650000000000001,False,-1.0,-1.0,-1.0465,-1.0,,1.5999999999999943,1.0,0.0,0.95,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",TelAviv,2026-06-02,13,0.46,0.47000000000000003,0.026500000000000003,False,-1.0,-1.0,-1.0265,-1.0,,1.7777777777777786,1.8000000000000114,-2.0,0.72,2.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Wuhan,2026-06-03,13,0.16,0.17,0.0415,False,-1.0,-1.0,-1.0415,-1.0,,2.0555555555555536,1.7999999999999972,-2.0,0.89,2.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Houston,2026-06-03,13,0.04,0.05,0.0475,False,-1.0,-1.0,-1.0475,-1.0,,2.5,2.0,0.0,0.97,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Austin,2026-06-05,13,0.07,0.08,0.046000000000000006,False,-1.0,-1.0,-1.046,-1.0,,1.5999999999999943,3.0,-5.0,0.95,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",NYC,2026-06-05,15,0.16,0.17,0.0415,False,-1.0,-1.0,-1.0415,-1.0,,3.5,1.0,-1.0,0.86,2.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Atlanta,2026-06-05,16,0.09,0.09999999999999999,0.045000000000000005,False,-1.0,-1.0,-1.045,-1.0,,3.0999999999999943,1.0,-1.0,0.92,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Atlanta,2026-06-05,17,0.07,0.08,0.046000000000000006,False,-1.0,-1.0,-1.046,-1.0,,2.0999999999999943,1.0,0.0,0.95,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Austin,2026-06-05,16,0.175,0.185,0.04075,False,-1.0,-1.0,-1.04075,-1.0,,1.5999999999999943,1.0,-2.0,0.947,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Lucknow,2026-06-06,14,0.28,0.29000000000000004,0.0355,False,-1.0,-1.0,-1.0355,-1.0,,4.833333333333336,1.7999999999999972,-1.0,0.8,5.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Atlanta,2026-06-06,16,0.06,0.06999999999999999,0.04650000000000001,False,-1.0,-1.0,-1.0465,-1.0,,3.700000000000003,1.0,0.0,0.96,2.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Singapore,2026-06-07,13,0.64,0.65,0.017499999999999998,False,-1.0,-1.0,-1.0175,-1.0,,0.5555555555555571,1.7999999999999972,-1.0,0.62,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Warsaw,2026-06-07,13,0.16,0.17,0.0415,False,-1.0,-1.0,-1.0415,-1.0,,0.6111111111111072,5.3999999999999915,-3.0,0.89,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Warsaw,2026-06-07,14,0.05,0.060000000000000005,0.047,False,-1.0,-1.0,-1.047,-1.0,,0.6111111111111072,1.8000000000000114,-2.0,0.96,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Atlanta,2026-06-07,13,0.28,0.29000000000000004,0.0355,True,2.571428571428571,2.4482758620689653,2.4127758620689654,2.330058775537388,,5.900000000000006,1.0,-3.0,0.75,3.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Atlanta,2026-06-07,14,0.37,0.38,0.031,True,1.7027027027027026,1.6315789473684212,1.6005789473684213,1.5524529072438618,,4.900000000000006,1.0,-2.0,0.67,3.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",NYC,2026-06-08,14,0.07,0.08,0.046000000000000006,False,-1.0,-1.0,-1.046,-1.0,,2.200000000000003,1.0,0.0,0.95,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Austin,2026-06-09,16,0.08,0.09,0.045500000000000006,False,-1.0,-1.0,-1.0455,-1.0,,1.7999999999999972,1.0,-1.0,0.95,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Busan,2026-06-10,13,0.46,0.47000000000000003,0.026500000000000003,False,-1.0,-1.0,-1.0265,-1.0,,1.0,1.8000000000000114,-1.0,0.75,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Beijing,2026-06-10,12,0.49,0.5,0.025,False,-1.0,-1.0,-1.025,-1.0,,2.3888888888888893,1.7999999999999972,-3.0,0.6,3.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Beijing,2026-06-10,15,0.015,0.025,0.04875,False,-1.0,-1.0,-1.04875,-1.0,,2.3888888888888893,1.7999999999999972,0.0,0.992,3.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Miami,2026-06-10,14,0.16,0.17,0.0415,False,-1.0,-1.0,-1.0415,-1.0,,1.2999999999999972,1.0,0.0,0.87,1.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Denver,2026-06-10,17,0.35,0.36,0.032,False,-1.0,-1.0,-1.032,-1.0,,3.4000000000000057,0.9000000000000057,0.0,0.75,2.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Wuhan,2026-06-11,14,0.17,0.18000000000000002,0.041,False,-1.0,-1.0,-1.041,-1.0,,1.8888888888888893,1.7999999999999972,-1.0,0.86,2.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Beijing,2026-06-11,15,0.14,0.15000000000000002,0.0425,True,6.142857142857142,5.666666666666666,5.624166666666666,5.394884092725818,,1.5000000000000036,1.7999999999999972,-1.0,0.87,2.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Manila,2026-06-12,12,0.41,0.42,0.029000000000000005,False,-1.0,-1.0,-1.029,-1.0,,1.6666666666666714,1.7999999999999972,-3.0,0.62,2.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",Dallas,2026-06-12,15,0.201,0.21100000000000002,0.03945,False,-1.0,-1.0,-1.03945,-1.0,,7.400000000000006,5.0,0.0,0.842,4.0,0.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",SaoPaulo,2026-06-13,11,0.37,0.38,0.031,True,1.7027027027027026,1.6315789473684212,1.6005789473684213,1.5524529072438618,,1.6111111111111145,3.5999999999999943,-3.0,0.69,2.0,1.0,-1.0,current_bracket_no,
rich_current_b4_current_bracket_no,"Same B4 denominator, sibling expression: buy current bracket NO instead of d1 YES.",SaoPaulo,2026-06-13,12,0.48,0.49,0.025500000000000002,True,1.0833333333333335,1.0408163265306123,1.0153163265306122,0.9900695529308748,,1.6111111111111145,1.7999999999999972,-2.0,0.7,2.0,1.0,-1.0,current_bracket_no,
