target_date,variant,weight_policy,trades,cities,wins,win_rate,weighted_cost_usd,weighted_profit_usd,weighted_roi,avg_weight,day_risk,regime_mix,loss_cities
2026-06-14,routed_capped_d2_no_relaxed50_first_eligible,soft_balanced,8,8,5,0.625,18.18358245816326,17.103726129553365,0.9406136644913384,0.4545895614540816,0.20842857142857144,"day_marginal_runway:2,day_open_runway:6","Dallas,Lucknow,Shanghai"
2026-06-15,routed_capped_d2_no_relaxed50_first_eligible,soft_balanced,6,6,4,0.6666666666666666,10.970335734693876,7.758964607486011,0.7072677441355009,0.3656778578231292,0.2219047619047619,"day_marginal_runway:2,day_open_runway:4","Houston,Lucknow"
2026-06-16,routed_capped_d2_no_relaxed50_first_eligible,soft_balanced,4,4,2,0.5,10.470079559999999,2.545391659256932,0.24311101407303273,0.5235039779999999,0.27721428571428575,"day_forecast_capped:1,day_marginal_runway:1,day_open_runway:2","Atlanta,TelAviv"
2026-06-17,routed_capped_d2_no_relaxed50_first_eligible,soft_balanced,1,1,0,0.0,1.3142431836734694,-1.3142431836734694,-1.0,0.2628486367346939,0.5342857142857143,day_forecast_capped:1,Miami
2026-06-19,routed_capped_d2_no_relaxed50_first_eligible,soft_balanced,2,2,1,0.5,8.252469387755102,1.2531428571428567,0.151850652000267,0.8252469387755103,0.10071428571428573,day_marginal_runway:2,Busan
2026-06-20,routed_capped_d2_no_relaxed50_first_eligible,soft_balanced,4,4,1,0.25,7.874544,-2.8459317551020415,-0.36140908668515176,0.3937272,0.2775,"day_forecast_capped:1,day_marginal_runway:3","Jeddah,Miami,Tokyo"
2026-06-21,routed_capped_d2_no_relaxed50_first_eligible,soft_balanced,3,3,1,0.3333333333333333,6.613611785714285,-0.24535781746031793,-0.03709891439202743,0.44090745238095225,0.20285714285714285,"day_forecast_capped:1,day_marginal_runway:1,day_open_runway:1","Beijing,Jeddah"
2026-06-22,routed_capped_d2_no_relaxed50_first_eligible,soft_balanced,1,1,0,0.0,1.974224571428571,-1.974224571428571,-1.0,0.3948449142857142,0.3457142857142857,day_marginal_runway:1,Shanghai
2026-06-23,routed_capped_d2_no_relaxed50_first_eligible,soft_balanced,1,1,1,1.0,2.6774999999999998,10.0725,3.7619047619047623,0.5355,0.3,day_open_runway:1,
2026-06-25,routed_capped_d2_no_relaxed50_first_eligible,soft_balanced,2,2,1,0.5,3.877885642857142,0.8584401930091183,0.22136810418592906,0.3877885642857142,0.22714285714285715,"day_marginal_runway:1,day_open_runway:1",Karachi
2026-06-26,routed_capped_d2_no_relaxed50_first_eligible,soft_balanced,1,1,0,0.0,2.618,-2.618,-1.0,0.5236,0.3,day_open_runway:1,Chongqing
2026-06-30,routed_capped_d2_no_relaxed50_first_eligible,soft_balanced,1,1,1,1.0,2.8489999999999998,25.641,9.0,0.5698,0.15,day_marginal_runway:1,
2026-05-20,routed_capped_d1_no_relaxed70_first_eligible,full_size,14,14,4,0.2857142857142857,70.0,-4.316770186335404,-0.0616681455190772,1.0,0.3971224489795918,"day_forecast_capped:7,day_marginal_runway:2,day_open_runway:5","Beijing,BuenosAires,Istanbul,Jeddah,Manila,Miami,SanFrancisco,SaoPaulo,Taipei,Wellington"
2026-05-21,routed_capped_d1_no_relaxed70_first_eligible,full_size,9,9,4,0.4444444444444444,45.0,-9.78711413602283,-0.21749142524495177,1.0,0.45650793650793653,"day_forecast_capped:6,day_marginal_runway:2,day_open_runway:1","Karachi,SanFrancisco,SaoPaulo,Singapore,TelAviv"
2026-05-22,routed_capped_d1_no_relaxed70_first_eligible,full_size,17,17,8,0.47058823529411764,85.0,-3.873865687947802,-0.04557489044644473,1.0,0.4063865546218488,"day_forecast_capped:11,day_marginal_runway:3,day_open_runway:3","Helsinki,Istanbul,LA,Miami,Munich,Singapore,TelAviv,Warsaw,Wellington"
2026-05-23,routed_capped_d1_no_relaxed70_first_eligible,full_size,11,11,4,0.36363636363636365,55.0,-18.70757930084759,-0.3401378054699562,1.0,0.39955844155844156,"day_forecast_capped:6,day_marginal_runway:1,day_open_runway:4","Ankara,Houston,Istanbul,Lucknow,Miami,SanFrancisco,Warsaw"
2026-05-24,routed_capped_d1_no_relaxed70_first_eligible,full_size,9,9,6,0.6666666666666666,45.0,7.709120085281073,0.17131377967291275,1.0,0.4493650793650794,"day_forecast_capped:6,day_marginal_runway:2,day_open_runway:1","Helsinki,Istanbul,Lucknow"
2026-05-25,routed_capped_d1_no_relaxed70_first_eligible,full_size,14,14,6,0.42857142857142855,70.0,-12.655582178334678,-0.18079403111906683,1.0,0.42969387755102045,"day_forecast_capped:9,day_marginal_runway:2,day_open_runway:3","CapeTown,Chengdu,LA,Shanghai,Tokyo,Warsaw,Wellington,Wuhan"
2026-05-26,routed_capped_d1_no_relaxed70_first_eligible,full_size,9,9,8,0.8888888888888888,45.0,38.31017816098882,0.8513372924664182,1.0,0.3298412698412699,"day_forecast_capped:3,day_marginal_runway:5,day_open_runway:1",Wuhan
2026-05-27,routed_capped_d1_no_relaxed70_first_eligible,full_size,13,13,4,0.3076923076923077,65.0,-29.815151448381222,-0.4586946376674034,1.0,0.3831648351648352,"day_forecast_capped:6,day_marginal_runway:4,day_open_runway:3","Beijing,Denver,Helsinki,Houston,Manila,Miami,SaoPaulo,Singapore,Warsaw"
2026-05-28,routed_capped_d1_no_relaxed70_first_eligible,full_size,15,15,8,0.5333333333333333,75.0,-0.659548736389012,-0.008793983151853493,1.0,0.35095238095238096,"day_forecast_capped:6,day_marginal_runway:6,day_open_runway:3","Ankara,Chongqing,Karachi,LA,Manila,Warsaw,Wuhan"
2026-05-29,routed_capped_d1_no_relaxed70_first_eligible,full_size,12,12,7,0.5833333333333334,60.0,14.471563821263972,0.24119273035439953,1.0,0.4772619047619047,"day_forecast_capped:9,day_marginal_runway:2,day_open_runway:1","BuenosAires,Istanbul,LA,Manila,Tokyo"
2026-05-30,routed_capped_d1_no_relaxed70_first_eligible,full_size,8,8,4,0.5,40.0,-6.737967914438503,-0.16844919786096257,1.0,0.6075,day_forecast_capped:8,"Chongqing,Singapore,TelAviv,Tokyo"
2026-05-31,routed_capped_d1_no_relaxed70_first_eligible,full_size,10,10,3,0.3,50.0,-23.98285906880447,-0.47965718137608937,1.0,0.45917142857142856,"day_forecast_capped:7,day_marginal_runway:2,day_open_runway:1","Ankara,BuenosAires,Seattle,Taipei,Tokyo,Warsaw,Wuhan"
2026-06-01,routed_capped_d1_no_relaxed70_first_eligible,full_size,9,9,5,0.5555555555555556,45.0,-1.7779235689683466,-0.03950941264374103,1.0,0.451904761904762,"day_forecast_capped:6,day_marginal_runway:2,day_open_runway:1","Amsterdam,Chengdu,NYC,Shanghai"
2026-06-02,routed_capped_d1_no_relaxed70_first_eligible,full_size,16,16,10,0.625,80.0,7.563940775145936,0.0945492596893242,1.0,0.4325357142857143,"day_forecast_capped:9,day_marginal_runway:2,day_open_runway:5","Beijing,LA,Munich,SanFrancisco,TelAviv,Wuhan"
2026-06-03,routed_capped_d1_no_relaxed70_first_eligible,full_size,9,9,4,0.4444444444444444,45.0,-9.968226137133207,-0.22151613638073794,1.0,0.473015873015873,"day_forecast_capped:8,day_open_runway:1","Ankara,Atlanta,Munich,NYC,Wuhan"
2026-06-04,routed_capped_d1_no_relaxed70_first_eligible,full_size,11,11,7,0.6363636363636364,55.0,1.5730503528583668,0.02860091550651576,1.0,0.42181818181818187,"day_forecast_capped:7,day_marginal_runway:1,day_open_runway:3","Ankara,CapeTown,LA,Manila"
2026-06-05,routed_capped_d1_no_relaxed70_first_eligible,full_size,9,9,3,0.3333333333333333,45.0,-20.019787657960094,-0.44488417017689097,1.0,0.41184126984126984,"day_forecast_capped:5,day_marginal_runway:1,day_open_runway:3","CapeTown,Dallas,Helsinki,Munich,Taipei,Tokyo"
2026-06-06,routed_capped_d1_no_relaxed70_first_eligible,full_size,11,11,5,0.45454545454545453,55.0,-1.4257742570712537,-0.025923168310386432,1.0,0.3518181818181818,"day_forecast_capped:5,day_marginal_runway:2,day_open_runway:4","Ankara,LA,NYC,SanFrancisco,SaoPaulo,Tokyo"
2026-06-07,routed_capped_d1_no_relaxed70_first_eligible,full_size,15,15,5,0.3333333333333333,75.0,-11.75192796152897,-0.15669237282038628,1.0,0.3516,"day_forecast_capped:8,day_marginal_runway:4,day_open_runway:3","BuenosAires,Denver,Istanbul,LA,Manila,NYC,SaoPaulo,Singapore,Warsaw,Wellington"
2026-06-08,routed_capped_d1_no_relaxed70_first_eligible,full_size,14,14,10,0.7142857142857143,70.0,27.728263107241283,0.3961180443891612,1.0,0.43842857142857145,"day_forecast_capped:10,day_marginal_runway:3,day_open_runway:1","Chongqing,LA,Seattle,TelAviv"
2026-06-09,routed_capped_d1_no_relaxed70_first_eligible,full_size,10,10,6,0.6,50.0,7.105757219187343,0.14211514438374684,1.0,0.37628571428571433,"day_forecast_capped:6,day_marginal_runway:4","CapeTown,Istanbul,Singapore,TelAviv"
2026-06-10,routed_capped_d1_no_relaxed70_first_eligible,full_size,13,13,5,0.38461538461538464,65.0,-19.787516575941623,-0.30442333193756344,1.0,0.40703296703296704,"day_forecast_capped:7,day_marginal_runway:3,day_open_runway:3","Amsterdam,Beijing,Busan,Miami,NYC,Singapore,Taipei,Tokyo"
2026-06-11,routed_capped_d1_no_relaxed70_first_eligible,full_size,13,13,3,0.23076923076923078,65.0,-40.51020408163265,-0.6232339089481946,1.0,0.3373626373626374,"day_forecast_capped:5,day_marginal_runway:5,day_open_runway:3","Ankara,Atlanta,Austin,Istanbul,Manila,Miami,SanFrancisco,SaoPaulo,TelAviv,Wuhan"
2026-06-12,routed_capped_d1_no_relaxed70_first_eligible,full_size,16,16,6,0.375,80.0,-6.331530544856413,-0.07914413181070516,1.0,0.32953571428571427,"day_forecast_capped:6,day_marginal_runway:5,day_open_runway:5","Atlanta,Busan,Chengdu,Houston,Karachi,LA,Manila,SanFrancisco,TelAviv,Wellington"
2026-06-13,routed_capped_d1_no_relaxed70_first_eligible,full_size,15,15,7,0.4666666666666667,75.0,-9.299946547930418,-0.1239992873057389,1.0,0.4137714285714286,"day_forecast_capped:9,day_marginal_runway:2,day_open_runway:4","Amsterdam,Ankara,Denver,Helsinki,LA,Miami,Singapore,Wuhan"
2026-06-14,routed_capped_d1_no_relaxed70_first_eligible,full_size,18,18,9,0.5,90.0,24.319479017809748,0.27021643353121944,1.0,0.3586190476190476,"day_forecast_capped:9,day_marginal_runway:3,day_open_runway:6","Chongqing,Dallas,Karachi,Lucknow,Munich,Seattle,Shanghai,Singapore,TelAviv"
2026-06-15,routed_capped_d1_no_relaxed70_first_eligible,full_size,19,19,10,0.5263157894736842,95.0,5.237165781502476,0.0551280608579208,1.0,0.3695338345864662,"day_forecast_capped:11,day_marginal_runway:3,day_open_runway:5","BuenosAires,CapeTown,Houston,Istanbul,Karachi,LA,Lucknow,NYC,TelAviv"
2026-06-16,routed_capped_d1_no_relaxed70_first_eligible,full_size,12,12,7,0.5833333333333334,60.0,8.598648031858056,0.14331080053096762,1.0,0.47140476190476194,"day_forecast_capped:8,day_marginal_runway:1,day_open_runway:3","Atlanta,Helsinki,TelAviv,Tokyo,Wellington"
2026-06-17,routed_capped_d1_no_relaxed70_first_eligible,full_size,14,14,6,0.42857142857142855,70.0,-17.62745540044915,-0.25182079143498787,1.0,0.45765306122448984,"day_forecast_capped:10,day_open_runway:4","BuenosAires,CapeTown,Chongqing,Helsinki,Houston,Istanbul,Munich,Wuhan"
2026-06-18,routed_capped_d1_no_relaxed70_first_eligible,full_size,4,4,1,0.25,20.0,-12.753623188405797,-0.6376811594202898,1.0,0.38,"day_forecast_capped:2,day_marginal_runway:1,day_open_runway:1","CapeTown,Karachi,Shanghai"
2026-06-19,routed_capped_d1_no_relaxed70_first_eligible,full_size,14,14,11,0.7857142857142857,70.0,31.65580540337548,0.4522257914767926,1.0,0.4403673469387756,"day_forecast_capped:8,day_marginal_runway:2,day_open_runway:4","Busan,Miami,Singapore"
2026-06-20,routed_capped_d1_no_relaxed70_first_eligible,full_size,7,7,4,0.5714285714285714,35.0,1.0745175263087674,0.03070050075167907,1.0,0.3200816326530612,"day_forecast_capped:2,day_marginal_runway:4,day_open_runway:1","Jeddah,Karachi,Tokyo"
2026-06-21,routed_capped_d1_no_relaxed70_first_eligible,full_size,8,8,3,0.375,40.0,-12.105672105672108,-0.3026418026418027,1.0,0.3355357142857143,"day_forecast_capped:3,day_marginal_runway:3,day_open_runway:2","CapeTown,Denver,Jeddah,Manila,TelAviv"
2026-06-22,routed_capped_d1_no_relaxed70_first_eligible,full_size,2,2,0,0.0,10.0,-10.0,-1.0,1.0,0.3301428571428572,"day_marginal_runway:1,day_open_runway:1","NYC,Shanghai"
2026-06-23,routed_capped_d1_no_relaxed70_first_eligible,full_size,6,6,2,0.3333333333333333,30.0,1.8740399385560682,0.06246799795186894,1.0,0.3505714285714286,"day_forecast_capped:1,day_marginal_runway:1,day_open_runway:4","Chongqing,Jeddah,Karachi,Wellington"
