block,cohort,rows,active_dates,all_block_dates,rows_per_all_block_date,wins,win_rate,cost,pnl,roi,avg_ask
historical_discovery_non_pit,all_heada,146,26,26,5.615384615384615,26,0.1780821917808219,137.801296775,86.198703225,0.6255289699177796,0.10877054794520549
historical_discovery_non_pit,rain_convective,29,15,26,1.1153846153846154,7,0.2413793103448276,29.540835925,34.459164075,1.1664925177637808,0.11396551724137932
historical_discovery_non_pit,complement,117,25,26,4.5,19,0.1623931623931624,108.26046084999999,51.739539149999985,0.4779172261393527,0.10748290598290598
historical_replication_non_pit,all_heada,187,27,27,6.925925925925926,24,0.12834224598930483,156.903819475,37.096180524999994,0.23642624283541197,0.10041711229946523
historical_replication_non_pit,rain_convective,45,24,27,1.6666666666666667,12,0.26666666666666666,38.021035625,51.978964375000004,1.3671106933452972,0.1018222222222222
historical_replication_non_pit,complement,142,26,27,5.2592592592592595,12,0.08450704225352113,118.88278385,-14.88278385,-0.12518872260577535,0.0999718309859155
current_frozen_pit,all_heada,84,8,8,10.5,12,0.14285714285714285,50.8313305,9.1686695,0.18037437560285777,0.11597619047619047
current_frozen_pit,rain_convective,19,7,8,2.375,4,0.21052631578947367,12.700543750000001,7.299456249999999,0.5747357273581297,0.12815789473684208
current_frozen_pit,complement,65,8,8,8.125,8,0.12307692307692308,38.13078674999999,1.8692132500000018,0.04902110366238384,0.11241538461538463
