scope,method,slice,value,rows,dates,cost,pnl,roi,roi_ci_low,roi_ci_high
dev_cv,mkt_regime_blend,day_regime,day_marginal_runway,226,19,129.39000000000001,1.6099999999999999,0.01244300177757168,-0.08529735606097895,0.10630718042962463
dev_cv,mkt_regime_blend,day_regime,day_open_runway,372,19,199.05200000000002,14.948,0.07509595482587464,-0.006885791869708439,0.1570336260784776
dev_cv,mkt_regime_blend,edge_bucket,0.02-0.05,716,19,398.999,19.000999999999998,0.04762167323727628,-0.002268998889505,0.09633432206435878
dev_cv,mkt_regime_blend,edge_bucket,0.05-0.10,312,19,157.90699999999998,22.093,0.13991146687607264,0.027936755682637825,0.23659440454181144
dev_cv,mkt_regime_blend,edge_bucket,0.10+,40,17,16.616,-0.6159999999999995,-0.037072701011073635,-0.4010568800907026,0.3104815772339097
dev_cv,mkt_regime_blend,expression,current_no,248,19,103.498,14.502000000000002,0.14011864963574178,0.007114741885963111,0.2636921941006659
dev_cv,mkt_regime_blend,expression,current_yes,256,19,122.53399999999999,11.466000000000003,0.09357402843292477,-0.04852540268538729,0.23114708905359163
dev_cv,mkt_regime_blend,expression,d1_no,359,19,208.44,5.56,0.0266743427365189,-0.053935463294161295,0.10192326958248941
dev_cv,mkt_regime_blend,expression,d2_no,205,19,139.05,8.95,0.06436533620999639,-0.025766336167029124,0.14835781046165591
dev_cv,mkt_regime_blend,intraday_state,active_warming,534,19,280.399,10.600999999999999,0.03780683953937068,-0.022499374410905944,0.09803656148512536
dev_cv,mkt_regime_blend,intraday_state,false_fade_risk,94,19,52.41200000000001,7.588000000000001,0.1447760054949248,0.01905170115585079,0.27218009086638334
dev_cv,mkt_regime_blend,intraday_state,fresh_high,217,19,119.089,11.911000000000001,0.10001763387046664,-0.03172786673939893,0.2112098892277567
dev_cv,mkt_regime_blend,intraday_state,mature_fade,49,16,31.554000000000002,-2.5540000000000007,-0.08094060974836789,-0.41244170117316353,0.16157203218784
