snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,city_pool,target_date,unit,bracket,leg,outcome,target_bracket_low_native,target_bracket_high_native,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,residual_points,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,heating_done_score_v1,heating_done_bucket_v1,heating_done_reasons_v1,leg_residual_done_score_v1,leg_residual_done_bucket_v1,leg_residual_done_reasons_v1,final_yes,settled,win,fee_per_share,cost_per_share,pnl_per_share,roi,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour,local_time_float,true_local_time_float,hours_past_local_noon,solar_runway_hours_proxy,local_late_day_index,native_tick_size,target_distance_native,forecast_margin_to_target_native,forecast_peak_delta_abs,target_distance_ticks,forecast_margin_to_target_ticks,forecast_gap_to_running_ticks,decline_ticks,latest_gap_to_running_native,latest_gap_to_running_ticks,obs_age_minutes,obs_count_log1p,obs_age_bucket,obs_count_bucket,true_local_time_bucket,solar_runway_bucket,p_market_entry_v1,p_heating_done_score_v1,p_leg_win_physical_base_lodo_v2,p_leg_win_physical_base_expanding_v2,p_leg_win_physical_clean_lodo_v2,p_leg_win_physical_clean_expanding_v2,p_leg_win_physical_plus_lodo_v2,p_leg_win_physical_plus_expanding_v2,p_leg_win_physical_base_full_v2,p_leg_win_physical_clean_full_v2,p_leg_win_physical_plus_full_v2,p_model,model_edge_per_share,model,edge_threshold
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1556.json,2026-07-01T07:56:37Z,2026-07-01 15:56:37,2026-07-01 00:56:37,15,56,LA,t1_trading,2026-07-01,F,70-71,d3_no,no,70.0,71.0,64,64.0,64.0,0.0,64.0,64.0,2026-07-01T07:53:00Z,1,66.7,2.700000000000003,2026-07-01T14:00,-13.07,open_meteo_live_gfs,0.45,0.4,0.05,565.06,1117.8,115.52,55.00000000000001,0x69f6377e6cae9067b0a062fe45a49bf1a4f3e115639559f03fa5fc5447986c22,2737726,0.6,0.55,0.45,0.4,Will the highest temperature in Los Angeles be between 70-71°F on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_open;at_running_high_plateau;forecast_below_far_no_by_2_steps,1.0,True,0.0,0.01238,0.46238,-0.46238,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_gt2,at_high,15,15.933333333333334,0.9333333333333333,0.0,17.066666666666666,0.0,2.0,6.0,3.299999999999997,13.07,3.0,1.6499999999999986,1.3500000000000014,0.0,0.0,0.0,3.6166666666666667,0.6931471805599453,fresh_0_15m,few_0_5,morning,open,0.45,0.45,0.9583065148168236,0.7882083208407913,0.9057123309687172,0.7445262863767175,0.9435348150935894,0.7141105367394694,0.9322057214500405,0.8972749788926134,0.9061095175786756,0.7882083208407913,0.3258283208407913,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1556.json,2026-07-01T07:56:37Z,2026-07-01 15:56:37,2026-07-01 09:56:37,15,56,Milan,t2_research,2026-07-01,C,30,d1_no,no,30.0,30.0,29,28.88888888888889,28.88888888888889,0.0,84.0,84.0,2026-07-01T07:50:00Z,20,31.3,2.3000000000000007,2026-07-01T11:00,-1.07,open_meteo_live_ecmwf,0.76,0.61,0.15,9.52,42.58,445.62,24.0,0x8000e19ceeb46c617943dcb5d57c4deb6532c9618a784e59027092c3a67fb5bd,2725902,0.39,0.24,0.76,0.61,Will the highest temperature in Milan be 30°C or below on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.0,leg_residual_not_done,peak_still_ahead;forecast_room_open;at_running_high_plateau;uses_day_heating_done,1.0,True,0.0,0.00912,0.76912,-0.76912,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_gt2,at_high,15,15.933333333333334,9.933333333333334,0.0,8.066666666666666,0.0,1.0,1.0,-1.3000000000000007,1.07,1.0,-1.3000000000000007,2.3000000000000007,0.0,0.0,0.0,6.616666666666666,3.044522437723423,fresh_0_15m,dense_13_24,morning,open,0.76,1e-06,0.8009609630649225,0.8777110539063113,0.8602554696307674,0.9348136963985146,0.8511873737279899,0.9197370756732283,0.7538179618818803,0.8419727033642943,0.8226178572631129,0.8777110539063113,0.1085910539063113,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1556.json,2026-07-01T07:56:37Z,2026-07-01 15:56:37,2026-07-01 09:56:37,15,56,Milan,t2_research,2026-07-01,C,31,d2_no,no,31.0,31.0,29,28.88888888888889,28.88888888888889,0.0,84.0,84.0,2026-07-01T07:50:00Z,20,31.3,2.3000000000000007,2026-07-01T11:00,-1.07,open_meteo_live_ecmwf,0.64,0.4,0.24,2.92,51.04,69.71,36.0,0x36178b155498194c5f6db3d2038000de345a38f16a40f5347a1694fc88e39350,2725903,0.6,0.36,0.64,0.4,Will the highest temperature in Milan be 31°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.0,leg_residual_not_done,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.0,True,1.0,0.01152,0.65152,0.34848,0.5348722986247545,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_gt2,at_high,15,15.933333333333334,9.933333333333334,0.0,8.066666666666666,0.0,1.0,2.0,-0.3000000000000007,1.07,2.0,-0.3000000000000007,2.3000000000000007,0.0,0.0,0.0,6.616666666666666,3.044522437723423,fresh_0_15m,dense_13_24,morning,open,0.64,1e-06,0.7928655039706424,0.8651768197293215,0.8582368580665451,0.9308770929855709,0.8489171591384074,0.9129053622380094,0.7709210995588489,0.8577661916041823,0.8395906116076443,0.8651768197293215,0.2136568197293215,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1637.json,2026-07-01T08:37:18Z,2026-07-01 16:37:18,2026-07-01 10:37:18,16,37,Amsterdam,t2_research,2026-07-01,C,23,d3_no,no,23.0,23.0,20,20.0,20.0,0.0,68.0,68.0,2026-07-01T08:25:00Z,20,22.1,2.1000000000000014,2026-07-01T15:00,-4.38,open_meteo_live_ecmwf,0.78,0.77,0.01,33.23,304.2,302.2,21.999999999999996,0x8093bc3cc1d95df61e4778d00c822c984145e72fd1aff737ce5f8498a1293bb3,2726039,0.23,0.22,0.78,0.77,Will the highest temperature in Amsterdam be 23°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.35,leg_residual_not_done,peak_still_ahead;forecast_room_open;at_running_high_plateau;forecast_below_far_no_by_1_step,1.0,True,0.0,0.00858,0.7885800000000001,-0.7885800000000001,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_gt2,at_high,16,16.616666666666667,10.616666666666667,0.0,7.383333333333333,0.0,1.0,3.0,0.8999999999999986,4.38,3.0,0.8999999999999986,2.1000000000000014,0.0,0.0,0.0,12.3,3.044522437723423,fresh_0_15m,dense_13_24,late_morning,open,0.78,0.35,0.887399175233146,0.8416489538823582,0.880864348538592,0.8300788188514586,0.8918761466417097,0.8152820622225742,0.8623781909637933,0.8507708855772925,0.8638386782000904,0.8416489538823582,0.053068953882358105,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1637.json,2026-07-01T08:37:18Z,2026-07-01 16:37:18,2026-07-01 10:37:18,16,37,CapeTown,t2_research,2026-07-01,C,14,current_yes,yes,14.0,14.0,14,13.88888888888889,13.88888888888889,0.0,57.0,57.0,2026-07-01T08:00:00Z,12,14.6,0.5999999999999996,2026-07-01T13:00,-2.38,open_meteo_live_ecmwf,0.11,0.08,0.03,10.0,676.72,628.47,89.0,0x07d197e1d2a9771659b87471d833274592de2ce00ff523761e7e5dabc5e6cb79,2726963,0.11,0.08,0.92,0.89,Will the highest temperature in Cape Town be 14°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.0,leg_residual_not_done,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;uses_day_heating_done,0.0,True,0.0,0.0049,0.1149,-0.1149,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,16,16.616666666666667,10.616666666666667,0.0,7.383333333333333,0.0,1.0,0.0,-0.5999999999999996,2.38,0.0,-0.5999999999999996,0.5999999999999996,0.0,0.0,0.0,37.3,2.5649493574615367,stale_35_65m,normal_6_12,late_morning,open,0.11,1e-06,0.22366274382532797,0.22023539922895236,0.20278983881448884,0.09573795648593443,0.19346025340374523,0.06222088972387809,0.2359874877943217,0.16443922257490964,0.16824557122610923,0.22023539922895236,0.10533539922895235,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1637.json,2026-07-01T08:37:18Z,2026-07-01 16:37:18,2026-07-01 10:37:18,16,37,CapeTown,t2_research,2026-07-01,C,15,d1_no,no,15.0,15.0,14,13.88888888888889,13.88888888888889,0.0,57.0,57.0,2026-07-01T08:00:00Z,12,14.6,0.5999999999999996,2026-07-01T13:00,-2.38,open_meteo_live_ecmwf,0.6,0.57,0.03,25.56,364.95,622.09,40.0,0x1742f0bab5340c75c3064d42f51e84167158bcc0c97b737f97409a37e608be1b,2726964,0.43,0.4,0.6,0.57,Will the highest temperature in Cape Town be 15°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.0,leg_residual_not_done,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;uses_day_heating_done,1.0,True,0.0,0.012,0.612,-0.612,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,16,16.616666666666667,10.616666666666667,0.0,7.383333333333333,0.0,1.0,1.0,0.40000000000000036,2.38,1.0,0.40000000000000036,0.5999999999999996,0.0,0.0,0.0,37.3,2.5649493574615367,stale_35_65m,normal_6_12,late_morning,open,0.6,1e-06,0.7172040425482265,0.7046640148786256,0.7028588650607606,0.47534696160165457,0.6981262648290587,0.37863102637679685,0.7041038686610147,0.6090813863563417,0.6163886988144667,0.7046640148786256,0.09266401487862563,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1637.json,2026-07-01T08:37:18Z,2026-07-01 16:37:18,2026-07-01 10:37:18,16,37,CapeTown,t2_research,2026-07-01,C,16,d2_no,no,16.0,16.0,14,13.88888888888889,13.88888888888889,0.0,57.0,57.0,2026-07-01T08:00:00Z,12,14.6,0.5999999999999996,2026-07-01T13:00,-2.38,open_meteo_live_ecmwf,0.56,0.55,0.01,42.46,42.46,321.53,43.99999999999999,0xfc75a18ee420a3b07818cd04baa408692b5e1028959d6946b8b0d1d69f6fc407,2726965,0.45,0.44,0.56,0.55,Will the highest temperature in Cape Town be 16°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.01232,0.57232,0.42767999999999995,0.7472742521666199,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,16,16.616666666666667,10.616666666666667,0.0,7.383333333333333,0.0,1.0,2.0,1.4000000000000004,2.38,2.0,1.4000000000000004,0.5999999999999996,0.0,0.0,0.0,37.3,2.5649493574615367,stale_35_65m,normal_6_12,late_morning,open,0.56,0.45,0.7069483596041215,0.6808425330998937,0.6993612250833562,0.459700360768857,0.6943594739431815,0.35789641877104555,0.7233934752832567,0.6381473233483737,0.6445683236600979,0.6808425330998937,0.10852253309989368,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1637.json,2026-07-01T08:37:18Z,2026-07-01 16:37:18,2026-07-01 11:37:18,16,37,Moscow,t1_trading,2026-07-01,C,27,current_yes,yes,27.0,27.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-07-01T08:30:00Z,26,27.0,0.0,2026-07-01T15:00,-3.38,open_meteo_live_ecmwf,0.08,0.04,0.04,26.79,26.79,347.72,92.0,0x4f9eccf39e51f6145a6b40213b7a5cd0c03827a057396d0f78980440bb0da5e5,2726006,0.08,0.04,0.96,0.92,Will the highest temperature in Moscow be 27°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.1,leg_residual_not_done,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,0.0,True,0.0,0.00368,0.08368,-0.08368,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,capped_minus1_0,at_high,16,16.616666666666667,11.616666666666667,0.0,6.383333333333333,0.0,1.0,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,7.3,3.295836866004329,fresh_0_15m,very_dense_25_plus,late_morning,open,0.08,0.1,0.32473199976909506,0.21711612030043387,0.2790496711388982,0.10857979915147006,0.2477907296905058,0.08000924304970353,0.3731682967726355,0.31267977198439,0.2918897797596491,0.21711612030043387,0.13343612030043386,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1637.json,2026-07-01T08:37:18Z,2026-07-01 16:37:18,2026-07-01 11:37:18,16,37,Moscow,t1_trading,2026-07-01,C,28,d1_no,no,28.0,28.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-07-01T08:30:00Z,26,27.0,0.0,2026-07-01T15:00,-3.38,open_meteo_live_ecmwf,0.61,0.53,0.08,2.05,12.95,30.9,39.0,0xb23428547586a4bc91ed7588ecf54a19becd1e15cd4e6ca67a9380528d69c460,2726007,0.47,0.39,0.61,0.53,Will the highest temperature in Moscow be 28°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.1,leg_residual_not_done,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,0.0,True,1.0,0.01189,0.6218899999999999,0.37811000000000006,0.6080014150412454,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,capped_minus1_0,at_high,16,16.616666666666667,11.616666666666667,0.0,6.383333333333333,0.0,1.0,1.0,1.0,3.38,1.0,1.0,0.0,0.0,0.0,0.0,7.3,3.295836866004329,fresh_0_15m,very_dense_25_plus,late_morning,open,0.61,0.1,0.8089146216457692,0.700850369563,0.7825717341248438,0.5103689193820348,0.7605399840599569,0.44404518513560703,0.8209907273909578,0.7826869435827446,0.7660494694622912,0.700850369563,0.07896036956300001,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1637.json,2026-07-01T08:37:18Z,2026-07-01 16:37:18,2026-07-01 11:37:18,16,37,Moscow,t1_trading,2026-07-01,C,29,d2_no,no,29.0,29.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-07-01T08:30:00Z,26,27.0,0.0,2026-07-01T15:00,-3.38,open_meteo_live_ecmwf,0.58,0.47,0.11,10.95,32.85,43.4,42.00000000000001,0xbea307963ae77ab78f3d89c21bd3325de045e03c1d92c05a158adfcf842e92b9,2726008,0.53,0.42,0.58,0.47,Will the highest temperature in Moscow be 29°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.55,leg_residual_done_probable,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,1.0,True,0.0,0.01218,0.5921799999999999,-0.5921799999999999,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,capped_minus1_0,at_high,16,16.616666666666667,11.616666666666667,0.0,6.383333333333333,0.0,1.0,2.0,2.0,3.38,2.0,2.0,0.0,0.0,0.0,0.0,7.3,3.295836866004329,fresh_0_15m,very_dense_25_plus,late_morning,open,0.58,0.55,0.8010623113326675,0.6768623414200117,0.7797183218969742,0.4946564087528644,0.7572812267769424,0.422162143524752,0.834452008350736,0.8030193535655753,0.787033658770366,0.6768623414200117,0.08468234142001174,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1718.json,2026-07-01T09:18:21Z,2026-07-01 17:18:21,2026-07-01 11:18:21,17,18,Amsterdam,t2_research,2026-07-01,C,24,d3_no,no,24.0,24.0,21,21.11111111111111,21.11111111111111,0.0,70.0,70.0,2026-07-01T08:55:00Z,21,22.1,1.1000000000000014,2026-07-01T15:00,-3.7,open_meteo_live_ecmwf,0.41,0.38,0.03,58.0,130.26,183.3,59.00000000000001,0x32bd673a8d65ff316c78eea56e7e6349961e86cff62ff2ff0e8b6b68247fe68f,2726040,0.62,0.59,0.41,0.38,Will the highest temperature in Amsterdam be 24°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_open;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.0121,0.4221,0.5779000000000001,1.3691068467187872,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_1_2,at_high,17,17.3,11.3,0.0,6.699999999999999,0.0,1.0,3.0,1.8999999999999986,3.7,3.0,1.8999999999999986,1.1000000000000014,0.0,0.0,0.0,23.35,3.091042453358316,ok_15_35m,dense_13_24,late_morning,open,0.41,0.45,0.7631976547315846,0.6752189139740911,0.7944482603472367,0.716211193779815,0.8065703156705256,0.6775464615083167,0.7540663491462342,0.7758154788770272,0.8001526380677667,0.6752189139740911,0.2531189139740911,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1718.json,2026-07-01T09:18:21Z,2026-07-01 17:18:21,2026-07-01 11:18:21,17,18,CapeTown,t2_research,2026-07-01,C,16,d1_no,no,16.0,16.0,15,15.0,15.0,0.0,59.0,59.0,2026-07-01T09:00:00Z,13,14.6,-0.4000000000000003,2026-07-01T13:00,-1.7,open_meteo_live_ecmwf,0.45,0.43,0.02,91.36,91.36,8.49,55.00000000000001,0xfc75a18ee420a3b07818cd04baa408692b5e1028959d6946b8b0d1d69f6fc407,2726965,0.57,0.55,0.45,0.43,Will the highest temperature in Cape Town be 16°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.1,leg_residual_not_done,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,0.0,True,1.0,0.01238,0.46238,0.53762,1.1627233011808469,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,capped_minus1_0,at_high,17,17.3,11.3,0.0,6.699999999999999,0.0,1.0,1.0,1.4000000000000004,1.7,1.0,1.4000000000000004,-0.4000000000000003,0.0,0.0,0.0,18.35,2.6390573296152584,ok_15_35m,dense_13_24,late_morning,open,0.45,0.1,0.7890230579920225,0.6720506093944348,0.7927550926573755,0.6702213563802955,0.7731013785069415,0.5164760900287836,0.8199889631302499,0.8064172733861228,0.8095100344253284,0.6720506093944348,0.20967060939443483,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1718.json,2026-07-01T09:18:21Z,2026-07-01 17:18:21,2026-07-01 12:18:21,17,18,TelAviv,t2_research,2026-07-01,C,32,d1_no,no,32.0,32.0,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-01T09:20:00Z,24,32.3,1.2999999999999972,2026-07-01T14:00,-1.7,open_meteo_live_gfs,0.64,0.58,0.06,7.0,286.59,362.86,36.0,0x27de7c42618dbfafea01f7383d23ec90b93f09f0037947802c20e2ad0c4f294c,2725851,0.42,0.36,0.64,0.58,Will the highest temperature in Tel Aviv be 32°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.0,leg_residual_not_done,peak_still_ahead;forecast_room_open;at_running_high_plateau;uses_day_heating_done,0.0,True,1.0,0.01152,0.65152,0.34848,0.5348722986247545,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_1_2,at_high,17,17.3,12.3,0.3000000000000007,5.699999999999999,0.0,1.0,1.0,-0.29999999999999716,1.7,1.0,-0.29999999999999716,1.2999999999999972,0.0,0.0,0.0,,3.2188758248682006,missing,dense_13_24,early_afternoon,open,0.64,1e-06,0.6406365622122546,0.7081491527303874,0.7313981559361155,0.8235291627610156,0.7460016884101602,0.8241945783480692,0.6256580966350834,0.759521923705532,0.7672675503098993,0.7081491527303874,0.05662915273038738,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1755.json,2026-07-01T09:55:18Z,2026-07-01 17:55:18,2026-07-01 11:55:18,17,55,Amsterdam,t2_research,2026-07-01,C,22,current_yes,yes,22.0,22.0,22,22.22222222222222,22.22222222222222,0.0,72.0,72.0,2026-07-01T09:25:00Z,22,22.1,0.1000000000000014,2026-07-01T15:00,-3.08,open_meteo_live_ecmwf,0.076,0.022,0.054,10.0,110.84,849.89,92.4,0x7b474ec1844f37381277acb4828f83b3ace7af88189b2438b8e55a3c3fb3b911,2726038,0.076,0.022,0.978,0.924,Will the highest temperature in Amsterdam be 22°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.0,leg_residual_not_done,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;uses_day_heating_done,0.0,True,0.0,0.00351,0.07951,-0.07951,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,17,17.916666666666668,11.916666666666666,0.0,6.083333333333334,0.0,1.0,0.0,-0.10000000000000142,3.08,0.0,-0.10000000000000142,0.1000000000000014,0.0,0.0,0.0,30.3,3.1354942159291497,ok_15_35m,dense_13_24,late_morning,open,0.076,1e-06,0.21301760682931878,0.1823182998436392,0.242786997720282,0.20141075000790845,0.2491314085801488,0.14642680405953645,0.22139491212347848,0.23128012071503318,0.2631179811242129,0.1823182998436392,0.1028082998436392,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1755.json,2026-07-01T09:55:18Z,2026-07-01 17:55:18,2026-07-01 11:55:18,17,55,Amsterdam,t2_research,2026-07-01,C,24,d2_no,no,24.0,24.0,22,22.22222222222222,22.22222222222222,0.0,72.0,72.0,2026-07-01T09:25:00Z,22,22.1,0.1000000000000014,2026-07-01T15:00,-3.08,open_meteo_live_ecmwf,0.42,0.38,0.04,60.26,68.64,308.49,58.00000000000001,0x32bd673a8d65ff316c78eea56e7e6349961e86cff62ff2ff0e8b6b68247fe68f,2726040,0.62,0.58,0.42,0.38,Will the highest temperature in Amsterdam be 24°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_1_step;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.01218,0.43218,0.56782,1.313850710352168,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,17,17.916666666666668,11.916666666666666,0.0,6.083333333333334,0.0,1.0,2.0,1.8999999999999986,3.08,2.0,1.8999999999999986,0.1000000000000014,0.0,0.0,0.0,30.3,3.1354942159291497,ok_15_35m,dense_13_24,late_morning,open,0.42,0.45,0.6938595233217117,0.6274335764113692,0.7456881106732083,0.6696173687612583,0.7585984911593006,0.5903498909396291,0.7065334206765558,0.7294427272467552,0.7619744697812904,0.6274335764113692,0.1952535764113692,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1755.json,2026-07-01T09:55:18Z,2026-07-01 17:55:18,2026-07-01 12:55:18,17,55,Ankara,t1_trading,2026-07-01,C,32,d3_no,no,32.0,32.0,29,28.88888888888889,28.88888888888889,0.0,84.0,84.0,2026-07-01T09:50:00Z,26,30.4,1.3999999999999986,2026-07-01T17:00,-4.08,open_meteo_live_ecmwf,0.42,0.32,0.1,5.0,40.0,622.48,58.00000000000001,0xcf4480e7da6a294567b9c7a56b684ec8959a0c44858e871012ec5ed6654a5ff2,2725819,0.68,0.58,0.42,0.32,Will the highest temperature in Ankara be 32°C on July 1?,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_open;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.01218,0.43218,0.56782,1.313850710352168,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_1_2,at_high,17,17.916666666666668,12.916666666666666,0.9166666666666661,5.083333333333334,0.0,1.0,3.0,1.6000000000000014,4.08,3.0,1.6000000000000014,1.3999999999999986,0.0,0.0,0.0,5.3,3.295836866004329,fresh_0_15m,very_dense_25_plus,early_afternoon,open,0.42,0.45,0.7583104021647726,0.6749425219967771,0.7240104915579603,0.6598345497670074,0.7255753077630331,0.6658535752574761,0.7474757342848897,0.7084588231156265,0.7010329914504168,0.6749425219967771,0.24276252199677706,base_expanding,0.01
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1755.json,2026-07-01T09:55:18Z,2026-07-01 17:55:18,2026-07-01 12:55:18,17,55,Helsinki,t2_research,2026-07-01,C,25,d1_no,no,25.0,25.0,24,23.88888888888889,23.88888888888889,0.0,75.0,75.0,2026-07-01T09:50:00Z,26,22.9,-1.1000000000000014,2026-07-01T15:00,-2.08,open_meteo_live_ecmwf,0.44,0.27,0.17,6.1,6.1,33.4,56.00000000000001,0xb15e0f8784d515ff39046ab0c144dfb40e440dbdc8deb3a7cfa1104371f75519,2726051,0.73,0.56,0.44,0.27,Will the highest temperature in Helsinki be 25°C on July 1?,0.1,runway_still_open,peak_still_ahead;forecast_below_running_high;at_running_high_plateau,0.1,leg_residual_not_done,peak_still_ahead;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,0.0,True,1.0,0.01232,0.45232,0.54768,1.2108241952599927,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,busted_lt_minus1,at_high,17,17.916666666666668,12.916666666666666,0.9166666666666661,5.083333333333334,0.0,1.0,1.0,2.1000000000000014,2.08,1.0,2.1000000000000014,-1.1000000000000014,0.0,0.0,0.0,5.3,3.295836866004329,fresh_0_15m,very_dense_25_plus,early_afternoon,open,0.44,0.1,0.7947971500171186,0.679935030096961,0.6974346645151543,0.592918508488329,0.6810596438385146,0.5051079262575864,0.8086582820545579,0.7417048520491738,0.7374676323196673,0.679935030096961,0.227615030096961,base_expanding,0.01
