snapshot_ts_utc,ts_local,city,target_date,leg,bracket,unit,win,entry_price,p_market_entry_v1,p_heating_done_score_v1,p_leg_win_physical_base_lodo_v2,p_leg_win_physical_base_expanding_v2,p_leg_win_physical_clean_lodo_v2,p_leg_win_physical_clean_expanding_v2,p_leg_win_physical_plus_lodo_v2,p_leg_win_physical_plus_expanding_v2,p_leg_win_physical_base_full_v2,p_leg_win_physical_clean_full_v2,p_leg_win_physical_plus_full_v2,local_time_float,forecast_peak_delta_hours_local,forecast_gap_to_running_native,decline_native,target_distance_native,forecast_margin_to_target_native,metar_obs_count_today,running_value,true_local_time_float,hours_past_local_noon,solar_runway_hours_proxy,local_late_day_index,native_tick_size,target_distance_ticks,forecast_margin_to_target_ticks,forecast_gap_to_running_ticks,decline_ticks,latest_gap_to_running_native,latest_gap_to_running_ticks,obs_age_minutes,obs_count_log1p,forecast_peak_delta_abs,leg,unit,path_state,peak_delta_bucket,forecast_gap_bucket,forecast_source,obs_age_bucket,obs_count_bucket,true_local_time_bucket,solar_runway_bucket
2026-06-21T10:42:29Z,2026-06-21 12:42:29,Amsterdam,2026-06-21,d1_no,26,C,0.0,0.86,0.86,1e-06,0.7196082611078389,,0.6881607972245424,,0.7277770700660191,,0.7084849773097963,0.6737322085284546,0.7087779698165957,18.7,-3.3,1.8999999999999984,0.0,1.0,-0.8999999999999986,25,25,12.7,0.6999999999999993,5.300000000000001,0.0,1.0,1.0,-0.8999999999999986,1.8999999999999984,0.0,0.0,0.0,17.483333333333334,3.258096538021482,3.3,d1_no,C,at_high,peak_gt1h_ahead,room_1_2,open_meteo_live_ecmwf,ok_15_35m,very_dense_25_plus,early_afternoon,open
2026-06-22T07:35:24Z,2026-06-22 10:35:24,Ankara,2026-06-22,d1_no,23,C,1.0,0.999,0.999,1e-06,0.8187487253822086,,0.8333968537517733,,0.8231418554689701,,0.8219554609223223,0.8334963942132586,0.8247942528516988,15.583333333333334,-4.42,2.6000000000000014,0.0,1.0,-1.6000000000000014,21,22,10.583333333333334,0.0,7.416666666666666,0.0,1.0,1.0,-1.6000000000000014,2.6000000000000014,0.0,0.0,0.0,15.4,3.091042453358316,4.42,d1_no,C,at_high,peak_gt1h_ahead,room_gt2,open_meteo_live_ecmwf,ok_15_35m,dense_13_24,late_morning,open
2026-06-22T08:47:28Z,2026-06-22 11:47:28,Ankara,2026-06-22,d1_no,24,C,1.0,0.995,0.995,1e-06,0.8140654185072786,,0.8286932433372001,,0.8350585275815793,,0.8123011345468506,0.8305410284972057,0.8346165108781085,16.783333333333335,-3.22,2.5,0.0,1.0,-1.5,23,23,11.783333333333333,0.0,6.216666666666667,0.0,1.0,1.0,-1.5,2.5,0.0,0.0,0.0,27.466666666666665,3.1780538303479458,3.22,d1_no,C,at_high,peak_gt1h_ahead,room_gt2,open_meteo_live_ecmwf,ok_15_35m,dense_13_24,late_morning,open
2026-06-22T09:59:18Z,2026-06-22 11:59:18,Amsterdam,2026-06-22,d3_no,25,C,0.0,0.673,0.673,0.35,0.8731416620522704,,0.8582591679371288,,0.8960186314363257,,0.8631483706923511,0.8501394538810035,0.8838419020980509,17.983333333333334,-4.02,2.1000000000000014,0.0,3.0,0.8999999999999986,24,22,11.983333333333333,0.0,6.0166666666666675,0.0,1.0,3.0,0.8999999999999986,2.1000000000000014,0.0,0.0,0.0,4.3,3.2188758248682006,4.02,d3_no,C,at_high,peak_gt1h_ahead,room_gt2,open_meteo_live_ecmwf,fresh_0_15m,dense_13_24,late_morning,open
2026-06-22T09:59:18Z,2026-06-22 12:59:18,Ankara,2026-06-22,current_yes,24,C,0.0,0.01,0.01,1e-06,0.22533939966911354,,0.16912324776792728,,0.17922286697737702,,0.2150067548513364,0.1630698675591109,0.1685232982234545,17.983333333333334,-2.02,1.5,0.0,0.0,-1.5,26,24,12.983333333333333,0.9833333333333325,5.0166666666666675,0.0,1.0,0.0,-1.5,1.5,0.0,0.0,0.0,9.3,3.295836866004329,2.02,current_yes,C,at_high,peak_gt1h_ahead,room_1_2,open_meteo_live_ecmwf,fresh_0_15m,very_dense_25_plus,early_afternoon,open
2026-06-22T09:59:18Z,2026-06-22 12:59:18,Ankara,2026-06-22,d1_no,25,C,1.0,0.95,0.95,1e-06,0.6868070713540575,,0.6136419015457915,,0.6314545942657919,,0.678462954388489,0.6066978427931008,0.6168575546302215,17.983333333333334,-2.02,1.5,0.0,1.0,-0.5,26,24,12.983333333333333,0.9833333333333325,5.0166666666666675,0.0,1.0,1.0,-0.5,1.5,0.0,0.0,0.0,9.3,3.295836866004329,2.02,d1_no,C,at_high,peak_gt1h_ahead,room_1_2,open_meteo_live_ecmwf,fresh_0_15m,very_dense_25_plus,early_afternoon,open
2026-06-22T10:35:52Z,2026-06-22 12:35:52,Amsterdam,2026-06-22,d2_no,25,C,0.0,0.67,0.67,0.35,0.7287185767148974,,0.6453709235074292,,0.6968446073550317,,0.7110899744374658,0.6329945561910661,0.6749715051368191,18.583333333333332,-3.42,1.1000000000000014,0.0,2.0,0.8999999999999986,25,23,12.583333333333334,0.5833333333333339,5.416666666666666,0.0,1.0,2.0,0.8999999999999986,1.1000000000000014,0.0,0.0,0.0,10.866666666666667,3.258096538021482,3.42,d2_no,C,at_high,peak_gt1h_ahead,room_1_2,open_meteo_live_ecmwf,fresh_0_15m,very_dense_25_plus,early_afternoon,open
2026-06-22T10:35:52Z,2026-06-22 13:35:52,Ankara,2026-06-22,current_yes,25,C,0.0,0.12,0.12,1e-06,0.2287052193417876,,0.1941016321907985,,0.20736396622933445,,0.21299639663353215,0.18373222784707588,0.18838310298887218,18.583333333333332,-1.42,0.5,0.0,0.0,-0.5,27,25,13.583333333333334,1.583333333333334,4.416666666666666,0.0,1.0,0.0,-0.5,0.5,0.0,0.0,0.0,15.866666666666667,3.332204510175204,1.42,current_yes,C,at_high,peak_gt1h_ahead,room_0_1,open_meteo_live_ecmwf,ok_15_35m,very_dense_25_plus,early_afternoon,open
2026-06-22T10:35:52Z,2026-06-22 13:35:52,Ankara,2026-06-22,d1_no,26,C,0.0,0.56,0.56,1e-06,0.6909180173012773,,0.6526991474009607,,0.6724297325986013,,0.6758500912182581,0.6405498682923456,0.6483535321541871,18.583333333333332,-1.42,0.5,0.0,1.0,0.5,27,25,13.583333333333334,1.583333333333334,4.416666666666666,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,15.866666666666667,3.332204510175204,1.42,d1_no,C,at_high,peak_gt1h_ahead,room_0_1,open_meteo_live_ecmwf,ok_15_35m,very_dense_25_plus,early_afternoon,open
2026-06-23T07:01:38Z,2026-06-23 10:01:38,Ankara,2026-06-23,d3_no,23,C,1.0,0.999,0.999,1e-06,0.9165205382012347,,0.9215430294484576,,0.9172420772187684,,0.916881842122096,0.9221898453990663,0.9188195085214311,15.016666666666667,-4.98,5.699999999999999,0.0,3.0,-2.6999999999999993,20,20,10.016666666666667,0.0,7.9833333333333325,0.0,1.0,3.0,-2.6999999999999993,5.699999999999999,0.0,0.0,0.0,11.633333333333333,3.044522437723423,4.98,d3_no,C,at_high,peak_gt1h_ahead,room_gt2,open_meteo_live_ecmwf,fresh_0_15m,dense_13_24,late_morning,open
