strategy,description,city,target_date,decision_hour_local,entry_raw,entry_stress,fee_usd_per_1_notional,win,raw_pnl_per_1,exec_no_fee_pnl_per_1,exec_fee_pnl_per_1,cash_roi_exec_fee,current_high_yes_ask,forecast_gap_native,temp_trend_1h_f,forecast_peak_delta_hours_local_x,current_yes_ask,forecast_steps,steps,leg_steps,leg,ask_size,relative_humidity_pct,wind_speed_kt,temp_trend_3h_f,minutes_since_running_max,forecast_source,forecast_peak_delta_hours_local_y,city_family,solar_window,day_regime,moisture_cloud_regime,wind_regime,running_max_state,intraday_state,current_no,tmax_p_current,tmax_p_not_d1,d2_no,scope,tmax_p_d1,current_yes_ref,trend3h_positive,no_trend3h_flat,day_open_runway,active_warming_or_reheat,tmax_d1_yes_edge_exec,tmax_current_overprice,tmax_d1_edge_pos,tmax_current_overprice_pos,tmax_both_pos,ask_band
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Atlanta,2026-06-05,17,0.07,0.08,0.046,False,-1.0,-1.0,-1.046,-1.0,0.95,2.0999999999999943,1.0,0.0,,,,,,,35.94,5.0,3.0,38.88333333333333,gfs_seamless,0.0,humid_low_latitude,afternoon_decay_window,day_marginal_runway,dry_heat_inertia,light_wind,fresh_running_high,active_warming,0.0650697251312313,0.9349302748687688,0.9387578379744012,0.99695850144002,dev_cv,0.061242162025598845,0.95,True,True,False,True,-0.018757837974401156,0.01506972513123117,False,True,False,5-10c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Austin,2026-06-05,16,0.129,0.139,0.04305,False,-1.0,-1.0,-1.04305,-1.0,0.947,1.5999999999999943,1.0,-2.0,,,,,,,61.08,7.0,0.0,37.88333333333333,gfs_seamless,-2.0,continental_dry_hot,afternoon_decay_window,day_marginal_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,,,,,,,0.947,False,False,False,True,,,False,False,False,10-20c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Lucknow,2026-06-06,14,0.23,0.24,0.038,False,-1.0,-1.0,-1.038,-1.0,0.8,4.833333333333336,1.7999999999999972,-1.0,,,,,,,42.18,9.0,3.5999999999999943,2790.883333333333,gfs_seamless,-1.0,continental_dry_hot,solar_peak_window,day_open_runway,dry_heat_inertia,light_wind,stalled_high,active_warming,0.2281325962108796,0.7718674037891203,0.8045308454522814,0.97962419135714,dev_cv,0.19546915454771863,0.8,True,True,True,True,-0.044530845452281365,0.028132596210879712,False,True,False,20-30c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Atlanta,2026-06-06,16,0.05,0.06,0.047,False,-1.0,-1.0,-1.047,-1.0,0.96,3.700000000000003,1.0,0.0,,,,,,,41.68,7.0,2.0,38.88333333333333,gfs_seamless,0.0,humid_low_latitude,afternoon_decay_window,day_open_runway,dry_heat_inertia,light_wind,fresh_running_high,active_warming,0.0750724059116838,0.9249275940883162,0.9326972666289572,0.993513785033506,dev_cv,0.06730273337104276,0.96,True,True,True,True,0.007302733371042758,0.03507240591168381,True,True,True,5-10c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Atlanta,2026-06-07,13,0.25,0.26,0.037,True,3.0,2.846153846153846,2.809153846153846,2.708923670350864,0.75,5.900000000000006,1.0,-3.0,,,,,,,62.69,8.0,6.0,39.88333333333333,gfs_seamless,-3.0,humid_low_latitude,solar_peak_window,day_open_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,0.3130203354354332,0.6869796645645668,0.7349121476655893,0.95982649890833,dev_cv,0.2650878523344107,0.75,True,True,True,True,0.00508785233441067,0.06302033543543317,True,True,True,20-30c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Atlanta,2026-06-07,14,0.3,0.31,0.0344999999999999,True,2.3333333333333335,2.2258064516129035,2.1913064516129035,2.118227599432483,0.67,4.900000000000006,1.0,-2.0,,,,,,,56.65,4.0,5.0,38.88333333333333,gfs_seamless,-2.0,humid_low_latitude,solar_peak_window,day_open_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,0.4134929693652266,0.5865070306347734,0.6812044335620806,0.914615551119036,dev_cv,0.3187955664379194,0.67,True,True,True,True,0.0087955664379194,0.08349296936522665,True,True,True,30-40c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,NYC,2026-06-08,14,0.07,0.08,0.046,False,-1.0,-1.0,-1.046,-1.0,0.95,2.200000000000003,1.0,0.0,,,,,,,39.78,11.0,5.0,39.88333333333333,gfs_seamless,0.0,southern_or_maritime,solar_peak_window,day_marginal_runway,dry_heat_inertia,moderate_wind,fresh_running_high,active_warming,,,,,,,0.95,True,True,False,True,,,False,False,False,5-10c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Austin,2026-06-09,16,0.067,0.077,0.04615,False,-1.0,-1.0,-1.04615,-1.0,0.95,1.7999999999999972,1.0,-1.0,,,,,,,47.25,12.0,4.0,37.88333333333333,gfs_seamless,-1.0,continental_dry_hot,afternoon_decay_window,day_marginal_runway,mixed_moisture,moderate_wind,fresh_running_high,active_warming,0.0631633335326259,0.936836666467374,0.947360119575367,0.9944747057344738,dev_cv,0.05263988042463297,0.95,True,True,False,True,-0.02436011957536703,0.013163333532625998,False,True,False,5-10c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Beijing,2026-06-10,15,0.015,0.025,0.04875,False,-1.0,-1.0,-1.04875,-1.0,0.992,2.3888888888888893,1.7999999999999972,0.0,,,,,,,50.49,5.83,-1.7999999999999972,1440.8833333333334,gfs_seamless,0.0,continental_dry_hot,afternoon_decay_window,day_open_runway,mixed_moisture,light_wind,mature_fade,reheating_after_dip,0.020655510709552,0.979344489290448,0.9805835552674808,0.998966415470522,dev_cv,0.019416444732519245,0.992,False,True,True,True,-0.005583555267480757,0.012655510709551954,False,True,False,0-5c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Miami,2026-06-10,14,0.13,0.14,0.043,False,-1.0,-1.0,-1.043,-1.0,0.87,1.2999999999999972,1.0,0.0,,,,,,,63.31,12.0,2.0,37.88333333333333,gfs_seamless,0.0,humid_low_latitude,solar_peak_window,day_marginal_runway,mixed_moisture,moderate_wind,fresh_running_high,active_warming,0.119027705366592,0.880972294633408,0.9065366072702398,0.9885585109262616,dev_cv,0.09346339272976023,0.87,True,True,False,True,-0.04653660727023978,-0.010972294633407986,False,False,False,10-20c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Wuhan,2026-06-11,14,0.17,0.18,0.041,False,-1.0,-1.0,-1.041,-1.0,0.86,1.8888888888888893,1.7999999999999972,-1.0,,,,,,,58.88,1.94,0.0,6870.883333333333,gfs_seamless,-1.0,humid_low_latitude,solar_peak_window,day_open_runway,mixed_moisture,light_wind,stalled_high,active_warming,0.1334713777156668,0.8665286222843331,0.8758133846358478,0.9916660214798444,dev_cv,0.12418661536415221,0.86,False,False,True,True,-0.055813384635847785,-0.006528622284333152,False,False,False,10-20c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Beijing,2026-06-11,15,0.14,0.15,0.0425,True,6.142857142857142,5.666666666666666,5.624166666666666,5.394884092725818,0.87,1.5000000000000036,1.7999999999999972,-1.0,,,,,,,25.58,3.89,3.5999999999999943,12690.883333333331,gfs_seamless,-1.0,continental_dry_hot,afternoon_decay_window,day_open_runway,dry_heat_inertia,light_wind,stalled_high,active_warming,0.2176454889536727,0.7823545110463273,0.8108764295390096,0.9735866842543894,dev_cv,0.18912357046099038,0.87,True,True,True,True,0.03912357046099038,0.08764548895367275,True,True,True,10-20c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Lucknow,2026-06-12,15,0.1,0.11,0.0445,False,-1.0,-1.0,-1.0445,-1.0,0.94,7.944444444444443,1.7999999999999972,0.0,,,,,,,47.06,7.0,5.400000000000006,0.8833333333333333,gfs_seamless,0.0,continental_dry_hot,afternoon_decay_window,day_open_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,0.0786768821189143,0.9213231178810856,0.9255732076458612,0.9959987937997984,dev_cv,0.07442679235413885,0.94,True,True,True,True,-0.03557320764586115,0.018676882118914384,False,True,False,10-20c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Dallas,2026-06-12,15,0.16,0.17,0.0415,False,-1.0,-1.0,-1.0415,-1.0,0.842,7.400000000000006,5.0,0.0,,,,,,,67.24,11.0,-6.0,217.88333333333333,gfs_seamless,0.0,continental_dry_hot,afternoon_decay_window,day_open_runway,mixed_moisture,moderate_wind,mature_fade,reheating_after_dip,0.1938345696522361,0.8061654303477639,0.8232252050739599,0.9840976301769324,dev_cv,0.1767747949260401,0.842,False,True,True,True,0.006774794926040079,0.03583456965223608,True,True,True,10-20c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Beijing,2026-06-13,14,0.15,0.16,0.042,True,5.666666666666667,5.25,5.208,4.998080614203455,0.86,5.111111111111114,1.7999999999999972,-1.0,,,,,,,65.6,7.78,1.7999999999999972,1020.8833333333332,gfs_seamless,-1.0,continental_dry_hot,solar_peak_window,day_open_runway,mixed_moisture,light_wind,mature_fade,false_fade_risk,0.1591558552149085,0.8408441447850915,0.8626239692729426,0.9835849152678467,dev_cv,0.1373760307270574,0.86,True,True,True,False,-0.022623969272942607,0.01915585521490848,False,True,False,10-20c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Beijing,2026-06-13,15,0.109,0.119,0.04405,False,-1.0,-1.0,-1.04405,-1.0,0.93,4.555555555555557,1.8000000000000114,0.0,,,,,,,61.88,5.83,1.8000000000000114,0.8833333333333333,gfs_seamless,0.0,continental_dry_hot,afternoon_decay_window,day_open_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,0.0726428198444184,0.9273571801555816,0.9322038658642552,0.9974006188335856,dev_cv,0.06779613413574481,0.93,True,True,True,True,-0.05120386586425518,0.002642819844418498,False,True,False,10-20c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,SaoPaulo,2026-06-13,11,0.3,0.31,0.0344999999999999,True,2.3333333333333335,2.2258064516129035,2.1913064516129035,2.118227599432483,0.69,1.6111111111111145,3.5999999999999943,-3.0,,,,,,,82.88,9.0,3.5999999999999943,4050.883333333333,gfs_seamless,-3.0,southern_or_maritime,late_morning,day_open_runway,humid_overcast_suppression,light_wind,mature_fade,false_fade_risk,0.3335870521874218,0.6664129478125782,0.6966479041840129,0.9718510911428728,dev_cv,0.3033520958159871,0.69,True,True,True,False,-0.006647904184012898,0.023587052187421742,False,True,False,30-40c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Lucknow,2026-06-14,14,0.16,0.17,0.0415,False,-1.0,-1.0,-1.0415,-1.0,0.86,4.833333333333336,1.7999999999999972,-1.0,,,,,,,37.3,10.0,3.5999999999999943,5430.883333333333,gfs_seamless,-1.0,continental_dry_hot,solar_peak_window,day_open_runway,dry_heat_inertia,moderate_wind,stalled_high,active_warming,0.1787162490737893,0.8212837509262106,0.8332159707801753,0.9889835751520394,dev_cv,0.16678402921982471,0.86,True,True,True,True,-0.003215970780175298,0.038716249073789344,False,True,False,10-20c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Helsinki,2026-06-14,17,0.009,0.019,0.04905,False,-1.0,-1.0,-1.04905,-1.0,0.998,1.3888888888888893,1.7999999999999972,0.0,,,,,,,93.65,7.0,-3.6000000000000014,160.25,gfs_seamless,0.0,europe_cloud_break,afternoon_decay_window,day_marginal_runway,humid_overcast_suppression,light_wind,mature_fade,reheating_after_dip,0.0119415979233425,0.9880584020766574,0.9902860949503628,0.9980553410043548,dev_cv,0.009713905049637206,0.998,False,True,False,True,-0.009286094950362794,0.009941597923342593,False,True,False,0-5c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Austin,2026-06-15,11,0.29,0.3,0.0349999999999999,True,2.4482758620689657,2.3333333333333335,2.2983333333333333,2.2206119162640903,0.71,3.0999999999999943,2.0,-7.0,,,,,,,93.52,5.0,3.0,672.6,gfs_seamless,-7.0,continental_dry_hot,late_morning,day_open_runway,humid_convective_risk,light_wind,mature_fade,false_fade_risk,0.4874893213389529,0.512510678661047,0.6259872962319655,0.9071314168320106,dev_cv,0.3740127037680345,0.71,True,True,True,False,0.07401270376803454,0.19748932133895292,True,True,True,20-30c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Austin,2026-06-15,18,0.28,0.29,0.0355,False,-1.0,-1.0,-1.0355,-1.0,0.94,1.0999999999999943,1.0,0.0,,,,,,,71.94,4.0,0.0,37.733333333333334,gfs_seamless,0.0,continental_dry_hot,evening_tail,day_marginal_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,0.1516085862772398,0.8483914137227602,0.8513160135480551,0.997490849235436,dev_cv,0.14868398645194492,0.94,False,False,False,True,-0.14131601354805506,0.09160858627723978,False,True,False,20-30c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Istanbul,2026-06-16,11,0.24,0.25,0.0375,True,3.166666666666667,3.0,2.9625,2.8554216867469875,0.779,2.722222222222225,1.8000000000000114,-1.0,,,,,,,68.99,13.0,0.0,10.666666666666666,gfs_seamless,-1.0,southern_or_maritime,late_morning,day_open_runway,mixed_moisture,moderate_wind,pullback_from_high,reheating_after_dip,0.2161716722564974,0.7838283277435025,0.8216235332023412,0.963212573293417,dev_cv,0.17837646679765884,0.779,False,False,True,True,-0.07162353320234116,-0.004828327743502503,False,False,False,20-30c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Busan,2026-06-19,14,0.058,0.068,0.0466,False,-1.0,-1.0,-1.0466,-1.0,0.97,1.3888888888888893,1.7999999999999972,0.0,,,,,,,74.17,6.0,-1.8000000000000114,211.03333333333333,gfs_seamless,0.0,humid_low_latitude,solar_peak_window,day_marginal_runway,mixed_moisture,light_wind,mature_fade,reheating_after_dip,0.0592751114401429,0.940724888559857,0.952242039584194,0.9889867766809562,dev_cv,0.047757960415806044,0.97,False,True,False,True,-0.02024203958419396,0.029275111440142942,False,True,False,5-10c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Austin,2026-06-19,16,0.099,0.109,0.04455,False,-1.0,-1.0,-1.04455,-1.0,0.93,3.5,3.0,-1.0,,,,,,,55.41,8.0,2.0,37.61666666666667,gfs_seamless,-1.0,continental_dry_hot,afternoon_decay_window,day_open_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,0.0948915854376779,0.905108414562322,0.9173716240030274,0.9908197590310877,dev_cv,0.08262837599697259,0.93,True,True,True,True,-0.026371624003027408,0.024891585437678,False,True,False,5-10c
false_fade_reheat_conflict_d1_yes,Narrow sibling trigger: warming + forecast runway + current still anchored; buy d1 YES.,Singapore,2026-06-30,20,0.011,0.0209999999999999,0.04895,False,-1.0,-1.0,-1.04895,-1.0,0.998,2.522222222222222,1.8000000000000114,-13.0,,,,,,,78.96,5.0,0.0,32.13333333333333,open_meteo_live_gfs,,humid_low_latitude,evening_tail,day_space_unknown,humid_convective_risk,light_wind,fresh_running_high,active_warming,,,,,,,0.998,False,False,False,True,,,False,False,False,0-5c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Shanghai,2026-05-20,12,0.33,0.34,0.0329999999999999,True,2.0303030303030303,1.941176470588235,1.9081764705882351,1.8472182677524056,,2.2222222222222214,3.5999999999999943,-1.0,0.6,2.0,1.0,1.0,d1_yes,16.3,100.0,5.83,0.0,1230.8833333333334,gfs_seamless,-1.0,humid_low_latitude,solar_peak_window,day_open_runway,humid_convective_risk,light_wind,mature_fade,reheating_after_dip,,,,,,,0.6,False,False,True,True,,,False,False,False,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Lucknow,2026-05-20,14,0.13,0.14,0.043,True,6.692307692307692,6.142857142857142,6.099857142857142,5.848376934666484,,4.111111111111114,1.7999999999999972,-1.0,0.87,4.0,1.0,1.0,d1_yes,18.0,22.22,9.0,7.199999999999989,,gfs_seamless,-1.0,continental_dry_hot,solar_peak_window,day_open_runway,dry_heat_inertia,light_wind,running_max_clock_unknown,active_warming,,,,,,,0.87,True,True,True,True,,,False,False,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Houston,2026-05-20,16,0.11,0.12,0.044,True,8.090909090909092,7.333333333333334,7.289333333333334,6.982120051085569,,2.299999999999997,2.0,-1.0,0.87,1.0,1.0,1.0,d1_yes,15.0,76.58,12.0,2.0,7.883333333333334,gfs_seamless,-1.0,humid_low_latitude,afternoon_decay_window,day_marginal_runway,humid_convective_risk,moderate_wind,fresh_running_high,active_warming,,,,,,,0.87,True,True,False,True,,,False,False,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",CapeTown,2026-05-21,13,0.5,0.51,0.0245,False,-1.0,-1.0,-1.0245,-1.0,,4.888888888888889,1.7999999999999972,-1.0,0.69,5.0,0.0,1.0,d1_yes,5.0,77.15,12.0,3.5999999999999943,990.8833333333332,gfs_seamless,-1.0,southern_or_maritime,solar_peak_window,day_open_runway,humid_convective_risk,moderate_wind,stalled_high,active_warming,,,,,,,0.69,True,True,True,True,,,False,False,False,40c+
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",LA,2026-05-21,12,0.09,0.0999999999999999,0.045,False,-1.0,-1.0,-1.045,-1.0,,2.5,1.0,0.0,0.968,1.0,0.0,1.0,d1_yes,8.0,65.84,11.0,3.0,158.88333333333333,gfs_seamless,0.0,southern_or_maritime,solar_peak_window,day_marginal_runway,mixed_moisture,moderate_wind,mature_fade,active_warming,,,,,,,0.968,True,True,False,True,,,False,False,False,5-10c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Houston,2026-05-23,15,0.03,0.04,0.048,False,-1.0,-1.0,-1.048,-1.0,,8.700000000000003,1.0,-1.0,0.999,4.0,0.0,1.0,d1_yes,27.57,93.47,9.0,-7.0,218.88333333333333,gfs_seamless,-1.0,humid_low_latitude,afternoon_decay_window,day_open_runway,humid_convective_risk,light_wind,mature_fade,reheating_after_dip,,,,,,,0.999,False,True,True,True,,,False,False,False,0-5c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Dallas,2026-05-23,15,0.35,0.36,0.032,True,1.8571428571428572,1.7777777777777777,1.7457777777777777,1.6916451335055984,,2.700000000000003,1.0,0.0,0.62,1.0,1.0,1.0,d1_yes,19.0,49.1,4.0,5.0,38.88333333333333,gfs_seamless,0.0,continental_dry_hot,afternoon_decay_window,day_marginal_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,,,,,,,0.62,True,True,False,True,,,False,False,False,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Beijing,2026-05-24,14,0.17,0.18,0.041,True,4.88235294117647,4.5555555555555545,4.514555555555554,4.336748852598996,,2.666666666666668,1.7999999999999972,0.0,0.86,3.0,1.0,1.0,d1_yes,40.0,58.4,7.78,3.6000000000000085,0.8833333333333333,gfs_seamless,0.0,continental_dry_hot,solar_peak_window,day_open_runway,mixed_moisture,light_wind,pullback_from_high,false_fade_risk,,,,,,,0.86,True,True,True,False,,,False,False,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Ankara,2026-05-24,13,0.17,0.18,0.041,False,-1.0,-1.0,-1.041,-1.0,,1.5555555555555536,1.7999999999999972,0.0,0.83,1.0,0.0,1.0,d1_yes,28.0,63.16,6.0,-1.8000000000000045,130.88333333333333,gfs_seamless,0.0,continental_dry_hot,solar_peak_window,day_open_runway,mixed_moisture,light_wind,mature_fade,reheating_after_dip,,,,,,,0.83,False,True,True,True,,,False,False,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Shanghai,2026-05-25,13,0.14,0.15,0.0425,False,-1.0,-1.0,-1.0425,-1.0,,3.1666666666666643,1.8000000000000114,-1.0,0.85,1.0,0.0,1.0,d1_yes,35.0,83.82,9.72,3.6000000000000085,0.8833333333333333,gfs_seamless,-1.0,humid_low_latitude,solar_peak_window,day_open_runway,humid_convective_risk,light_wind,fresh_running_high,active_warming,,,,,,,0.85,True,True,True,True,,,False,False,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Singapore,2026-05-26,11,0.32,0.33,0.0334999999999999,True,2.125,2.0303030303030303,1.9968030303030304,1.9320784037765169,,1.166666666666668,3.6000000000000085,-4.0,0.704,1.0,1.0,1.0,d1_yes,15.5,74.34,3.0,-3.5999999999999943,1350.8833333333334,gfs_seamless,-4.0,humid_low_latitude,late_morning,day_marginal_runway,mixed_moisture,light_wind,mature_fade,reheating_after_dip,,,,,,,0.704,False,True,False,True,,,False,False,False,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Istanbul,2026-05-27,14,0.24,0.25,0.0375,False,-1.0,-1.0,-1.0375,-1.0,,1.9444444444444429,1.7999999999999972,0.0,0.73,2.0,0.0,1.0,d1_yes,18.0,41.18,9.0,0.0,10.883333333333333,gfs_seamless,0.0,southern_or_maritime,solar_peak_window,day_open_runway,dry_heat_inertia,light_wind,fresh_running_high,active_warming,,,,,,,0.73,False,False,True,True,,,False,False,False,20-30c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Helsinki,2026-05-27,16,0.049,0.059,0.04705,False,-1.0,-1.0,-1.04705,-1.0,,1.5555555555555554,1.7999999999999972,-1.0,0.97,1.0,0.0,1.0,d1_yes,8.0,76.17,13.0,0.0,310.8833333333333,gfs_seamless,-1.0,europe_cloud_break,afternoon_decay_window,day_open_runway,humid_convective_risk,moderate_wind,mature_fade,reheating_after_dip,,,,,,,0.97,False,False,True,True,,,False,False,False,0-5c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Helsinki,2026-05-27,17,0.008,0.018,0.0491,False,-1.0,-1.0,-1.0491,-1.0,,1.5555555555555554,3.6000000000000014,0.0,0.995,1.0,0.0,1.0,d1_yes,79.99,62.22,16.0,3.6000000000000014,370.8833333333333,gfs_seamless,0.0,europe_cloud_break,afternoon_decay_window,day_open_runway,mixed_moisture,moderate_wind,mature_fade,reheating_after_dip,,,,,,,0.995,True,True,True,True,,,False,False,False,0-5c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Houston,2026-05-27,10,0.28,0.29,0.0355,False,-1.0,-1.0,-1.0355,-1.0,,2.4000000000000057,4.0,-7.0,0.68,1.0,0.0,1.0,d1_yes,32.0,81.44,6.0,5.0,518.8833333333333,gfs_seamless,-7.0,humid_low_latitude,late_morning,day_marginal_runway,humid_convective_risk,light_wind,mature_fade,false_fade_risk,,,,,,,0.68,True,True,False,False,,,False,False,False,20-30c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Houston,2026-05-27,11,0.11,0.12,0.044,False,-1.0,-1.0,-1.044,-1.0,,2.4000000000000057,3.0,-6.0,0.8,1.0,0.0,1.0,d1_yes,8.0,68.68,0.0,7.0,577.3,gfs_seamless,-6.0,humid_low_latitude,late_morning,day_marginal_runway,mixed_moisture,light_wind,mature_fade,false_fade_risk,,,,,,,0.8,True,True,False,False,,,False,False,False,10-20c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",NYC,2026-05-27,16,0.31,0.32,0.0339999999999999,True,2.2258064516129035,2.125,2.091,2.022243713733076,,6.799999999999997,2.0,0.0,0.69,3.0,1.0,1.0,d1_yes,21.0,49.1,8.0,5.0,39.88333333333333,gfs_seamless,0.0,southern_or_maritime,afternoon_decay_window,day_open_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,,,,,,,0.69,True,True,True,True,,,False,False,False,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Austin,2026-05-27,17,0.381,0.391,0.03045,False,-1.0,-1.0,-1.03045,-1.0,,8.5,3.0,0.0,0.62,5.0,0.0,1.0,d1_yes,8.0,71.33,6.0,5.0,37.88333333333333,gfs_seamless,0.0,continental_dry_hot,afternoon_decay_window,day_open_runway,mixed_moisture,light_wind,fresh_running_high,active_warming,,,,,,,0.62,True,True,True,True,,,False,False,False,30-40c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Beijing,2026-05-28,13,0.27,0.28,0.036,True,2.7037037037037033,2.571428571428571,2.535428571428571,2.447324875896304,,1.9444444444444429,1.7999999999999972,-3.0,0.74,2.0,1.0,1.0,d1_yes,41.16,30.68,9.72,5.400000000000006,1.8833333333333333,gfs_seamless,-3.0,continental_dry_hot,solar_peak_window,day_open_runway,dry_heat_inertia,light_wind,pullback_from_high,false_fade_risk,,,,,,,0.74,True,True,True,False,,,False,False,False,20-30c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",Beijing,2026-05-28,16,0.01,0.02,0.049,False,-1.0,-1.0,-1.049,-1.0,,0.8333333333333321,1.7999999999999972,0.0,0.998,1.0,0.0,1.0,d1_yes,400.68,28.69,3.89,0.0,120.88333333333334,gfs_seamless,0.0,continental_dry_hot,afternoon_decay_window,day_marginal_runway,dry_heat_inertia,light_wind,mature_fade,reheating_after_dip,,,,,,,0.998,False,False,False,True,,,False,False,False,0-5c
rich_current_b4_d1_yes,"Broader HeadB shape: current YES rich, obs warming, forecast ladder at least one step hotter; buy d1 YES.",BuenosAires,2026-05-29,14,0.23,0.24,0.038,False,-1.0,-1.0,-1.038,-1.0,,0.9444444444444446,1.7999999999999972,0.0,0.84,1.0,0.0,1.0,d1_yes,11.9,67.34,8.0,1.7999999999999972,30.883333333333333,gfs_seamless,0.0,southern_or_maritime,solar_peak_window,day_marginal_runway,cloud_suppression,light_wind,fresh_running_high,active_warming,,,,,,,0.84,True,True,False,True,,,False,False,False,20-30c
