target_date,city,decision_hour_local,quote_rows,bracket_count,outcome_count,has_current_temp,has_running_max,has_minutes_since_max,has_forecast_peak_hour,has_forecast_hash,has_dewpoint,has_rh,has_wind,has_sky,has_temp_trend,has_current_yes_quote,has_d1_no_quote,has_d2_no_quote,has_any_target_yes_quote,has_final_winner,complete_core,missing_fields
2026-05-19,Atlanta,18,22,11,2,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,current_yes_quote
2026-05-19,Atlanta,19,22,11,2,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,"current_yes_quote,d2_no_quote"
2026-05-19,Austin,17,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-19,Austin,18,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-19,BuenosAires,20,22,11,2,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,"sky,current_yes_quote,d1_no_quote"
2026-05-19,Dallas,18,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-19,Denver,16,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-19,Denver,17,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-19,Houston,18,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-19,LA,16,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-19,Miami,18,22,11,2,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,current_yes_quote
2026-05-19,Miami,19,20,10,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-19,NYC,18,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-19,NYC,19,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-19,SanFrancisco,15,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-19,SanFrancisco,16,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Amsterdam,10,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Amsterdam,11,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Amsterdam,12,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Amsterdam,13,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Amsterdam,14,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Amsterdam,15,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Amsterdam,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Amsterdam,17,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Amsterdam,18,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Amsterdam,19,4,2,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-20,Amsterdam,20,4,2,2,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,"sky,d1_no_quote,d2_no_quote"
2026-05-20,Ankara,10,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Ankara,11,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Ankara,12,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Ankara,13,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Ankara,14,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Ankara,15,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Ankara,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Ankara,17,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Ankara,18,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Ankara,19,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Atlanta,10,20,10,2,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,"current_yes_quote,d1_no_quote"
2026-05-20,Atlanta,11,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Atlanta,12,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Atlanta,13,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Atlanta,14,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Atlanta,15,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Atlanta,16,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Atlanta,17,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Atlanta,18,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Atlanta,19,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Austin,10,20,10,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Austin,11,20,10,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Austin,12,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Austin,13,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Austin,14,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Austin,15,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Austin,16,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Austin,17,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Austin,18,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Beijing,10,14,7,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Beijing,11,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Beijing,12,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Beijing,13,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Beijing,14,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Beijing,15,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Beijing,16,6,3,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Beijing,17,6,3,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-20,Beijing,18,4,2,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"d1_no_quote,d2_no_quote"
2026-05-20,Beijing,19,4,2,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,BuenosAires,10,22,11,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,BuenosAires,11,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,BuenosAires,12,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,BuenosAires,13,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,BuenosAires,14,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,BuenosAires,15,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,BuenosAires,16,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,BuenosAires,17,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,BuenosAires,18,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Busan,10,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Busan,11,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Busan,12,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Busan,13,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Busan,14,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Busan,15,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Busan,16,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Busan,17,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Busan,18,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Busan,19,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Busan,20,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Busan,21,4,2,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"d1_no_quote,d2_no_quote"
2026-05-20,CapeTown,10,20,10,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,CapeTown,11,18,9,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,CapeTown,12,16,8,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,CapeTown,13,14,7,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,CapeTown,14,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,CapeTown,15,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,CapeTown,16,10,5,2,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,"sky,d1_no_quote"
2026-05-20,CapeTown,17,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,CapeTown,18,10,5,2,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,"sky,current_yes_quote,d2_no_quote"
2026-05-20,CapeTown,19,4,2,2,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,"sky,current_yes_quote,d2_no_quote"
2026-05-20,Chengdu,10,18,9,2,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,"sky,d1_no_quote"
2026-05-20,Chengdu,11,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Chengdu,12,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Chengdu,13,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Chengdu,14,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Chengdu,15,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Chengdu,16,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Chengdu,17,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Chengdu,18,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Chengdu,19,4,2,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-20,Chongqing,10,22,11,2,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,"current_yes_quote,d1_no_quote"
2026-05-20,Chongqing,11,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Chongqing,12,22,11,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Chongqing,13,18,9,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Chongqing,14,16,8,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Chongqing,15,14,7,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Chongqing,16,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Chongqing,17,10,5,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-20,Chongqing,18,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Chongqing,19,6,3,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Chongqing,20,4,2,2,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"sky,d2_no_quote"
2026-05-20,Chongqing,21,4,2,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Dallas,10,22,11,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Dallas,11,22,11,2,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,"current_yes_quote,d1_no_quote"
2026-05-20,Dallas,12,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Dallas,13,20,10,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Dallas,14,20,10,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Dallas,15,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Dallas,16,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Dallas,17,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Dallas,18,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Denver,10,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Denver,11,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Denver,12,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Denver,13,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Denver,14,4,2,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,"d1_no_quote,d2_no_quote"
2026-05-20,Guangzhou,10,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Guangzhou,11,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Guangzhou,12,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Guangzhou,13,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Guangzhou,14,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Guangzhou,15,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Guangzhou,16,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Guangzhou,17,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Guangzhou,18,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Guangzhou,19,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Helsinki,10,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Helsinki,11,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Helsinki,12,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Helsinki,13,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Helsinki,14,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Helsinki,15,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Helsinki,16,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Helsinki,17,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Helsinki,18,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Helsinki,19,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Helsinki,20,6,3,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Helsinki,21,6,3,2,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,"sky,d1_no_quote,d2_no_quote"
2026-05-20,Houston,10,22,11,2,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,"current_yes_quote,d1_no_quote"
2026-05-20,Houston,11,22,11,2,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,current_yes_quote
2026-05-20,Houston,12,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Houston,13,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Houston,14,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Houston,15,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Houston,16,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Houston,17,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Houston,18,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Istanbul,10,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Istanbul,11,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Istanbul,12,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Istanbul,13,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Istanbul,14,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Istanbul,15,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Istanbul,16,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Istanbul,17,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Istanbul,18,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Istanbul,19,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Istanbul,20,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Istanbul,21,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Jeddah,10,14,7,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Jeddah,11,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Jeddah,12,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Jeddah,13,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Jeddah,14,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Jeddah,15,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Jeddah,16,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Jeddah,17,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Jeddah,18,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Jeddah,19,6,3,2,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,"sky,current_yes_quote,d2_no_quote"
2026-05-20,Jeddah,20,4,2,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Jeddah,21,2,1,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Karachi,10,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Karachi,11,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Karachi,12,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Karachi,13,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Karachi,14,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Karachi,15,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Karachi,16,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Karachi,17,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Karachi,18,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Karachi,19,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Karachi,20,2,1,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Karachi,21,2,1,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Lucknow,10,22,11,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Lucknow,11,22,11,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Lucknow,12,22,11,2,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,"current_yes_quote,d1_no_quote"
2026-05-20,Lucknow,13,22,11,2,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,current_yes_quote
2026-05-20,Lucknow,14,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Lucknow,15,22,11,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Lucknow,16,18,9,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Lucknow,17,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Lucknow,18,6,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Lucknow,19,4,2,2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,d2_no_quote
2026-05-20,Lucknow,20,2,1,2,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,"current_yes_quote,d2_no_quote"
2026-05-20,Madrid,10,18,9,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Madrid,11,20,10,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Madrid,12,18,9,2,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,"sky,current_yes_quote,d1_no_quote"
2026-05-20,Madrid,13,16,8,2,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,"sky,current_yes_quote"
2026-05-20,Madrid,14,16,8,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Madrid,15,16,8,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Madrid,16,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Madrid,17,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Madrid,18,12,6,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Madrid,19,8,4,2,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,sky
2026-05-20,Madrid,20,8,4,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Madrid,21,6,3,2,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,"sky,current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Manila,10,16,8,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Manila,11,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Manila,12,12,6,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Manila,13,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Manila,14,10,5,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Manila,15,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Manila,16,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Manila,17,8,4,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Manila,18,8,4,2,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,d1_no_quote
2026-05-20,Manila,19,2,1,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Manila,20,2,1,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Manila,21,2,1,2,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,"current_yes_quote,d1_no_quote,d2_no_quote"
2026-05-20,Miami,10,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Miami,11,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-20,Miami,12,14,7,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
