label,period,rows,dates,cities,win_rate,avg_entry,avg_shares,cost,pnl,roi,roi_ci_low,roi_ci_high,top5_removed_roi,losing_days,le_minus50pct_days,max_daily_loss_usd,max_daily_loss_roi,city,forecast_model,source_fit_bucket
city_source:Lucknow|ecmwf|neutral_or_cold,full,5,5,1,0.0,0.11640000000000002,8.0,5.1668487999999995,-5.1668487999999995,-1.0,-1.0,-1.0,,5,5,-1.6154875,-1.0,Lucknow,ecmwf,neutral_or_cold
city_source:Madrid|ecmwf|neutral_or_cold,full,4,4,1,0.75,0.14750000000000002,9.0,5.6884950000000005,22.311504999999997,3.9222158057623315,1.4539576201518998,5.286264465919433,,1,1,-0.71111,-1.0,Madrid,ecmwf,neutral_or_cold
city_source:Manila|gfs|hot_clean,full,13,13,1,0.23076923076923078,0.08765384615384615,7.076923076923077,8.929016425,11.070983575,1.2398883648598507,-1.0,3.9208334432274103,-1.0,10,10,-1.6154875,-1.0,Manila,gfs,hot_clean
city_source:MexicoCity|ecmwf|neutral_or_cold,full,1,1,1,0.0,0.0565,6.0,0.354992325,-0.354992325,-1.0,,,,1,1,-0.354992325,-1.0,MexicoCity,ecmwf,neutral_or_cold
city_source:Miami|gfs|neutral_or_cold,full,3,3,1,0.3333333333333333,0.09183333333333332,6.666666666666667,1.9885024249999999,4.011497575,2.017346081436134,-1.0,11.659832361664826,,2,2,-1.04375,-1.0,Miami,gfs,neutral_or_cold
city_source:Milan|ecmwf|hot_clean,full,12,12,1,0.08333333333333333,0.09204166666666667,7.166666666666667,8.832431425000001,1.1675685749999989,0.13219107161083887,-1.0,1.9125849484734418,-1.0,11,11,-1.04375,-1.0,Milan,ecmwf,hot_clean
city_source:Moscow|ecmwf|neutral_or_cold,full,12,12,1,0.3333333333333333,0.13041666666666665,8.833333333333334,15.188727499999999,20.811272499999998,1.3701788053014974,-0.40479372464048335,3.3196243950224398,-1.0,8,8,-2.08,-1.0,Moscow,ecmwf,neutral_or_cold
city_source:Munich|ecmwf|hot_clean,full,15,15,1,0.0,0.08973333333333332,7.066666666666666,10.46436375,-10.46436375,-1.0,-1.0,-1.0,-1.0,15,15,-1.5119875,-1.0,Munich,ecmwf,hot_clean
city_source:NYC|gfs|neutral_or_cold,full,2,2,1,0.0,0.10500000000000001,8.0,1.7548599999999999,-1.7548599999999999,-1.0,,,,2,2,-1.04375,-1.0,NYC,gfs,neutral_or_cold
city_source:PanamaCity|gfs|neutral_or_cold,full,1,1,1,0.0,0.075,6.0,0.47081249999999997,-0.47081249999999997,-1.0,,,,1,1,-0.47081249999999997,-1.0,PanamaCity,gfs,neutral_or_cold
city_source:Paris|gfs|neutral_or_cold,full,6,6,1,0.16666666666666666,0.08308333333333333,6.666666666666667,3.5797259,4.420274099999999,1.2348079778957375,-1.0,4.5089115251593705,-1.0,5,5,-0.8068751000000001,-1.0,Paris,gfs,neutral_or_cold
city_source:SanFrancisco|ecmwf|hot_noisy,full,4,4,1,0.0,0.0875,7.5,2.8118825,-2.8118825,-1.0,-1.0,-1.0,,4,4,-0.87759,-1.0,SanFrancisco,ecmwf,hot_noisy
city_source:SaoPaulo|ecmwf|neutral_or_cold,full,3,3,1,0.3333333333333333,0.07500000000000001,6.666666666666667,1.5901604,4.409839600000001,2.773204262915867,-1.0,13.475508886514904,,2,2,-0.71111,-1.0,SaoPaulo,ecmwf,neutral_or_cold
city_source:Seattle|gfs|hot_clean,full,4,4,1,0.0,0.139,8.5,5.305860900000001,-5.305860900000001,-1.0,-1.0,-1.0,,4,4,-2.08,-1.0,Seattle,gfs,hot_clean
city_source:Seoul|ecmwf|hot_clean,full,15,15,1,0.13333333333333333,0.10606666666666667,7.866666666666666,13.5979437,2.4020563,0.1766484957574872,-1.0,2.0622354240435055,-1.0,13,13,-2.0284875,-1.0,Seoul,ecmwf,hot_clean
city_source:Shanghai|gfs|hot_clean,full,14,14,1,0.35714285714285715,0.10632142857142857,7.714285714285714,12.665935250000002,21.334064749999996,1.684365530764891,-0.1861484549314979,4.5501957574371765,-1.0,9,9,-1.9357019999999998,-1.0,Shanghai,gfs,hot_clean
city_source:Shenzhen|ecmwf|hot_clean,full,12,12,1,0.0,0.11820833333333335,7.833333333333333,12.545456825,-12.545456825,-1.0,-1.0,-1.0,-1.0,12,12,-2.08,-1.0,Shenzhen,ecmwf,hot_clean
city_source:Singapore|gfs|hot_clean,full,6,6,1,0.16666666666666666,0.12058333333333333,8.0,6.199869825,1.8001301749999992,0.29034967278526674,-1.0,3.2488461937284527,-1.0,5,5,-1.5119875,-1.0,Singapore,gfs,hot_clean
city_source:Taipei|gfs|neutral_or_cold,full,1,1,1,0.0,0.08,6.0,0.50208,-0.50208,-1.0,,,,1,1,-0.50208,-1.0,Taipei,gfs,neutral_or_cold
city_source:TelAviv|gfs|neutral_or_cold,full,13,13,1,0.0,0.08284615384615385,6.615384615384615,7.676024150000001,-7.676024150000001,-1.0,-1.0,-1.0,-1.0,13,13,-0.9607100000000001,-1.0,TelAviv,gfs,neutral_or_cold
city_source:Tokyo|gfs|neutral_or_cold,full,6,6,1,0.16666666666666666,0.08408333333333334,6.666666666666667,3.6451113250000002,4.354888675,1.19472034917891,-1.0,4.743257267899135,-1.0,5,5,-0.9607100000000001,-1.0,Tokyo,gfs,neutral_or_cold
