orderbook_file,snapshot_ts_utc,snapshot_ts_local,decision_hour_local,city,target_date,unit,winner_label,current_bracket,bracket_low,bracket_high,outcome,yes_current_ask,yes_current_size,condition_id,market_id,token_id,running_max_c,running_max_f,current_temp_c,final_max_c,final_max_f,running_value,decline_c,period,bracket_obj,contains_running,specificity,current_yes_wins,yes_current_pnl,d1_no_bracket,d1_no_ask,d1_no_size,d1_no_loses,d1_no_pnl,yes_minus_no_pnl,has_d1_no,month,is_f,current_native,running_native,decline_native,decline_band,gap_running_to_d1_low_native,gap_current_to_d1_low_native,ask_gap_d1_no_minus_yes,log_yes_size,log_no_size,tmpf_now,dwpf_now,dewpoint_depression_f,relh_now,sknt_now,sky_now,d_tmpf_1h,d_tmpf_3h,d_dwpf_3h,d_relh_3h,label_yes_wins,p_yes_win,gfs_forecast_model_name,gfs_forecast_max_f,gfs_forecast_max_native,gfs_forecast_peak_hour_local,gfs_forecast_peak_time_local,gfs_forecast_peak_hour_utc,gfs_forecast_peak_time_utc,gfs_forecast_hourly_count,gfs_forecast_values_hash,gfs_forecast_timezone,gfs_forecast_utc_offset_seconds,gfs_forecast_cache_status,gfs_forecast_cache_path,ecmwf_forecast_model_name,ecmwf_forecast_max_f,ecmwf_forecast_max_native,ecmwf_forecast_peak_hour_local,ecmwf_forecast_peak_time_local,ecmwf_forecast_peak_hour_utc,ecmwf_forecast_peak_time_utc,ecmwf_forecast_hourly_count,ecmwf_forecast_values_hash,ecmwf_forecast_timezone,ecmwf_forecast_utc_offset_seconds,ecmwf_forecast_cache_status,ecmwf_forecast_cache_path,gfs_forecast_peak_present,ecmwf_forecast_peak_present,forecast_peak_models_agree_le_1h,forecast_peak_hour_spread,available_notional_at_ask,edge_snapshot,snapshot_dt,gfs_forecast_peak_delta_hours_local,ecmwf_forecast_peak_delta_hours_local,gfs_forecast_gap_to_running_native,ecmwf_forecast_gap_to_running_native,both_models_peak_present,rule,rule_description
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-20/orderbook_snapshot_20260520_1930.jsonl.gz,2026-05-20T11:30:53+00:00,2026-05-20T14:00:00[Europe/Istanbul],14,Istanbul,2026-05-20,C,19,19,19.0,19.0,yes,0.84,19.35,0x3a11123cefb5de0ef7fee0436cfb5f7120e4150b8d4d48157e4f6fe0422bd6f4,2289962,19759862868928429509600156879390149369611700812904243519823677508349669928469,18.88888888888889,66.0,17.77777777777778,18.88888888888889,66.0,19,1.1111111111111107,train,"Bracket(raw='19', low_f=19.0, high_f=19.0)",True,1,True,0.16,20,0.85,26.19,False,0.15,0.01,True,5,False,17.77777777777778,18.88888888888889,1.1111111111111107,1.1111111111111107,1.1111111111111107,2.2222222222222214,0.01,3.013080911888604,3.3028492586443794,66.2,55.4,10.800000000000004,68.18,19.0,1.0,0.0,1.7999999999999972,-1.8000000000000045,-9.279999999999989,1,0.9201733852328053,gfs_seamless,64.4,18.000000000000004,15,2026-05-20T15:00,12,2026-05-20T12:00:00Z,24,a4bec06d5e997e18,Europe/Istanbul,10800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Istanbul_2026-05-20_2026-06-13.json,ecmwf_ifs025,62.9,17.166666666666668,18,2026-05-20T18:00,15,2026-05-20T15:00:00Z,24,2ee29ab87ee72ea1,Europe/Istanbul,10800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Istanbul_2026-05-20_2026-06-13.json,True,True,False,3,16.254,0.08017338523280537,2026-05-20 11:30:53+00:00,-1,-4,-0.8888888888888857,-1.7222222222222214,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-20/orderbook_snapshot_20260520_1830.jsonl.gz,2026-05-20T10:30:53+00:00,2026-05-20T13:00:00[Asia/Riyadh],13,Jeddah,2026-05-20,C,36,36,36.0,36.0,yes,0.867,28.42,0x69b885bd2066678794b19396d4dbb26b8e5083a822c4539e38937e0bb975d160,2290050,77552064424396380484900821082041282748498477414844432849703238620852921029439,36.111111111111114,97.0,35.0,36.111111111111114,97.0,36,1.1111111111111145,train,"Bracket(raw='36', low_f=36.0, high_f=36.0)",True,1,True,0.133,37,0.87,6.37,False,0.13,0.003,True,5,False,35.0,36.111111111111114,1.1111111111111145,1.1111111111111145,0.8888888888888857,2.0,0.003,3.3816747151732915,1.9974177062012453,95.0,71.6,23.40000000000001,47.06,8.0,,0.0,-1.7999999999999972,8.999999999999993,14.410000000000004,1,0.96087935060692,gfs_seamless,99.1,37.27777777777778,11,2026-05-20T11:00,8,2026-05-20T08:00:00Z,24,6b4691d694021efc,Asia/Riyadh,10800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Jeddah_2026-05-20_2026-06-13.json,ecmwf_ifs025,106.1,41.166666666666664,12,2026-05-20T12:00,9,2026-05-20T09:00:00Z,24,80c198f3a4b9b2bc,Asia/Riyadh,10800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Jeddah_2026-05-20_2026-06-13.json,True,True,True,1,24.640140000000002,0.09387935060691999,2026-05-20 10:30:53+00:00,2,1,1.1666666666666643,5.05555555555555,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-21/orderbook_snapshot_20260521_1431.jsonl.gz,2026-05-21T06:31:53+00:00,2026-05-21T14:00:00[Asia/Shanghai],14,Chengdu,2026-05-21,C,33,32,32.0,32.0,yes,0.76,5.53,0xee8c9305e3076e455bdee807a50bc8146c6a061ba9b6bd215330cdf672dd3d06,2299624,65168813965226348772032005670865986224168354761427257760624214472756335436221,32.22222222222222,90.0,31.11111111111111,32.77777777777778,91.0,32,1.1111111111111107,train,"Bracket(raw='32', low_f=32.0, high_f=32.0)",True,1,False,-0.76,33,0.8,33.99,True,-0.8,0.04,True,5,False,31.11111111111111,32.22222222222222,1.1111111111111107,1.1111111111111107,0.7777777777777786,1.8888888888888893,0.04,1.8764069432883397,3.5550623063795967,87.8,64.4,23.39999999999999,45.97,3.89,1.0,-1.7999999999999972,3.5999999999999943,0.0,-5.579999999999998,0,0.8861845430125282,gfs_seamless,89.3,31.833333333333332,14,2026-05-21T14:00,6,2026-05-21T06:00:00Z,24,859342e382150de5,Asia/Shanghai,28800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Chengdu_2026-05-20_2026-06-13.json,ecmwf_ifs025,89.1,31.72222222222222,15,2026-05-21T15:00,7,2026-05-21T07:00:00Z,24,76ba378adbf2ee18,Asia/Shanghai,28800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Chengdu_2026-05-20_2026-06-13.json,True,True,True,1,4.2028,0.12618454301252824,2026-05-21 06:31:53+00:00,0,-1,-0.3888888888888893,-0.5,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-22/orderbook_snapshot_20260522_0230.jsonl.gz,2026-05-21T18:30:53+00:00,2026-05-21T14:00:00[America/New_York],14,Miami,2026-05-21,F,88-89,88-89,88.0,89.0,yes,0.85,50.0,0x6a7d0a8cd1173bbf9287308cd1d11d0a406d39c13ae9d4b6f815a2879eb11124,2299419,41456389868869151250454227209930064803990794038280094920716305585137154747781,31.11111111111111,88.0,30.555555555555557,31.11111111111111,88.0,88,0.5555555555555536,train,"Bracket(raw='88-89', low_f=88.0, high_f=89.0)",True,1,True,0.15,90-91,0.9,5.0,False,0.0999999999999999,0.05,True,5,True,87.0,88.0,1.0,0.5,2.0,3.0,0.05,3.9318256327243257,1.791759469228055,87.0,72.0,15.0,61.21,13.0,3.0,-1.0,2.0,1.0,-1.8500000000000016,1,0.945818232574856,gfs_seamless,87.5,87.5,13,2026-05-21T13:00,17,2026-05-21T17:00:00Z,24,f2f4b2b37ea27dc7,America/New_York,-14400,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Miami_2026-05-20_2026-06-13.json,ecmwf_ifs025,86.1,86.1,14,2026-05-21T14:00,18,2026-05-21T18:00:00Z,24,ec310202791bd815,America/New_York,-14400,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Miami_2026-05-20_2026-06-13.json,True,True,True,1,42.5,0.095818232574856,2026-05-21 18:30:53+00:00,1,0,-0.5,-1.9000000000000057,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-22/orderbook_snapshot_20260522_1530.jsonl.gz,2026-05-22T07:30:53+00:00,2026-05-22T15:00:00[Asia/Shanghai],15,Chengdu,2026-05-22,C,31,31,31.0,31.0,yes,0.73,10.0,0x847c6ca813aebe8cf98f3779cb567f4fc02a4f6e70d5f99c305bf5d4286f0d2a,2309435,39940279961017959605457764645203263445549428809565422252755894437765163699331,31.11111111111111,88.0,30.0,31.11111111111111,88.0,31,1.1111111111111107,train,"Bracket(raw='31', low_f=31.0, high_f=31.0)",True,1,True,0.27,32,0.83,13.0,False,0.17,0.0999999999999999,True,5,False,30.0,31.11111111111111,1.1111111111111107,1.1111111111111107,0.8888888888888893,2.0,0.0999999999999999,2.3978952727983707,2.6390573296152584,86.0,68.0,18.0,55.13,3.89,2.0,-1.7999999999999972,3.5999999999999943,-1.7999999999999972,-10.68999999999999,1,0.8736043816250673,gfs_seamless,88.8,31.555555555555557,16,2026-05-22T16:00,8,2026-05-22T08:00:00Z,24,cb7e324b0c172ff8,Asia/Shanghai,28800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Chengdu_2026-05-20_2026-06-13.json,ecmwf_ifs025,88.3,31.27777777777778,17,2026-05-22T17:00,9,2026-05-22T09:00:00Z,24,dc7f37dc785476b8,Asia/Shanghai,28800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Chengdu_2026-05-20_2026-06-13.json,True,True,True,1,7.3,0.14360438162506728,2026-05-22 07:30:53+00:00,-1,-2,0.4444444444444464,0.16666666666666785,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-23/orderbook_snapshot_20260523_1930.jsonl.gz,2026-05-23T11:30:53+00:00,2026-05-23T14:00:00[Europe/Istanbul],14,Istanbul,2026-05-23,C,18,18,18.0,18.0,yes,0.72,41.0,0x566da95ea02d57f3a92eae1cd352dd2a09a9eea940818c80218fa0578c6343e5,2320093,17444845345340554602760665040446463606347123816635474855114807929705621904863,17.77777777777778,64.0,17.22222222222222,17.77777777777778,64.0,18,0.5555555555555571,train,"Bracket(raw='18', low_f=18.0, high_f=18.0)",True,1,True,0.28,19,0.73,8.0,False,0.27,0.01,True,5,False,17.22222222222222,17.77777777777778,0.5555555555555571,0.5555555555555571,1.2222222222222214,1.7777777777777786,0.01,3.737669618283368,2.1972245773362196,64.4,57.2,7.200000000000003,77.46,14.0,2.0,0.0,1.8000000000000045,0.0,-5.050000000000011,1,0.7948357287202685,gfs_seamless,67.0,19.444444444444443,15,2026-05-23T15:00,12,2026-05-23T12:00:00Z,24,779793f981f56773,Europe/Istanbul,10800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Istanbul_2026-05-20_2026-06-13.json,ecmwf_ifs025,64.4,18.000000000000004,13,2026-05-23T13:00,10,2026-05-23T10:00:00Z,24,fe8997fa265e1107,Europe/Istanbul,10800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Istanbul_2026-05-20_2026-06-13.json,True,True,False,2,29.52,0.07483572872026856,2026-05-23 11:30:53+00:00,-1,1,1.6666666666666643,0.22222222222222499,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-24/orderbook_snapshot_20260524_1330.jsonl.gz,2026-05-24T05:30:53+00:00,2026-05-24T13:00:00[Asia/Shanghai],13,Shanghai,2026-05-24,C,23,23,23.0,23.0,yes,0.86,63.27,0x98d757069d4823c8c00994fc6e725e7505fff667d6cabcd3be3e1b0e98f6a26c,2328445,12971016459757129873218068663276155777902109837108773808207984642343003832136,22.77777777777778,73.0,22.22222222222222,22.77777777777778,73.0,23,0.5555555555555571,train,"Bracket(raw='23', low_f=23.0, high_f=23.0)",True,1,True,0.14,24,0.87,36.33,False,0.13,0.01,True,5,False,22.22222222222222,22.77777777777778,0.5555555555555571,0.5555555555555571,1.2222222222222214,1.7777777777777786,0.01,4.163092959383195,3.619797292926493,71.6,71.6,0.0,100.0,11.66,2.0,0.0,-1.8000000000000114,-1.8000000000000114,0.0,1,0.9160633479991217,gfs_seamless,73.7,23.166666666666668,10,2026-05-24T10:00,2,2026-05-24T02:00:00Z,24,48def32a0a60c60a,Asia/Shanghai,28800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Shanghai_2026-05-20_2026-06-14.json,ecmwf_ifs025,75.3,24.055555555555557,11,2026-05-24T11:00,3,2026-05-24T03:00:00Z,24,f27179c7e58ee79d,Asia/Shanghai,28800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Shanghai_2026-05-20_2026-06-14.json,True,True,True,1,54.4122,0.056063347999121715,2026-05-24 05:30:53+00:00,3,2,0.3888888888888893,1.2777777777777786,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_2100.jsonl.gz,2026-05-25T13:00:53+00:00,2026-05-25T15:00:00[Africa/Johannesburg],15,CapeTown,2026-05-25,C,21,21,21.0,21.0,yes,0.9,139.54,0x4f1ebb7d6301b0b950515b6120858e8488666767b064762996cf1af35fdc84c3,2337260,110318681381693267716366448565745588652691353534633826123594424509415702502274,21.11111111111111,70.0,20.0,21.11111111111111,70.0,21,1.1111111111111107,train,"Bracket(raw='21', low_f=21.0, high_f=21.0)",True,1,True,0.0999999999999999,22,0.94,10.0,False,0.06,0.0399999999999999,True,5,False,20.0,21.11111111111111,1.1111111111111107,1.1111111111111107,0.8888888888888893,2.0,0.0399999999999999,4.945492145764051,2.3978952727983707,68.0,55.4,12.6,64.07,13.0,,-1.7999999999999972,-1.7999999999999972,0.0,3.829999999999991,1,0.9776887163061698,gfs_seamless,73.0,22.77777777777778,13,2026-05-25T13:00,11,2026-05-25T11:00:00Z,24,1c7d5eb5a7bd40e2,Africa/Johannesburg,7200,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_CapeTown_2026-05-20_2026-06-13.json,ecmwf_ifs025,69.9,21.055555555555557,14,2026-05-25T14:00,12,2026-05-25T12:00:00Z,24,6eb642fadfff962b,Africa/Johannesburg,7200,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_CapeTown_2026-05-20_2026-06-13.json,True,True,True,1,125.586,0.0776887163061698,2026-05-25 13:00:53+00:00,2,1,1.6666666666666679,-0.05555555555555358,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1330.jsonl.gz,2026-05-25T05:30:53+00:00,2026-05-25T13:00:00[Asia/Shanghai],13,Chengdu,2026-05-25,C,29,29,29.0,29.0,yes,0.58,76.0,0x183a2e14b524af73434f316d21c9bc9005a606cfb05a921faeb010091103e2a0,2337082,41092773352386925130578615243449015670791798599384987456625212881565217625356,28.88888888888889,84.0,27.22222222222222,28.88888888888889,84.0,29,1.666666666666668,train,"Bracket(raw='29', low_f=29.0, high_f=29.0)",True,1,True,0.42,30,0.74,9.52,False,0.26,0.16,True,5,False,27.22222222222222,28.88888888888889,1.666666666666668,1.666666666666668,1.1111111111111107,2.7777777777777786,0.16,4.343805421853684,2.3532782073095637,80.6,71.6,9.0,74.17,7.78,1.0,0.0,0.0,3.5999999999999943,8.570000000000007,1,0.850096111180844,gfs_seamless,82.3,27.944444444444443,18,2026-05-25T18:00,10,2026-05-25T10:00:00Z,24,74ca82ed5c510647,Asia/Shanghai,28800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Chengdu_2026-05-20_2026-06-13.json,ecmwf_ifs025,85.5,29.72222222222222,17,2026-05-25T17:00,9,2026-05-25T09:00:00Z,24,16d01305aea6e623,Asia/Shanghai,28800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Chengdu_2026-05-20_2026-06-13.json,True,True,True,1,44.08,0.2700961111808441,2026-05-25 05:30:53+00:00,-5,-4,-0.9444444444444464,0.8333333333333321,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1330.jsonl.gz,2026-05-25T05:30:53+00:00,2026-05-25T13:00:00[Asia/Shanghai],13,Wuhan,2026-05-25,C,30,30,30.0,30.0,yes,0.61,10.75,0x3ee39727ab2156eb04e81e7a37c38e9d7dbb8cecb99f448ec2f63c1247034c4d,2337072,112238658948928349251775475112221608355009943013179030592871825074983781939016,30.0,86.0,28.88888888888889,30.0,86.0,30,1.1111111111111107,train,"Bracket(raw='30', low_f=30.0, high_f=30.0)",True,1,True,0.39,31,0.67,10.0,False,0.3299999999999999,0.06,True,5,False,28.88888888888889,30.0,1.1111111111111107,1.1111111111111107,1.0,2.1111111111111107,0.06,2.463853240590168,2.3978952727983707,84.2,82.4,1.7999999999999972,94.37,1.94,0.0,-1.7999999999999972,1.7999999999999972,1.8000000000000114,0.0400000000000062,1,0.7965026299431044,gfs_seamless,91.3,32.94444444444444,13,2026-05-25T13:00,5,2026-05-25T05:00:00Z,24,442e7f23927cc8eb,Asia/Shanghai,28800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Wuhan_2026-05-20_2026-06-13.json,ecmwf_ifs025,88.6,31.444444444444443,14,2026-05-25T14:00,6,2026-05-25T06:00:00Z,24,4b3a1312151b55d4,Asia/Shanghai,28800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Wuhan_2026-05-20_2026-06-13.json,True,True,True,1,6.5575,0.1865026299431044,2026-05-25 05:30:53+00:00,0,-1,2.944444444444443,1.4444444444444429,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-26/orderbook_snapshot_20260526_2000.jsonl.gz,2026-05-26T12:00:53+00:00,2026-05-26T15:00:00[Europe/Helsinki],15,Helsinki,2026-05-26,C,18,18,18.0,18.0,yes,0.93,55.14,0xb350b9baf8249a74b38259f7533b7b816c937f660feb1fbafa18be08f7b8fd42,2344402,67416614106089136239728649919025941399955761203925371255299925525068911994108,17.77777777777778,64.0,17.22222222222222,17.77777777777778,64.0,18,0.5555555555555571,train,"Bracket(raw='18', low_f=18.0, high_f=18.0)",True,1,True,0.0699999999999999,19,0.95,6.44,False,0.05,0.0199999999999999,True,5,False,17.22222222222222,17.77777777777778,0.5555555555555571,0.5555555555555571,1.2222222222222214,1.7777777777777786,0.0199999999999999,4.027848570933736,2.0068708488450007,62.6,35.6,27.0,36.45,15.0,,0.0,1.8000000000000045,1.8000000000000045,0.2900000000000062,1,0.982980340194942,gfs_seamless,65.4,18.555555555555557,14,2026-05-26T14:00,11,2026-05-26T11:00:00Z,24,e88894d6bf07e25d,Europe/Helsinki,10800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Helsinki_2026-05-20_2026-06-13.json,ecmwf_ifs025,65.5,18.61111111111111,15,2026-05-26T15:00,12,2026-05-26T12:00:00Z,24,bafe433ec4ef5572,Europe/Helsinki,10800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Helsinki_2026-05-20_2026-06-13.json,True,True,True,1,51.2802,0.05298034019494191,2026-05-26 12:00:53+00:00,1,0,0.7777777777777786,0.8333333333333321,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-27/orderbook_snapshot_20260527_0230.jsonl.gz,2026-05-26T18:30:53+00:00,2026-05-26T14:00:00[America/New_York],14,Miami,2026-05-26,F,86-87,86-87,86.0,87.0,yes,0.83,117.18,0x46e877c67adadd62e738382704a39c8eaa2692b7167ccb56a6a8a167834bd638,2344072,42099537269525431680026027493118347289054409119237782454231863164811522515101,30.555555555555557,87.0,29.444444444444443,30.555555555555557,87.0,87,1.1111111111111145,train,"Bracket(raw='86-87', low_f=86.0, high_f=87.0)",True,1,True,0.17,88-89,0.82,8.0,False,0.18,-0.01,True,5,True,85.0,87.0,2.0,1.0,1.0,3.0,-0.01,4.772208885917529,2.1972245773362196,85.0,73.0,12.0,67.47,17.0,2.0,-1.0,-1.0,-1.0,-0.1099999999999994,1,0.9471027190339784,gfs_seamless,86.9,86.9,16,2026-05-26T16:00,20,2026-05-26T20:00:00Z,24,03bfb70d9809b706,America/New_York,-14400,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Miami_2026-05-20_2026-06-13.json,ecmwf_ifs025,85.4,85.4,16,2026-05-26T16:00,20,2026-05-26T20:00:00Z,24,f74c46a67f72ecbd,America/New_York,-14400,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Miami_2026-05-20_2026-06-13.json,True,True,True,0,97.2594,0.1171027190339784,2026-05-26 18:30:53+00:00,-2,-2,-0.09999999999999432,-1.5999999999999943,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-27/orderbook_snapshot_20260527_1830.jsonl.gz,2026-05-27T10:30:53+00:00,2026-05-27T13:00:00[Europe/Helsinki],13,Helsinki,2026-05-27,C,14,14,14.0,14.0,yes,0.91,26.0,0xa7e39cfea007e87aa47e20472fc01bb6c16def5b7a31d809d5c32327947d2c36,2351048,112624684512507952817766987855238367374848849306371358323089861250473522129710,13.88888888888889,57.0,10.0,13.88888888888889,57.0,14,3.8888888888888897,train,"Bracket(raw='14', low_f=14.0, high_f=14.0)",True,1,True,0.0899999999999999,15,0.9,16.0,False,0.0999999999999999,-0.01,True,5,False,10.0,13.88888888888889,3.8888888888888897,3.8888888888888897,1.1111111111111107,5.0,-0.01,3.295836866004329,2.833213344056216,50.0,46.4,3.6000000000000014,87.37,7.0,2.0,-5.399999999999999,-3.6000000000000014,7.199999999999996,29.35,1,0.9866443756543454,gfs_seamless,56.8,13.777777777777777,14,2026-05-27T14:00,11,2026-05-27T11:00:00Z,24,e6e3de004ae015b8,Europe/Helsinki,10800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Helsinki_2026-05-20_2026-06-13.json,ecmwf_ifs025,56.0,13.333333333333334,12,2026-05-27T12:00,9,2026-05-27T09:00:00Z,24,60d342f1b804d76e,Europe/Helsinki,10800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Helsinki_2026-05-20_2026-06-13.json,True,True,False,2,23.66,0.07664437565434534,2026-05-27 10:30:53+00:00,-1,1,-0.11111111111111249,-0.5555555555555554,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-27/orderbook_snapshot_20260527_1830.jsonl.gz,2026-05-27T10:30:53+00:00,2026-05-27T13:00:00[Asia/Riyadh],13,Jeddah,2026-05-27,C,34,34,34.0,34.0,yes,0.78,41.0,0x403776631c5036f9589b3dff9f75cd628e9e9bf2d1c0a7783eddd95a694e4d23,2351081,106431989659439887808589691213068888918656784642686929248466157884599758652099,33.888888888888886,93.0,32.77777777777778,33.888888888888886,93.0,34,1.1111111111111072,train,"Bracket(raw='34', low_f=34.0, high_f=34.0)",True,1,True,0.2199999999999999,35,0.88,44.01,False,0.12,0.0999999999999999,True,5,False,32.77777777777778,33.888888888888886,1.1111111111111072,1.1111111111111072,1.1111111111111145,2.2222222222222214,0.0999999999999999,3.737669618283368,3.806884687304841,91.4,69.8,21.60000000000001,49.47,11.0,,0.0,1.8000000000000114,5.3999999999999915,6.030000000000001,1,0.931256107421183,gfs_seamless,93.0,33.888888888888886,12,2026-05-27T12:00,9,2026-05-27T09:00:00Z,24,44bf5d77145ec310,Asia/Riyadh,10800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/gfs_Jeddah_2026-05-20_2026-06-13.json,ecmwf_ifs025,99.7,37.611111111111114,13,2026-05-27T13:00,10,2026-05-27T10:00:00Z,24,e3598feb0767b215,Asia/Riyadh,10800,promoted_cache,/Users/deepsleep/projects/pm_agents/runtime/weather_edge_v1/market_data/cache/open_meteo_historical_forecast/ecmwf_Jeddah_2026-05-20_2026-06-13.json,True,True,True,1,31.98,0.151256107421183,2026-05-27 10:30:53+00:00,1,0,0.0,3.7222222222222285,True,v9_fixed_fade_confirmed,original fixed local h13-15 fade-confirmed v9 gate
