changed_since_last,city,current_bracket,current_native,current_temp_c,current_yes_ask,current_yes_indicative,current_yes_quote_delay_min,current_yes_quote_source,current_yes_quote_ts_utc,current_yes_snapshot_book_status,current_yes_snapshot_raw_ask,current_yes_token_id,d1_bracket,d1_no_ask,d1_no_indicative,d1_no_quote_delay_min,d1_no_quote_source,d1_no_quote_ts_utc,d1_no_snapshot_book_status,d1_no_snapshot_raw_ask,d1_no_token_id,decision_hour_local_at_detect,decision_snapshot_ts_utc,decline_gate,decline_native,detected_after_report_sec,estimated_cadence_min,forecast_max_native,forecast_peak_delta_hours_local,in_research_window,live_observation_source,local_detect_ts_utc,mapping_rule,mature_high_gate,minutes_since_running_max_at_detect,path_not_warming_gate,payload_hash,physical_confirmation_base,physical_confirmation_strong_partial,physical_support_count_partial,physical_support_reasons_partial,prebase_without_forecast_clock,precip_state,producer,raw_metar,raw_payload_hash,record_count,registry_class,relative_humidity_pct,report_kind,running_max_c,running_native,settlement_source,settlement_source_class,sky_cover_code,snapshot_path,source,source_age_sec,source_detect_ts_utc,source_fetch_end_utc,source_fetch_latency_sec,source_fetch_start_utc,source_lane,source_report_ts_utc,station,status,target_date,temp_c,temp_trend_1h_f,ts_utc,unit,warming_state
True,Singapore,32,31.0,31.0,,0.989,,missing_within_30m,,orderbook_budget_exhausted,,110590908341367958938127820660452615329407520786492774982420206630085609178584,33,,0.9945,,missing_within_30m,,orderbook_budget_exhausted,,30821462386371714146423880862927198947809337070542459600486180651649599124130,15.548055555555555,2026-07-10T07:37:46Z,True,1.0,173.471,30.0,30.7,0.62,True,aviationweather_metar,2026-07-10T07:32:53.470943+00:00,whole-degree WU station max,True,92.89118238333334,True,08ac4869e9d1e183,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR WSSS 100730Z 15007KT 120V190 9999 FEW018 FEW020TCU SCT040 BKN270 31/25 Q1009 NOSIG,7bb12c16b670c9f2,32,same_station_source_profile,70.47582088918257,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260710_1537.json,aviationweather_metar,173.471,2026-07-10T07:32:53.470943Z,2026-07-10T07:32:53.470943+00:00,1.12,2026-07-10T07:32:52.350949+00:00,routine_metar_only,2026-07-10T07:30:00Z,WSSS,ok,2026-07-10,31.0,0.0,2026-07-10T07:32:53.470943+00:00,C,flat
True,Karachi,33,32.0,32.0,,0.9955,,missing_within_30m,,orderbook_budget_exhausted,,18272536682422148785668011922901424880706289887553146644883532169453550570757,34,,0.996,,missing_within_30m,,orderbook_budget_exhausted,,44422107364481227969044060815474281468091347290073759366408467509539034101313,16.535833333333336,2026-07-10T11:37:11Z,True,1.0,129.024,30.0,34.3,3.62,True,aviationweather_metar,2026-07-10T11:32:09.024314+00:00,whole-degree WU station max,True,62.15040523333333,True,799965045c0179dc,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR OPKC 101130Z 25022KT 4000 HZ FEW020 BKN030 32/22 Q1001 TEMPO 25 015G27KT,77e356db90715d89,34,same_station_source_profile,55.564587603210526,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260710_1937.json,aviationweather_metar,129.024,2026-07-10T11:32:09.024314Z,2026-07-10T11:32:09.024314+00:00,1.666,2026-07-10T11:32:07.358462+00:00,routine_metar_only,2026-07-10T11:30:00Z,OPKC,ok,2026-07-10,32.0,-1.8,2026-07-10T11:32:09.024314+00:00,C,cooling
True,NYC,88-89,87.08000000000001,30.6,,0.967,,missing_within_30m,,orderbook_budget_exhausted,,78197115599958846794978742716007269621575735945360221784244449925261388530767,90-91,,0.9785,,missing_within_30m,,orderbook_budget_exhausted,,111660997199905115000600765491228288686328062976926409161357075430597676151733,16.928055555555556,2026-07-10T20:58:26Z,True,0.8999999999999915,281.816,60.0,89.5,1.97,True,aviationweather_metar,2026-07-10T20:55:41.816098+00:00,whole-degree WU station max,True,64.69693496666666,True,fdf2aeb2f8083533,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR KLGA 102051Z 27008KT 240V310 10SM SCT050 SCT140 BKN190 BKN250 31/18 A2982 RMK AO2 SLP097 T03060183 53002 $,8e0545cb5d54cecd,18,same_station_source_profile,46.9729644619193,METAR,31.1,87.98,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_0458.json,aviationweather_metar,281.816,2026-07-10T20:55:41.816098Z,2026-07-10T20:55:41.816098+00:00,1.364,2026-07-10T20:55:40.452582+00:00,metar_speci_capable,2026-07-10T20:51:00Z,KLGA,ok,2026-07-10,30.6,-0.9,2026-07-10T20:55:41.816098+00:00,F,flat
True,Atlanta,92-93,84.91999999999999,29.4,0.999,0.997,0.15,orderbook_archive_first_after_signal,2026-07-10T20:58:35Z,ok,0.999,42829101633431515688664241119762068456629420636197230409530835741798273208597,94-95,0.999,0.997,0.16666666666666666,orderbook_archive_first_after_signal,2026-07-10T20:58:36Z,ok,0.999,54733241518595409402136402994719347376892221423688838108261112236146409489620,16.96527777777778,2026-07-10T20:58:26Z,True,7.02000000000001,355.386,60.0,92.7,1.97,True,aviationweather_metar,2026-07-10T20:57:55.386498+00:00,whole-degree WU station max,True,65.9231083,True,5685a08fd845a3cc,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,thunderstorm,weather_data_feed_service.source_events,METAR KATL 102052Z 35012KT 5SM -TSRA SCT037CB BKN075 BKN150 OVC200 29/21 A3006 RMK AO2 WSHFT 2036 RAB48 SLP168 VIS N-NE 1 OCNL LTGICCG OHD-N-NE DSNT E SE W TS OHD-N-NE DSNT E SE W MOV SE P0000 60000 T02940206 56008,39f7eaa88979f031,19,same_station_source_profile,60.64080490499211,METAR,33.3,91.94,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_0458.json,aviationweather_metar,355.386,2026-07-10T20:57:55.386498Z,2026-07-10T20:57:55.386498+00:00,1.486,2026-07-10T20:57:53.900015+00:00,metar_speci_capable,2026-07-10T20:52:00Z,KATL,ok,2026-07-10,29.4,-7.019999999999998,2026-07-10T20:57:55.386498+00:00,F,cooling
True,Chicago,80-81,78.98,26.1,0.981,0.965,15.716666666666667,orderbook_archive_first_after_signal,2026-07-10T21:14:09Z,orderbook_budget_exhausted,,88504434198290365222731237156430119434171196681078153096413558678031678042124,82-83,,0.96,,missing_within_30m,,orderbook_budget_exhausted,,20774899101567123844840185099216989650241756465845569289068974255209026796534,15.966111111111111,2026-07-10T20:58:26Z,True,1.9799999999999898,418.767,60.0,83.3,1.97,True,aviationweather_metar,2026-07-10T20:57:58.767407+00:00,whole-degree official station max,True,66.97945678333333,True,a4c7aeee45bacb97,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR KORD 102051Z 04009KT 10SM FEW013 FEW031 BKN250 26/17 A2993 RMK AO2 SLP131 T02610167 55002,a2a8ad2f4fb22e89,21,official_station_diff_aligned,57.294387342724306,METAR,27.2,80.96,WU official station from market rules,official_station_diff_confirmed,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_0458.json,aviationweather_metar,418.767,2026-07-10T20:57:58.767407Z,2026-07-10T20:57:58.767407+00:00,1.105,2026-07-10T20:57:57.661962+00:00,metar_speci_capable,2026-07-10T20:51:00Z,KORD,ok,2026-07-10,26.1,-1.9799999999999962,2026-07-10T20:57:58.767407+00:00,F,cooling
True,Denver,90-91,86.9,30.5,,0.986,,missing_within_30m,,orderbook_budget_exhausted,,85682261556318588156362205181467018870491355859005890289213875934255242861858,92-93,,0.992,,missing_within_30m,,orderbook_budget_exhausted,,27582140328676526809994288594497641568543752386162355566175489771705813533791,16.547777777777778,2026-07-10T22:42:26Z,True,3.4199999999999875,2092.458,60.0,89.2,1.7,True,aviationweather_metar,2026-07-10T22:32:52.457809+00:00,whole-degree WU station max,True,94.87429681666667,True,e4f7e018b8a1152a,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR KBKF 102158Z 08006KT 10SM SCT100 SCT140 BKN190 31/05 A3011 RMK AO2A LTG DSNT SE-S AND NW SLP112 T03050050,18adf8af8638f09b,16,same_station_source_profile,19.990345624918053,METAR,32.4,90.32,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_0642.json,aviationweather_metar,2092.458,2026-07-10T22:32:52.457809Z,2026-07-10T22:32:52.457809+00:00,1.239,2026-07-10T22:32:51.218859+00:00,metar_speci_capable,2026-07-10T21:58:00Z,KBKF,ok,2026-07-10,30.5,-3.4199999999999973,2026-07-10T22:32:52.457809+00:00,F,cooling
True,Tokyo,30,29.0,29.0,,0.9895,,missing_within_30m,,orderbook_budget_exhausted,,102088392144383911701880884889676008459086306987566034095745390526971781898336,31,,0.9895,,missing_within_30m,,orderbook_budget_exhausted,,92497072770701769307946898781942066536958597600677175928215151720762332086436,14.139166666666666,2026-07-11T05:15:33Z,True,1.0,501.486,30.0,29.3,1.25,True,aviationweather_metar,2026-07-11T05:08:21.485870+00:00,whole-degree WU station max,True,68.35809783333335,True,f12a0f2f41789e89,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR RJTT 110500Z 18016KT 9999 FEW020 BKN/// 29/22 Q1013 NOSIG,8c56342a48cb3895,29,same_station_source_profile,65.97640502342368,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_1315.json,aviationweather_metar,501.486,2026-07-11T05:08:21.485870Z,2026-07-11T05:08:21.485870+00:00,1.108,2026-07-11T05:08:20.377767+00:00,routine_metar_only,2026-07-11T05:00:00Z,RJTT,ok,2026-07-11,29.0,-1.8,2026-07-11T05:08:21.485870+00:00,C,cooling
True,Manila,30,29.0,29.0,,0.931,,missing_within_30m,,orderbook_budget_exhausted,,58635161907491883277756638754164080417911974025048291814803658606247390828611,31,,0.955,,missing_within_30m,,orderbook_budget_exhausted,,37495063276822329211438646452325076037947243694539287785921527090746496430541,14.068888888888889,2026-07-11T06:13:58Z,True,1.0,248.699,60.0,26.6,4.22,True,aviationweather_metar,2026-07-11T06:04:08.699306+00:00,whole-degree WU station max,True,64.14498843333334,True,38c7bb75e7f3b1b5,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR RPLL 110600Z 25015KT 220V280 9999 SCT022 OVC090 29/26 Q1004 NOSIG RMK A2965,e6a7413d4d238811,15,same_station_source_profile,83.89690993013957,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_1413.json,aviationweather_metar,248.699,2026-07-11T06:04:08.699306Z,2026-07-11T06:04:08.699306+00:00,0.992,2026-07-11T06:04:07.707134+00:00,routine_metar_only,2026-07-11T06:00:00Z,RPLL,ok,2026-07-11,29.0,-1.8,2026-07-11T06:04:08.699306+00:00,C,cooling
True,Singapore,31,29.0,29.0,,0.9825,,missing_within_30m,,orderbook_budget_exhausted,,78691331193750223804433180775795539620004114984754854629218848293957562484828,32,,0.9225,,missing_within_30m,,orderbook_budget_exhausted,,22350503433009110070215919318738425629761890305602439894329142217166775765396,15.117222222222223,2026-07-11T07:48:37Z,True,2.0,422.898,30.0,30.3,1.8,True,aviationweather_metar,2026-07-11T07:07:02.897509+00:00,whole-degree WU station max,True,277.0482918166666,True,862fe1afc91d117a,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR WSSS 110700Z 18008KT 9999 FEW018 SCT060 BKN150 29/24 Q1008 NOSIG,41442b2d95e5e18c,31,same_station_source_profile,74.46601257025355,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_1548.json,aviationweather_metar,422.898,2026-07-11T07:07:02.897509Z,2026-07-11T07:07:02.897509+00:00,1.323,2026-07-11T07:07:01.574948+00:00,metar_speci_capable,2026-07-11T07:00:00Z,WSSS,ok,2026-07-11,29.0,-1.8,2026-07-11T07:07:02.897509+00:00,C,cooling
True,Shanghai,31,29.0,29.0,,0.9995,,missing_within_30m,,orderbook_budget_exhausted,,41573042007146878864499957570208861788863171008432153467233059773380348536127,32,,0.9995,,missing_within_30m,,orderbook_budget_exhausted,,19754575642292591771438013638170578400184564221694618360645744113465540262497,15.648333333333333,2026-07-11T07:48:37Z,True,2.0,534.888,30.0,28.8,2.8,True,aviationweather_metar,2026-07-11T07:38:54.888403+00:00,whole-degree WU station max,True,188.91480671666667,True,b8f32e625474a522,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR ZSPD 110730Z 06010MPS 9999 BKN016 29/26 Q1000 NOSIG,7a344c7f5a578854,32,same_station_source_profile,83.89690993013957,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_1548.json,aviationweather_metar,534.888,2026-07-11T07:38:54.888403Z,2026-07-11T07:38:54.888403+00:00,1.004,2026-07-11T07:38:53.884039+00:00,routine_metar_only,2026-07-11T07:30:00Z,ZSPD,ok,2026-07-11,29.0,-1.8,2026-07-11T07:38:54.888403+00:00,C,cooling
True,Karachi,34,33.0,33.0,,0.984,,missing_within_30m,,orderbook_budget_exhausted,,5893269688005735521986773596742937912011049838070424927246909747439390245447,35+,,0.9865,,missing_within_30m,,orderbook_budget_exhausted,,98665470119180256393953856096930652892981771716642120626711201613905526778233,14.581666666666667,2026-07-11T09:44:37Z,True,1.0,294.173,30.0,34.0,0.73,True,aviationweather_metar,2026-07-11T09:34:54.172621+00:00,whole-degree WU station max,True,94.90287701666666,True,ad7b3eecdd921898,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR OPKC 110930Z 24023KT 5000 HZ SCT020 BKN030 33/23 Q0999 TEMPO 24023G33KT,7baa22b74f516691,30,same_station_source_profile,55.805678441189116,METAR,34.0,34.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_1744.json,aviationweather_metar,294.173,2026-07-11T09:34:54.172621Z,2026-07-11T09:34:54.172621+00:00,0.919,2026-07-11T09:34:53.253987+00:00,routine_metar_only,2026-07-11T09:30:00Z,OPKC,ok,2026-07-11,33.0,0.0,2026-07-11T09:34:54.172621+00:00,C,flat
True,Lucknow,34,33.0,33.0,,0.9645,,missing_within_30m,,orderbook_budget_exhausted,,78255958709721559762577743281684828514097652687036108426206638229895592900089,35,,0.9645,,missing_within_30m,,orderbook_budget_exhausted,,66981563549867598664044795694220134556544080280095205194258535649457422061665,15.620555555555557,2026-07-11T10:16:45Z,True,1.0,434.343,30.0,34.4,1.77,True,aviationweather_metar,2026-07-11T10:07:14.342684+00:00,whole-degree WU station max,True,67.23904473333333,True,c3077f9f71dfc4fc,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR VILK 111000Z 25012KT 5000 HZ SCT020 FEW030CB BKN100 33/27 Q0996 NOSIG,56c2f238e7f2fb99,32,same_station_source_profile,70.83672096419856,METAR,34.0,34.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260711_1816.json,aviationweather_metar,434.343,2026-07-11T10:07:14.342684Z,2026-07-11T10:07:14.342684+00:00,1.324,2026-07-11T10:07:13.018896+00:00,routine_metar_only,2026-07-11T10:00:00Z,VILK,ok,2026-07-11,33.0,-1.8,2026-07-11T10:07:14.342684+00:00,C,cooling
True,BuenosAires,12,11.0,11.0,0.759,0.51,0.7833333333333333,orderbook_archive_first_after_signal,2026-07-11T17:15:47Z,ok,0.759,79828298954612333730843764079622431898480904722717219887526898282384845183629,13,0.85,0.84,0.8,orderbook_archive_first_after_signal,2026-07-11T17:15:48Z,ok,0.85,74928986334297647984581616588054746634906131849444916591574342704829062783058,14.092777777777778,2026-07-11T17:15:00Z,True,1.0,334.588,30.0,12.7,0.25,True,aviationweather_metar,2026-07-11T17:05:34.588382+00:00,whole-degree WU station max,True,65.57647303333333,True,8206ce1b2b4fec6b,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR SAEZ 111700Z 23008KT 9999 OVC008 11/09 Q1017 NOSIG,dd40b55d7ebff83d,26,same_station_source_profile,87.47625235168276,METAR,12.0,12.0,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0115.json,aviationweather_metar,334.588,2026-07-11T17:05:34.588382Z,2026-07-11T17:05:34.588382+00:00,1.012,2026-07-11T17:05:33.576572+00:00,metar_speci_capable,2026-07-11T17:00:00Z,SAEZ,ok,2026-07-11,11.0,-1.8,2026-07-11T17:05:34.588382+00:00,C,cooling
True,PanamaCity,32,30.0,30.0,,0.95,,missing_within_30m,,orderbook_budget_exhausted,,30251194547071001088871339032682320945092839529117494053740699979770367447065,33,,0.957,,missing_within_30m,,orderbook_budget_exhausted,,25232280814192502143056781741350263405048825552681836881096960034593196569235,14.039444444444444,2026-07-11T19:09:06Z,True,2.0,142.586,60.0,31.1,3.15,True,aviationweather_metar,2026-07-11T19:02:22.586113+00:00,whole-degree official station max,True,62.376435216666664,True,da89074f9a589e2e,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,rain_or_drizzle,weather_data_feed_service.source_events,METAR MPMG 111900Z 33010KT 300V010 8000 VCSH SCT015CB BKN080 30/25 Q1009 TEMPO 6000 SHRA,634a9763383f4c47,14,official_station_diff_aligned,74.62820502423824,METAR,32.0,32.0,WU official station from market rules,official_station_diff_confirmed,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0309.json,aviationweather_metar,142.586,2026-07-11T19:02:22.586113Z,2026-07-11T19:02:22.586113+00:00,1.327,2026-07-11T19:02:21.258878+00:00,routine_metar_only,2026-07-11T19:00:00Z,MPMG,ok,2026-07-11,30.0,-3.6,2026-07-11T19:02:22.586113+00:00,C,cooling
True,Miami,90-91,89.06,31.7,,0.9625,,missing_within_30m,,orderbook_budget_exhausted,,7843100796369854191866542360486417049531678447960692029264289038064009329654,92-93,,0.9615,,missing_within_30m,,orderbook_budget_exhausted,,35682185625657742992322951540808790144526555598703761506317851691634780643136,16.06361111111111,2026-07-11T20:13:08Z,True,0.9000000000000057,649.425,60.0,88.2,1.22,True,aviationweather_metar,2026-07-11T20:03:49.424936+00:00,whole-degree WU station max,True,70.82374893333333,True,6729fbb502e77679,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR KMIA 111953Z VRB06KT 10SM FEW035 SCT200 OVC250 32/24 A3014 RMK AO2 SLP207 T03170239 $,eff67973acff60dd,22,same_station_source_profile,63.7901022961997,METAR,32.2,89.96000000000001,WU market rules station matches configured station,default_wu_station_by_rules,4,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0413.json,aviationweather_metar,649.425,2026-07-11T20:03:49.424936Z,2026-07-11T20:03:49.424936+00:00,1.09,2026-07-11T20:03:48.334464+00:00,metar_speci_capable,2026-07-11T19:53:00Z,KMIA,ok,2026-07-11,31.7,-0.9000000000000064,2026-07-11T20:03:49.424936+00:00,F,flat
True,Chicago,80-81,80.06,26.7,,0.8215,,missing_within_30m,,orderbook_budget_exhausted,,65274188591462831745090947483833672569855327510359716488931566260992022966012,82-83,,0.7050000000000001,,missing_within_30m,,orderbook_budget_exhausted,,63299180995913754853194814540487977520131445735521075467756584431835660620317,15.968055555555555,2026-07-11T21:00:21Z,True,0.8999999999999915,425.384,60.0,82.0,4.0,True,aviationweather_metar,2026-07-11T20:58:05.383602+00:00,whole-degree official station max,True,67.0897267,True,25f37d01569fce45,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR KORD 112051Z 05011KT 10SM FEW050 BKN250 27/18 A3007 RMK AO2 SLP178 T02670178 51001 $,3e4b5fb23745f8b7,16,official_station_diff_aligned,58.90373617277645,METAR,27.2,80.96,WU official station from market rules,official_station_diff_confirmed,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0500.json,aviationweather_metar,425.384,2026-07-11T20:58:05.383602Z,2026-07-11T20:58:05.383602+00:00,1.105,2026-07-11T20:58:04.278235+00:00,routine_metar_only,2026-07-11T20:51:00Z,KORD,ok,2026-07-11,26.7,-0.9,2026-07-11T20:58:05.383602+00:00,F,flat
True,LA,74-75,73.04,22.8,,0.994,,missing_within_30m,,orderbook_budget_exhausted,,1209559078871214651216513231032516627279798872130544360613284214109414583848,76-77,,0.9075,,missing_within_30m,,orderbook_budget_exhausted,,40455994058526642845593380759097563325991835649249466686339335727019757958429,14.959722222222222,2026-07-11T22:04:43Z,True,1.9799999999999898,275.889,60.0,75.1,4.07,True,aviationweather_metar,2026-07-11T21:57:35.889300+00:00,whole-degree WU station max,True,64.59815499999999,True,e5f647acc18cbf65,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR KLAX 112153Z 26008KT 10SM FEW011 FEW220 BKN280 23/16 A2992 RMK AO2 SLP129 T02280156 $,f0804c26e8a6a05e,19,same_station_source_profile,65.50861186723508,METAR,23.9,75.02,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0604.json,aviationweather_metar,275.889,2026-07-11T21:57:35.889300Z,2026-07-11T21:57:35.889300+00:00,1.574,2026-07-11T21:57:34.315430+00:00,metar_speci_capable,2026-07-11T21:53:00Z,KLAX,ok,2026-07-11,22.8,-1.9799999999999962,2026-07-11T21:57:35.889300+00:00,F,cooling
True,SanFrancisco,66-67,64.94,18.3,,0.9855,,missing_within_30m,,orderbook_budget_exhausted,,2084386505658106042053022569246695523873845467816152501951941224067770870402,68-69,,0.9945,,missing_within_30m,,orderbook_budget_exhausted,,19361602723373273333246133862942062089273271178690166806893060671551927880137,15.993055555555555,2026-07-11T23:09:08Z,True,1.980000000000004,215.286,60.0,64.1,2.15,True,aviationweather_metar,2026-07-11T22:59:35.285851+00:00,whole-degree WU station max,True,63.58809751666667,True,351d2e9587f83e5b,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR KSFO 112256Z 32016KT 10SM FEW009 SCT180 BKN200 18/11 A2991 RMK AO2 PK WND 31026/2241 SLP130 T01830111 $,2c0820515c67d0b2,17,same_station_source_profile,62.437700666600215,METAR,19.4,66.92,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_0709.json,aviationweather_metar,215.286,2026-07-11T22:59:35.285851Z,2026-07-11T22:59:35.285851+00:00,0.933,2026-07-11T22:59:34.352456+00:00,metar_speci_capable,2026-07-11T22:56:00Z,KSFO,ok,2026-07-11,18.3,-1.9799999999999962,2026-07-11T22:59:35.285851+00:00,F,cooling
True,Tokyo,29,28.0,28.0,,0.9745,,missing_within_30m,,orderbook_budget_exhausted,,111164829863177272372219333728959438327929468925280746554446335664112560825443,30,,0.9805,,missing_within_30m,,orderbook_budget_exhausted,,99082597555713102212468768479939425843057341790349663001861285407686002344393,15.118333333333334,2026-07-12T06:16:41Z,True,1.0,426.269,30.0,29.8,4.27,True,aviationweather_metar,2026-07-12T06:07:06.269052+00:00,whole-degree WU station max,True,67.1044842,True,3d5055e34b158020,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'onshore_marine_cooling']",True,rain_or_drizzle,weather_data_feed_service.source_events,METAR RJTT 120600Z 18014KT 9999 -RA FEW020 BKN130 BKN/// 28/24 Q1009 NOSIG,6cbab9c0c14f3841,31,same_station_source_profile,78.9202680701639,METAR,29.0,29.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1416.json,aviationweather_metar,426.269,2026-07-12T06:07:06.269052Z,2026-07-12T06:07:06.269052+00:00,1.767,2026-07-12T06:07:04.501629+00:00,routine_metar_only,2026-07-12T06:00:00Z,RJTT,ok,2026-07-12,28.0,-1.8,2026-07-12T06:07:06.269052+00:00,C,cooling
True,Busan,33,31.0,31.0,,0.998,,missing_within_30m,,ok,,101880132208202769473867903598233597424633015698076621157259824459346161782641,34,,0.998,,missing_within_30m,,ok,,54805818657005473267162184419050202414340171931101091004932979878331037492968,16.14361111111111,2026-07-12T07:18:37Z,True,2.0,517.915,60.0,31.9,4.3,True,aviationweather_metar,2026-07-12T07:08:37.914534+00:00,whole-degree WU station max,True,188.63190889999998,True,e9acdc009632813c,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR RKPK 120700Z 21014KT 9999 SCT030 BKN250 31/25 Q1012,8fbb62f4ad419d3b,18,same_station_source_profile,70.47582088918257,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260712_1518.json,aviationweather_metar,517.915,2026-07-12T07:08:37.914534Z,2026-07-12T07:08:37.914534+00:00,1.161,2026-07-12T07:08:36.753299+00:00,metar_speci_capable,2026-07-12T07:00:00Z,RKPK,ok,2026-07-12,31.0,0.0,2026-07-12T07:08:37.914534+00:00,C,flat
