snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,city_pool,target_date,unit,bracket,leg,outcome,target_bracket_low_native,target_bracket_high_native,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,residual_points,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,heating_done_score_v1,heating_done_bucket_v1,heating_done_reasons_v1,leg_residual_done_score_v1,leg_residual_done_bucket_v1,leg_residual_done_reasons_v1,final_yes,settled,win,fee_per_share,cost_per_share,pnl_per_share,roi,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour,entry_policy
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1710.json,2026-07-06T09:10:02Z,2026-07-06 17:10:02,2026-07-06 17:10:02,17,10,Chengdu,t1_trading,2026-07-06,C,37,current_yes,yes,37.0,37.0,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T09:00:00Z,18,37.8,0.7999999999999972,2026-07-06T16:00,1.17,open_meteo_live_ecmwf,0.989,0.981,0.008,10.0,4187.62,630.2,1.100000000000001,0x4dbaa1389924439e1dee87a5085efbf364529a405d262832a17341c034ef7fc3,2791404,0.989,0.981,0.019,0.011,Will the highest temperature in Chengdu be 37°C on July 6?,0.38,heating_done_uncertain,peak_passed_1h_plus;forecast_room_le_2_steps;at_running_high_plateau,0.38,leg_residual_not_done,peak_passed_1h_plus;forecast_room_le_2_steps;at_running_high_plateau;uses_day_heating_done,1.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,room_0_1,at_high,17,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1710.json,2026-07-06T09:10:02Z,2026-07-06 17:10:02,2026-07-06 17:10:02,17,10,Chengdu,t1_trading,2026-07-06,C,38,d1_no,no,38.0,38.0,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T09:00:00Z,18,37.8,0.7999999999999972,2026-07-06T16:00,1.17,open_meteo_live_ecmwf,0.989,0.971,0.018,15.0,454.47,151.58,1.100000000000001,0xb6498196415162ef277a1b4d1ef4acdb85408cd064222c4cce14ac4cbfb03858,2791405,0.029,0.011,0.989,0.971,Will the highest temperature in Chengdu be 38°C on July 6?,0.38,heating_done_uncertain,peak_passed_1h_plus;forecast_room_le_2_steps;at_running_high_plateau,0.38,leg_residual_not_done,peak_passed_1h_plus;forecast_room_le_2_steps;at_running_high_plateau;uses_day_heating_done,0.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,room_0_1,at_high,17,d1_no_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1512.json,2026-07-06T07:12:18Z,2026-07-06 15:12:18,2026-07-06 15:12:18,15,12,Chengdu,t1_trading,2026-07-06,C,39,d2_no,no,39.0,39.0,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T07:00:00Z,16,37.6,0.6000000000000014,2026-07-06T16:00,-0.8,open_meteo_live_ecmwf,0.93,0.88,0.05,8.0,540.98,99.14,6.999999999999995,0x90dec7927147020d6605548ee141d9d1ed420d1602f07d85e68c56402a0915a9,2791406,0.12,0.07,0.93,0.88,Will the highest temperature in Chengdu be 39°C on July 6?,0.1,runway_still_open,forecast_room_le_2_steps;at_running_high_plateau,0.55,leg_residual_done_probable,forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00325,0.93325,0.06674999999999998,0.07152424323600319,forward_2026-06-29_2026-07-06,90_95,5_10,peak_1h_to_15m_ahead,room_0_1,at_high,15,d2_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1512.json,2026-07-06T07:12:18Z,2026-07-06 15:12:18,2026-07-06 15:12:18,15,12,Chengdu,t1_trading,2026-07-06,C,40,d3_no,no,40.0,40.0,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T07:00:00Z,16,37.6,0.6000000000000014,2026-07-06T16:00,-0.8,open_meteo_live_ecmwf,0.998,0.991,0.007,256.37,1909.38,271.95,0.20000000000000018,0xaf755f100436b48f13583a5af3848d2764b9b21e93bad212b9846bae8fd12962,2791407,0.009,0.002,0.998,0.991,Will the highest temperature in Chengdu be 40°C on July 6?,0.1,runway_still_open,forecast_room_le_2_steps;at_running_high_plateau,0.55,leg_residual_done_probable,forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,peak_1h_to_15m_ahead,room_0_1,at_high,15,d3_no_residual_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1512.json,2026-07-06T07:12:18Z,2026-07-06 15:12:18,2026-07-06 15:12:18,15,12,Chengdu,t1_trading,2026-07-06,C,39,d2_no,no,39.0,39.0,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T07:00:00Z,16,37.6,0.6000000000000014,2026-07-06T16:00,-0.8,open_meteo_live_ecmwf,0.93,0.88,0.05,8.0,540.98,99.14,6.999999999999995,0x90dec7927147020d6605548ee141d9d1ed420d1602f07d85e68c56402a0915a9,2791406,0.12,0.07,0.93,0.88,Will the highest temperature in Chengdu be 39°C on July 6?,0.1,runway_still_open,forecast_room_le_2_steps;at_running_high_plateau,0.55,leg_residual_done_probable,forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00325,0.93325,0.06674999999999998,0.07152424323600319,forward_2026-06-29_2026-07-06,90_95,5_10,peak_1h_to_15m_ahead,room_0_1,at_high,15,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1512.json,2026-07-06T07:12:18Z,2026-07-06 15:12:18,2026-07-06 15:12:18,15,12,Chengdu,t1_trading,2026-07-06,C,40,d3_no,no,40.0,40.0,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T07:00:00Z,16,37.6,0.6000000000000014,2026-07-06T16:00,-0.8,open_meteo_live_ecmwf,0.998,0.991,0.007,256.37,1909.38,271.95,0.20000000000000018,0xaf755f100436b48f13583a5af3848d2764b9b21e93bad212b9846bae8fd12962,2791407,0.009,0.002,0.998,0.991,Will the highest temperature in Chengdu be 40°C on July 6?,0.1,runway_still_open,forecast_room_le_2_steps;at_running_high_plateau,0.55,leg_residual_done_probable,forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,peak_1h_to_15m_ahead,room_0_1,at_high,15,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1710.json,2026-07-06T09:10:02Z,2026-07-06 17:10:02,2026-07-06 17:10:02,17,10,Chengdu,t1_trading,2026-07-06,C,37,current_yes,yes,37.0,37.0,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T09:00:00Z,18,37.8,0.7999999999999972,2026-07-06T16:00,1.17,open_meteo_live_ecmwf,0.989,0.981,0.008,10.0,4187.62,630.2,1.100000000000001,0x4dbaa1389924439e1dee87a5085efbf364529a405d262832a17341c034ef7fc3,2791404,0.989,0.981,0.019,0.011,Will the highest temperature in Chengdu be 37°C on July 6?,0.38,heating_done_uncertain,peak_passed_1h_plus;forecast_room_le_2_steps;at_running_high_plateau,0.38,leg_residual_not_done,peak_passed_1h_plus;forecast_room_le_2_steps;at_running_high_plateau;uses_day_heating_done,1.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,room_0_1,at_high,17,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1710.json,2026-07-06T09:10:02Z,2026-07-06 17:10:02,2026-07-06 17:10:02,17,10,Chengdu,t1_trading,2026-07-06,C,38,d1_no,no,38.0,38.0,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-06T09:00:00Z,18,37.8,0.7999999999999972,2026-07-06T16:00,1.17,open_meteo_live_ecmwf,0.989,0.971,0.018,15.0,454.47,151.58,1.100000000000001,0xb6498196415162ef277a1b4d1ef4acdb85408cd064222c4cce14ac4cbfb03858,2791405,0.029,0.011,0.989,0.971,Will the highest temperature in Chengdu be 38°C on July 6?,0.38,heating_done_uncertain,peak_passed_1h_plus;forecast_room_le_2_steps;at_running_high_plateau,0.38,leg_residual_not_done,peak_passed_1h_plus;forecast_room_le_2_steps;at_running_high_plateau;uses_day_heating_done,0.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,room_0_1,at_high,17,heating_done_residual_combo
