city,target_date,snapshot_ts_utc,legs,leg_set,cost,pnl,wins,worst_leg_pnl,depth_5c_sum,roi,period
Istanbul,2026-06-30,2026-06-30T09:19:27Z,4,"current_yes,d1_no,d2_no,d3_no",3.0123699999999998,0.98763,4.0,0.005700000000000038,2036.98,0.3278581316372159,forward_2026-06-29_2026-07-04
Istanbul,2026-07-01,2026-07-01T07:15:54Z,4,"current_yes,d1_no,d2_no,d3_no",2.21382,-0.21381999999999995,2.0,-0.49248,2364.2200000000003,-0.09658418480273913,forward_2026-06-29_2026-07-04
Istanbul,2026-07-01,2026-07-01T08:37:18Z,4,"current_yes,d1_no,d2_no,d3_no",3.35634,0.6436600000000001,4.0,0.002850000000000019,3093.47,0.1917743732756515,forward_2026-06-29_2026-07-04
Istanbul,2026-07-04,2026-07-04T07:11:44Z,4,"current_yes,d1_no,d2_no,d3_no",3.8847199999999997,0.11528000000000005,4.0,0.0019000000000000128,9602.59,0.029675240429168654,forward_2026-06-29_2026-07-04
Jeddah,2026-06-30,2026-06-30T07:26:03Z,3,"current_yes,d1_no,d2_no",1.12654,-0.12654000000000004,1.0,-0.19770000000000001,987.3199999999999,-0.11232623786106133,forward_2026-06-29_2026-07-04
Jeddah,2026-06-30,2026-06-30T08:02:37Z,2,"current_yes,d1_no",0.2194,-0.2194,0.0,-0.1149,519.53,-1.0,forward_2026-06-29_2026-07-04
Jeddah,2026-06-30,2026-06-30T09:19:27Z,1,current_yes,0.9962,0.0038000000000000256,1.0,0.0038000000000000256,6590.32,0.0038144950813089997,forward_2026-06-29_2026-07-04
Jeddah,2026-07-01,2026-07-01T07:15:54Z,4,"current_yes,d1_no,d2_no,d3_no",2.05989,-0.05989000000000001,2.0,-0.17706000000000002,5502.08,-0.029074368048779307,forward_2026-06-29_2026-07-04
Jeddah,2026-07-04,2026-07-04T07:11:44Z,4,"current_yes,d1_no,d2_no,d3_no",2.84241,-0.84241,2.0,-0.9236800000000001,2992.35,-0.2963717408818573,forward_2026-06-29_2026-07-04
Jeddah,2026-07-04,2026-07-04T08:02:06Z,4,"current_yes,d1_no,d2_no,d3_no",2.46064,1.5393599999999998,4.0,0.11472000000000004,364.82,0.6255933415696728,forward_2026-06-29_2026-07-04
Karachi,2026-06-30,2026-06-30T07:26:03Z,4,"current_yes,d1_no,d2_no,d3_no",2.9234799999999996,-0.9234799999999999,2.0,-0.48246,1483.44,-0.3158838097062405,forward_2026-06-29_2026-07-04
Karachi,2026-06-30,2026-06-30T08:02:37Z,4,"current_yes,d1_no,d2_no,d3_no",3.84066,0.15933999999999993,4.0,0.0009500000000000064,3675.57,0.04148766097493658,forward_2026-06-29_2026-07-04
Karachi,2026-07-01,2026-07-01T07:15:54Z,4,"current_yes,d1_no,d2_no,d3_no",2.5807,1.4193,4.0,0.002850000000000019,9644.35,0.549967063199907,forward_2026-06-29_2026-07-04
