orderbook_file,snapshot_ts_utc,snapshot_ts_local,decision_hour_local,city,target_date,unit_x,bracket,bracket_low,bracket_high,outcome,best_ask,best_ask_size,condition_id,market_id,token_id,icao,running_max_c,final_max_c,running_max_f,final_max_f,residual_c,floor_c_bucket_delta,running_market_value,final_market_value,final_hit,observed_bucket,below_running_max,strategy,side,entry_cost,payout,pnl,roi,city_day_key,pm_history_valid,winner_count,winner_labels,unit_y,predicted_label_floor,match_floor,official_settled,official_final_hit,official_payout,official_pnl,official_roi,observed_vs_official_payout_match
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-31/orderbook_snapshot_20260531_0200.jsonl.gz,2026-05-30T18:00:53+00:00,2026-05-30T20:00:53+02:00,20,Milan,2026-05-30,C,31,31.0,31.0,yes,0.011,397.87,0x505f74fda8352cd634a965a1fcbb1da652607c19d77bede43d67885591bdeba9,2375865,1350751821164684309754806591019527320223657590314085220587590325311258617261,LIML,31.11111111111111,31.11111111111111,88.0,88.0,0.0,0,31.0,31.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.011,1.0,0.989,89.9090909090909,Milan|2026-05-30,True,1,30,C,31,0.0,True,0,0.0,-0.011,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-31/orderbook_snapshot_20260531_2030.jsonl.gz,2026-05-31T12:30:53+00:00,2026-05-31T21:30:53+09:00,21,Seoul,2026-05-31,C,27,27.0,27.0,yes,0.99,25.2,0xb639e403521fda3f1ef742893c457b50cabbcba3dc75e7de07764f5974d2ea44,2383659,92081036881282008600058028353600253334835386720370042760656505310239034809170,RKSI,27.22222222222222,27.22222222222222,81.0,81.0,0.0,0,27.0,27.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.99,1.0,0.01,0.0101010101010101,Seoul|2026-05-31,True,1,27,C,27,1.0,True,1,1.0,0.010000000000000009,0.01010101010101011,True
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-31/orderbook_snapshot_20260531_2030.jsonl.gz,2026-05-31T12:30:53+00:00,2026-05-31T20:30:53+08:00,20,Shenzhen,2026-05-31,C,30,30.0,30.0,yes,0.044,10.0,0xb1b0d1a969863b88bcc69eec2d3358beff9031ad123f749218928c8e56d3b55d,2383934,70122238026283925596176757121051036736896821324729174015705073225935557050458,ZGSZ,30.0,30.0,86.0,86.0,0.0,0,30.0,30.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.044,1.0,0.956,21.727272727272727,Shenzhen|2026-05-31,True,1,29,C,30,0.0,True,0,0.0,-0.044,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-31/orderbook_snapshot_20260531_2130.jsonl.gz,2026-05-31T13:30:53+00:00,2026-05-31T21:30:53+08:00,21,Shenzhen,2026-05-31,C,30,30.0,30.0,yes,0.015,28.86,0xb1b0d1a969863b88bcc69eec2d3358beff9031ad123f749218928c8e56d3b55d,2383934,70122238026283925596176757121051036736896821324729174015705073225935557050458,ZGSZ,30.0,30.0,86.0,86.0,0.0,0,30.0,30.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.015,1.0,0.985,65.66666666666667,Shenzhen|2026-05-31,True,1,29,C,30,0.0,True,0,0.0,-0.015,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-01/orderbook_snapshot_20260601_0101.jsonl.gz,2026-05-31T17:01:53+00:00,2026-05-31T20:01:53+03:00,20,Helsinki,2026-05-31,C,14,14.0,14.0,yes,0.975,21.63,0x2d478e769dd195036d0dbc93a95ea04aa074d4b7bf22286dd5cf57dee63d3fbe,2384056,87136459498618668444229418092170887474527610000330844283379678689775466146890,EFHK,13.88888888888889,13.88888888888889,57.0,57.0,0.0,0,14.0,14.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.975,1.0,0.025,0.0256410256410256,Helsinki|2026-05-31,True,1,14,C,13,0.0,True,1,1.0,0.025000000000000022,0.025641025641025664,True
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-03/orderbook_snapshot_20260603_0100.jsonl.gz,2026-06-02T17:00:53+00:00,2026-06-02T20:00:53+03:00,20,Moscow,2026-06-02,C,19,19.0,19.0,yes,0.985,122.91,0x020550dc293adb9a1179123d38dbf4510fb71e9a5bf96ac0cfe5fa2e0dfdc4d2,2400028,88035763681085390454426872324151280324689320049882191698326915197476304289196,UUWW,18.88888888888889,18.88888888888889,66.0,66.0,0.0,0,19.0,19.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.985,1.0,0.015,0.0152284263959391,Moscow|2026-06-02,True,1,19,C,18,0.0,True,1,1.0,0.015000000000000013,0.0152284263959391,True
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-04/orderbook_snapshot_20260604_1630.jsonl.gz,2026-06-04T08:30:53+00:00,2026-06-04T20:30:53+12:00,20,Wellington,2026-06-04,C,17,17.0,17.0,yes,0.979,106.0,0x918dda5a34f01283334b7d482e4a1682a840b91c198793531efda65a29d0c118,2416086,28230985878002375670628164232713753728958472768605551145781225352784604548682,NZWN,17.22222222222222,17.77777777777778,63.0,64.0,0.5555555555555571,0,17.0,18.0,0,1,0,observed_bucket_buy_yes,BUY_YES,0.979,0.0,-0.979,-1.0,Wellington|2026-06-04,True,1,18,C,17,0.0,True,0,0.0,-0.979,-1.0,True
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-04/orderbook_snapshot_20260604_1730.jsonl.gz,2026-06-04T09:30:01+00:00,2026-06-04T21:30:01+12:00,21,Wellington,2026-06-04,C,17,17.0,17.0,yes,0.89,18.18,0x918dda5a34f01283334b7d482e4a1682a840b91c198793531efda65a29d0c118,2416086,28230985878002375670628164232713753728958472768605551145781225352784604548682,NZWN,17.22222222222222,17.77777777777778,63.0,64.0,0.5555555555555571,0,17.0,18.0,0,1,0,observed_bucket_buy_yes,BUY_YES,0.89,0.0,-0.89,-1.0,Wellington|2026-06-04,True,1,18,C,17,0.0,True,0,0.0,-0.89,-1.0,True
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-05/orderbook_snapshot_20260605_0300.jsonl.gz,2026-06-04T19:00:53+00:00,2026-06-04T20:00:53+01:00,20,London,2026-06-04,C,20,20.0,20.0,yes,0.005,150.75,0xe2b4eeaaf20c3428709245e12256d8825d7bf195386f5a9ac6907d0d0f138c9c,2415943,68565503694526287350670064580612009039674132824369176660267942554273351414502,EGLL,20.0,20.0,68.0,68.0,0.0,0,20.0,20.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.005,1.0,0.995,199.0,London|2026-06-04,True,1,19,C,20,0.0,True,0,0.0,-0.005,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-06/orderbook_snapshot_20260606_2000.jsonl.gz,2026-06-06T12:00:53+00:00,2026-06-06T21:00:53+09:00,21,Seoul,2026-06-06,C,24,24.0,24.0,yes,0.993,47.0,0x02b5516f82d97a39d1ef91fead852e01decfae51b9428c6746fca947631b9873,2440776,11976992293398918232754497685773939518594919149895562368920611362991099046777,RKSI,23.88888888888889,23.88888888888889,75.0,75.0,0.0,0,24.0,24.0,1,1,0,observed_bucket_buy_yes,BUY_YES,0.993,1.0,0.007,0.0070493454179254,Seoul|2026-06-06,True,1,24,C,23,0.0,True,1,1.0,0.007000000000000006,0.007049345417925484,True
