scope,alpha,rows,dates,logloss,market_logloss,logloss_delta_vs_market,brier,market_brier,brier_delta_vs_market
verified_forward,0.25,1729,12,0.6109794156507972,0.6438281812705074,-0.032848765619710285,0.33481552015532945,0.32714586691302777,0.007669653242301677
verified_forward,0.0,1729,12,0.6438281812705074,0.6438281812705074,0.0,0.32714586691302766,0.32714586691302777,-1.1102230246251565e-16
verified_forward,0.5,1729,12,0.6615852827222057,0.6438281812705074,0.017757101451698287,0.3606294187205276,0.32714586691302777,0.033483551807499845
verified_forward,0.75,1729,12,0.7345039126216791,0.6438281812705074,0.09067573135117168,0.4045875626086218,0.32714586691302777,0.077441695695594
verified_forward,1.0,1729,12,0.8466265487116003,0.6438281812705074,0.2027983674410928,0.4666899518196122,0.32714586691302777,0.13954408490658443
