target_date,current_bracket,decision_ts_utc,source_obs_ts_utc,market_probability,effective_cost,p_v2_compact_r16,fade_reheat_p_eod,fmi_minus_official_latest_temp_c,forecast_current_innovation_c,forecast_future_peak_margin_vs_boundary_c,forecast_future_reheat_strength_c,forecast_peak_h,global_radiation_slope_30m,local_hour_cos,local_hour_sin,official_latest_pullback_c,official_report_age_min,temp_slope_30m_cph,weather_market_logit_gap,bracket_transition_ts_utc,minutes_since_bracket_transition,log_minutes_since_bracket_transition,forecast_bias_corrected_future_peak_margin_vs_boundary_c,market_logit,p_structural_margin_r16,p_structural_margin_r16_would_enter,p_structural_margin_transition_r16,p_structural_margin_transition_r16_would_enter,p_structural_margin_transition_hgb,p_structural_margin_transition_hgb_would_enter
2026-07-31,26,2026-07-31 10:01:54.393527+00:00,2026-07-31 10:00:00+00:00,0.32,0.38165499999999997,0.46725860425419113,0.0,-0.1999999999999993,2.673000899027784,-2.7777777777777786,0.5952231212500045,1.9682240202777777,,-0.9647873238288129,-0.26303121445797495,0.0,11.906558783333333,0.6000000000000014,0.1284931122629912,2026-07-31 10:00:00+00:00,1.9065587833333335,1.0669698327382813,-0.10477687874999475,-0.7537718023763801,0.502976986848034,True,0.5247630765463537,True,0.7337847835037304,True
2026-07-31,26,2026-07-31 10:11:54.758263+00:00,2026-07-31 10:10:00+00:00,0.32499999999999996,0.37151999999999996,0.4296885014177548,0.0,-0.3000000000000007,2.4896169079166697,-2.7777777777777786,0.5118391301388918,1.8014560380555555,,-0.9523957996432785,-0.3048642990280105,0.0,21.912637716666666,0.19999999999999574,-0.11528883171782944,2026-07-31 10:00:00+00:00,11.912637716666667,2.55820649976481,-0.2881608698611089,-0.7308875085427925,0.4638881476725855,True,0.4740332719878693,True,0.51994515625819,True
2026-07-31,26,2026-07-31 10:22:54.647318+00:00,2026-07-31 10:20:00+00:00,0.36,0.43218,0.46719598523238376,0.0,-0.5,2.19796565027778,-2.7777777777777786,0.42018787250000145,1.6181535227777777,,-0.9366721892483976,-0.3502073812594677,0.0,2.9107886333333335,0.0,-0.7737629289837495,2026-07-31 10:00:00+00:00,22.910788633333333,3.1743297643363024,-0.5798121274999986,-0.5753641449035618,0.49859870290940367,True,0.4829432029719949,True,0.5416982060772488,True
2026-07-31,26,2026-07-31 10:32:54.571618+00:00,2026-07-31 10:30:00+00:00,0.4,0.48245499999999997,0.4637090836540353,0.23505451382467227,-0.6000000000000014,2.014642830833335,-2.7777777777777786,0.3368650530555577,1.4515078838888889,,-0.9205048534524404,-0.39073112848927355,0.0,12.909526966666666,-0.8000000000000043,-1.4644821413436078,2026-07-31 10:00:00+00:00,32.90952696666667,3.5236960063695526,-0.7631349469444437,-0.4054651081081643,0.49475032560786525,True,0.4886962793108762,True,0.5604101380120954,True
2026-07-31,26,2026-07-31 10:41:54.645337+00:00,2026-07-31 10:40:00+00:00,0.33999999999999997,0.361375,0.4172413154288606,0.0,-0.3999999999999986,2.1396325920833377,-2.7777777777777786,0.2618548143055577,1.3014874063888888,,-0.904455145454368,-0.4265687399014583,0.0,21.910755616666666,-0.19999999999999574,-1.04555967527768,2026-07-31 10:00:00+00:00,41.91075561666666,3.7591225081857633,-0.6381451856944409,-0.6632942174102644,0.44781664688283496,True,0.4428301439200939,True,0.6863675702247761,True
2026-07-31,26,2026-07-31 10:51:55.133401+00:00,2026-07-31 10:50:00+00:00,0.24,0.300295,0.26072429856392115,0.14068718945696887,-0.8000000000000007,1.6562314720833342,-2.7777777777777786,0.17845369430555635,1.1346851663888888,,-0.8849876374630421,-0.46561452032511097,0.0,31.91889001666667,-0.6000000000000014,-1.0590716031986165,2026-07-31 10:00:00+00:00,51.918890016666666,3.9687603642850333,-1.1215463056944444,-1.1526795099383855,0.2826019418321021,False,0.28134351941272057,False,0.041727117046565246,False
2026-07-31,26,2026-07-31 11:02:54.727432+00:00,2026-07-31 11:00:00+00:00,0.2,0.26962,0.18084630298605053,0.05819369738378301,0.10000000000000142,1.483496066913581,-2.7777777777777786,0.10571828913580106,0.9514646022222222,,-0.8616291604415257,-0.5075383629607042,1.0,12.912123866666667,-0.5999999999999943,-0.7971405243764187,2026-07-31 10:00:00+00:00,62.91212386666667,4.157509075259392,-1.2942817108641975,-1.3862943611198906,0.19577814878520552,False,0.19404166742895515,False,0.03108822305942571,False
2026-07-31,26,2026-07-31 11:11:55.306275+00:00,2026-07-31 11:10:00+00:00,0.13,0.16672,0.12459312483309029,0.06778447931887753,0.3999999999999986,1.7668115347222226,-2.7777777777777786,0.08903375694444549,0.8013038125,,-0.8410390129643923,-0.5409744713679941,1.0,21.92177125,-0.4000000000000057,-0.0018283558693488189,2026-07-31 10:00:00+00:00,71.92177124999999,4.289387239833614,-1.010966243055556,-1.900958761193047,0.1368534683378084,False,0.13954978114623037,False,0.028319015833407485,False
2026-07-31,26,2026-07-31 11:22:55.683063+00:00,2026-07-31 11:20:00+00:00,0.185,0.279855,0.15722540957720907,0.038099540455372054,0.0,1.346429535092593,-2.7777777777777786,0.06865175731481443,0.6178658158333333,,-0.8141155183563192,-0.5807029557109398,1.0,32.92805105,-0.3999999999999986,-1.0429640152834152,2026-07-31 10:00:00+00:00,82.92805105000001,4.42995989668846,-1.4313482426851856,-1.4828322881625378,0.1698806268098752,False,0.17397600003717187,False,0.03108822305942571,False
2026-07-31,26,2026-07-31 11:32:55.112749+00:00,2026-07-31 11:30:00+00:00,0.065,0.094095,0.05932442435483619,0.0,0.0,1.3279286188580244,-2.7777777777777786,0.05015084108024581,0.45135756972222224,,-0.788010753606722,-0.6156614753256582,1.0,12.918545816666667,-0.20000000000000284,0.010099029837272955,2026-07-31 10:00:00+00:00,92.91854581666666,4.542427872747257,-1.4498491589197542,-2.66615925939305,0.0645021557415645,False,0.06143204382485335,False,0.028319015833407485,False
2026-07-31,26,2026-07-31 11:41:55.219694+00:00,2026-07-31 11:40:00+00:00,0.060000000000000005,0.073255,0.042091537381313576,0.022396717167335885,-0.10000000000000142,1.211258651419751,-2.7777777777777786,0.03348087364197383,0.3013278627777778,,-0.763232469782529,-0.6461239796429636,1.0,21.920328233333333,-1.0,-0.15465624399600753,2026-07-31 10:00:00+00:00,101.92032823333334,4.6339551766169045,-1.5665191263580276,-2.751535313041949,0.04584482880610572,False,0.0454850375693114,False,0.028319015833407485,False
2026-07-31,26,2026-07-31 11:52:55.511874+00:00,2026-07-31 11:50:00+00:00,0.045,0.06282,0.03858782621358315,0.0,0.0,1.290879263148149,-2.7777777777777786,0.01310148537037037,0.11791336833333334,,-0.7313537016191706,-0.6819983600624984,1.0,32.9251979,0.0,0.3513528766721601,2026-07-31 10:00:00+00:00,112.9251979,4.735542074256184,-1.4868985146296296,-3.0550488507104103,0.04199400270388653,False,0.0419062422115599,False,0.028319015833407485,False
2026-07-31,26,2026-07-31 12:01:55.072614+00:00,2026-07-31 12:00:00+00:00,0.025,0.031455,0.016329202916974265,0.028244451827582697,-0.3000000000000007,0.9973117091666666,-3.388888888888893,-0.5915771797222256,0.968035385,,-0.7040147244559684,-0.7101853756232854,1.0,11.917876900000001,-0.6000000000000014,0.6744175141950395,2026-07-31 10:00:00+00:00,121.9178769,4.8115164649035504,-2.3915771797222263,-3.6635616461296463,0.01771978972392332,False,0.016403233805685043,False,0.028319015833407485,False
2026-07-31,26,2026-07-31 12:12:55.585227+00:00,2026-07-31 12:10:00+00:00,0.02,0.031455,0.009505455420097281,0.017501362594803272,-0.6999999999999993,0.7094357638425954,-3.388888888888893,-0.4794531250462981,0.7845596591666667,,-0.6691306063588585,-0.743144825477394,1.0,22.926420450000002,-1.1999999999999957,0.6608058575446303,2026-07-31 10:00:00+00:00,132.92642045,4.897290548020279,-2.6794531250462974,-3.8918202981106265,0.010260390523885226,False,0.009744935185369681,False,0.028319015833407485,False
2026-07-31,26,2026-07-31 12:23:55.599137+00:00,2026-07-31 12:20:00+00:00,0.008,0.00944595,0.0030757685216946527,0.017207858611602917,-0.8000000000000007,0.7214751621450617,-3.388888888888893,-0.36741372674383044,0.6012224619444444,,-0.6327053285625162,-0.7743926440821856,1.0,33.92665228333333,-1.6000000000000014,1.5603416678896398,2026-07-31 10:00:00+00:00,143.9266522833333,4.976227768115323,-2.667413726743831,-4.820281565605037,0.0033367736056678907,False,0.0032889189024104585,False,0.028319015833407485,True
2026-07-31,26,2026-07-31 12:37:55.790340+00:00,2026-07-31 12:30:00+00:00,0.0045000000000000005,0.0083968,0.0011206138164404432,0.011623605061703532,-0.3000000000000007,0.36410021203703735,-3.388888888888893,-0.22478867685185477,0.36783601666666665,,-0.5842496656374347,-0.8115739819650121,2.0,17.929839,-2.0,1.9981279982855522,2026-07-31 10:00:00+00:00,157.929839,5.068462840683613,-3.0247886768518555,-5.399167726727977,0.0011976587111390473,False,0.0011817613419451598,False,0.028319015833407485,True
2026-07-31,26,2026-07-31 12:45:55.779803+00:00,2026-07-31 12:40:00+00:00,0.0045000000000000005,0.0083968,0.0010515982107417387,0.009069167285022852,-0.6000000000000014,0.14557990483024952,-3.388888888888893,-0.1433089840586419,0.23450561027777778,,-0.5555702330196022,-0.8314696123025452,2.0,25.92966338333333,-1.8000000000000043,1.8562692032201924,2026-07-31 10:00:00+00:00,165.92966338333332,5.117572546351355,-3.2433089840586433,-5.399167726727977,0.0011152047447625833,False,0.0011011684809364725,False,0.028319015833407485,True
2026-07-31,26,2026-07-31 12:52:55.814477+00:00,2026-07-31 12:50:00+00:00,0.0035,0.0062982,0.0007638170470694254,0.009069167285022852,-0.6999999999999993,0.11688208714506487,-3.388888888888893,-0.07200680174382867,0.11782931194444445,,-0.529919264233205,-0.848048096156426,2.0,32.93024128333333,-1.7999999999999972,2.108587647649697,2026-07-31 10:00:00+00:00,172.93024128333334,5.15865430666301,-3.272006801743828,-5.651486171157481,0.0008101096048429276,False,0.0008119990361737986,False,0.028319015833407485,True
2026-07-31,26,2026-07-31 13:04:56.014742+00:00,2026-07-31 13:00:00+00:00,0.0015,0.0020998,0.0003595145859807038,0.0,0.6000000000000014,0.5711152061111164,-4.388888888888889,-0.9177736827777743,0.9177736827777778,,-0.48480962024633684,-0.874619707139396,3.0,14.933579033333332,-0.19999999999999574,3.7946787694529704,2026-07-31 10:00:00+00:00,184.93357903333333,5.225389507965782,-3.817773682777773,-6.500789044747705,0.00038615615295189824,False,0.00037854356980983713,False,0.028319015833407485,True
