target_date,current_x,probability,scenario,decision_ts_utc,p_win,midpoint,entry_price_proxy,effective_cost_per_share,won,cash_cost,pnl
2026-07-21,14,p_break_v7,midpoint,2026-07-21T03:00:19.525000+00:00,0.6659335638063888,0.305,0.305,0.31559875,False,1.5779937499999999,-1.5779937499999999
2026-07-22,11,p_break_v7,midpoint,2026-07-22T03:51:46.681906+00:00,0.9995561314806852,0.9995,0.9995,0.9995249875000001,True,4.9976249375,0.002375062499999636
2026-07-22,12,p_break_v7,midpoint,2026-07-22T05:52:55.686180+00:00,0.9996676928115692,0.9995,0.9995,0.9995249875000001,True,4.9976249375,0.002375062499999636
2026-07-22,13,p_break_v7,midpoint,2026-07-22T06:32:22.173340+00:00,0.9995884296410968,0.996,0.996,0.9961992,True,4.980995999999999,0.019004000000000687
2026-07-22,14,p_break_v7,midpoint,2026-07-22T07:31:41.126622+00:00,0.9986536413070184,0.987,0.987,0.98764155,True,4.93820775,0.06179224999999988
2026-07-22,15,p_break_v7,midpoint,2026-07-22T08:31:49.929190+00:00,0.9997946479334544,0.985,0.985,0.98573875,True,4.92869375,0.07130625000000013
2026-07-22,16,p_break_v7,midpoint,2026-07-22T09:32:38.042029+00:00,0.9978419155537523,0.9805,0.9805,0.9814559875000001,True,4.9072799375,0.09272006249999976
2026-07-22,17,p_break_v7,midpoint,2026-07-22T10:32:29.949029+00:00,0.9663906157761388,0.845,0.845,0.85154875,True,4.2577437499999995,0.7422562500000005
2026-07-22,18,p_break_v7,midpoint,2026-07-22T11:32:55.361067+00:00,0.7582884918830699,0.27,0.27,0.279855,True,1.399275,3.6007249999999997
2026-07-22,19,p_break_v7,midpoint,2026-07-22T13:32:41.812173+00:00,0.1168979120535151,0.09,0.09,0.094095,False,0.470475,-0.470475
2026-07-23,15,p_break_v7,midpoint,2026-07-23T08:02:58.125758+00:00,0.9996781757296468,0.9985,0.9985,0.9985748875,True,4.9928744375,0.007125562499999738
2026-07-23,16,p_break_v7,midpoint,2026-07-23T09:02:40.860265+00:00,0.9998106229821916,0.995,0.995,0.99524875,True,4.97624375,0.023756249999999923
2026-07-23,17,p_break_v7,midpoint,2026-07-23T09:31:41.383835+00:00,0.9990815397145648,0.926,0.926,0.9294262000000001,True,4.647131000000001,0.3528689999999992
2026-07-23,19,p_break_v7,midpoint,2026-07-23T10:02:12.862656+00:00,0.8975352194740748,0.425,0.425,0.43721875,True,2.18609375,2.81390625
2026-07-23,20,p_break_v7,midpoint,2026-07-23T12:02:10.560008+00:00,0.0428918778190936,0.025,0.025,0.026218750000000002,False,0.13109375,-0.13109375
2026-07-24,14,p_break_v7,midpoint,2026-07-24T05:01:23.439703+00:00,0.9999949434115016,0.9995,0.9995,0.9995249875000001,True,4.9976249375,0.002375062499999636
2026-07-24,16,p_break_v7,midpoint,2026-07-24T05:31:47.832491+00:00,0.9998728423000012,0.9995,0.9995,0.9995249875000001,True,4.9976249375,0.002375062499999636
2026-07-24,17,p_break_v7,midpoint,2026-07-24T06:32:50.475452+00:00,0.9999860703279164,0.9995,0.9995,0.9995249875000001,True,4.9976249375,0.002375062499999636
2026-07-24,18,p_break_v7,midpoint,2026-07-24T07:02:44.860268+00:00,0.9994233077490212,0.9955,0.9955,0.9957239875,True,4.9786199375,0.021380062499999575
2026-07-24,19,p_break_v7,midpoint,2026-07-24T08:03:33.217250+00:00,0.9986709631553674,0.94,0.94,0.94282,True,4.7141,0.2858999999999998
2026-07-24,20,p_break_v7,midpoint,2026-07-24T12:01:54.872988+00:00,0.4421976591331205,0.295,0.295,0.30539875,True,1.52699375,3.47300625
2026-07-24,21,p_break_v7,midpoint,2026-07-24T15:02:56.863312+00:00,0.0266779868109443,0.025,0.025,0.026218750000000002,False,0.13109375,-0.13109375
2026-07-25,15,p_break_v7,midpoint,2026-07-25T03:00:06.700363+00:00,0.9998994884455054,0.9985,0.9985,0.9985748875,True,4.9928744375,0.007125562499999738
2026-07-25,18,p_break_v7,midpoint,2026-07-25T06:33:36.724327+00:00,0.9387485259714806,0.931,0.931,0.93421195,True,4.67105975,0.3289402499999996
2026-07-25,19,p_break_v7,midpoint,2026-07-25T11:42:43.464400+00:00,0.6249419536346279,0.355,0.355,0.36644875,True,1.83224375,3.16775625
2026-07-25,20,p_break_v7,midpoint,2026-07-25T13:32:34.722591+00:00,0.2516797147287655,0.09,0.09,0.094095,False,0.470475,-0.470475
2026-07-26,17,p_break_v7,midpoint,2026-07-26T03:00:20.185834+00:00,0.9900633474974706,0.955,0.955,0.95714875,True,4.78574375,0.21425625000000004
2026-07-26,18,p_break_v7,midpoint,2026-07-26T10:02:54.116145+00:00,0.9812318625835468,0.795,0.795,0.8031487500000001,True,4.01574375,0.9842562499999996
2026-07-26,19,p_break_v7,midpoint,2026-07-26T11:03:39.560653+00:00,0.8321256396234944,0.435,0.435,0.44728875,False,2.2364437500000003,-2.2364437500000003
2026-07-27,18,p_break_v7,midpoint,2026-07-27T03:00:03.330849+00:00,0.9796745205098412,0.9725,0.9725,0.9738371875,True,4.8691859375,0.13081406249999983
2026-07-27,19,p_break_v7,midpoint,2026-07-27T09:03:35.304486+00:00,0.9000770535991629,0.86,0.86,0.86602,True,4.3301,0.6699000000000002
2026-07-27,20,p_break_v7,midpoint,2026-07-27T13:02:00.572692+00:00,0.478996208787258,0.35,0.35,0.361375,True,1.806875,3.193125
2026-07-27,21,p_break_v7,midpoint,2026-07-27T14:31:59.038197+00:00,0.0200602769968387,0.015,0.015,0.01573875,False,0.07869374999999999,-0.07869374999999999
2026-07-29,24,p_break_v7,midpoint,2026-07-29T13:02:36.901091+00:00,0.1569805189506646,0.115,0.115,0.12008875000000001,False,0.60044375,-0.60044375
2026-07-15,21,p_break_v7,ask_markup_median,2026-07-15T06:33:27.771861+00:00,0.9998614463374856,0.9995,0.999,0.99904995,True,4.99524975,0.004750249999999845
2026-07-15,22,p_break_v7,ask_markup_median,2026-07-15T08:02:53.626287+00:00,0.9993704997883236,0.9975,0.999,0.99904995,True,4.99524975,0.004750249999999845
2026-07-15,26,p_break_v7,ask_markup_median,2026-07-15T13:02:25.188618+00:00,0.2044024279222659,0.165,0.175,0.18221874999999998,False,0.9110937499999999,-0.9110937499999999
2026-07-16,19,p_break_v7,ask_markup_median,2026-07-16T05:03:34.531189+00:00,0.9999882202445166,0.997,0.999,0.99904995,True,4.99524975,0.004750249999999845
2026-07-16,20,p_break_v7,ask_markup_median,2026-07-16T06:03:21.476849+00:00,0.999933920161146,0.9815,0.992982,0.9933304373838,True,4.966652186919,0.03334781308099988
2026-07-16,21,p_break_v7,ask_markup_median,2026-07-16T06:32:19.191202+00:00,0.9958253353508036,0.925,0.936482,0.9394561731838,True,4.697280865919,0.30271913408100026
2026-07-16,22,p_break_v7,ask_markup_median,2026-07-16T08:02:35.167394+00:00,0.9290914983725004,0.51,0.585,0.5971387499999999,False,2.98569375,-2.98569375
2026-07-17,19,p_break_v7,ask_markup_median,2026-07-17T05:31:54.667004+00:00,0.9999923123230215,0.999,0.999,0.99904995,True,4.99524975,0.004750249999999845
2026-07-17,20,p_break_v7,ask_markup_median,2026-07-17T06:02:08.900886+00:00,0.999824718734728,0.997,0.999,0.99904995,True,4.99524975,0.004750249999999845
2026-07-17,21,p_break_v7,ask_markup_median,2026-07-17T07:31:52.210210+00:00,0.999894071823864,0.9925,0.999,0.99904995,True,4.99524975,0.004750249999999845
2026-07-17,22,p_break_v7,ask_markup_median,2026-07-17T09:12:39.437395+00:00,0.9993234143050068,0.9895,0.999,0.99904995,True,4.99524975,0.004750249999999845
2026-07-17,23,p_break_v7,ask_markup_median,2026-07-17T10:12:18.296261+00:00,0.8853136472297338,0.7965,0.8714999999999999,0.8770993874999999,True,4.385496937499999,0.6145030625000008
2026-07-17,24,p_break_v7,ask_markup_median,2026-07-17T13:02:35.416649+00:00,0.5260537861074632,0.31,0.3425,0.35375968750000003,False,1.7687984375,-1.7687984375
2026-07-18,20,p_break_v7,ask_markup_median,2026-07-18T05:32:01.167926+00:00,0.9992453253185808,0.9995,0.999,0.99904995,True,4.99524975,0.004750249999999845
2026-07-18,21,p_break_v7,ask_markup_median,2026-07-18T06:02:23.818715+00:00,0.9990690943235816,0.993,0.999,0.99904995,True,4.99524975,0.004750249999999845
2026-07-18,22,p_break_v7,ask_markup_median,2026-07-18T07:02:09.799585+00:00,0.9985983834333548,0.9655,0.976982,0.9781064085838,True,4.890532042919,0.10946795708099977
2026-07-18,23,p_break_v7,ask_markup_median,2026-07-18T09:22:43.219450+00:00,0.950894733329054,0.92,0.931482,0.9346731641838,True,4.673365820919,0.3266341790810001
2026-07-18,24,p_break_v7,ask_markup_median,2026-07-18T10:53:26.877574+00:00,0.928546690264788,0.845,0.856482,0.8626280291838,True,4.313140145919,0.6868598540809998
2026-07-18,25,p_break_v7,ask_markup_median,2026-07-18T12:03:32.900779+00:00,0.3915000869949717,0.235,0.2675,0.27729718750000004,True,1.3864859375000003,3.6135140624999997
2026-07-18,26,p_break_v7,ask_markup_median,2026-07-18T13:03:23.807856+00:00,0.1711296749784621,0.055,0.065,0.06803875000000001,False,0.3401937500000001,-0.3401937500000001
2026-07-19,20,p_break_v7,ask_markup_median,2026-07-19T03:00:13.671735+00:00,0.4342657202326661,0.26,0.29250000000000004,0.30284718750000006,False,1.5142359375000003,-1.5142359375000003
2026-07-20,16,p_break_v7,ask_markup_median,2026-07-20T06:51:49.337369+00:00,0.9991823311669064,0.9985,0.999,0.99904995,True,4.99524975,0.004750249999999845
2026-07-20,17,p_break_v7,ask_markup_median,2026-07-20T07:31:14.125164+00:00,0.9997635874213456,0.9975,0.999,0.99904995,True,4.99524975,0.004750249999999845
2026-07-20,19,p_break_v7,ask_markup_median,2026-07-20T10:23:02.932896+00:00,0.9630809250255368,0.935,0.946482,0.9490146911838,True,4.745073455919,0.254926544081
2026-07-20,20,p_break_v7,ask_markup_median,2026-07-20T11:02:18.062112+00:00,0.8741150825456676,0.445,0.47750000000000004,0.48997468750000006,True,2.4498734375000004,2.5501265624999996
2026-07-20,21,p_break_v7,ask_markup_median,2026-07-20T12:33:02.578212+00:00,0.0759332228345193,0.05,0.06,0.06282,False,0.3141,-0.3141
