any_fill_rate,filled_cost_total_usd,full_fill_rate,intended_notional_total_usd,mean_fill_fraction,median_first_fill_wait_min,median_last_fill_wait_min,missed_winner_cost_usd,orders,scenario_model,scenario_notional_usd,settled_cost_usd,settled_orders,settled_pnl_usd,settled_roi
0.8333333333333334,13.090734997,0.2777777777777778,18.0,0.7272630553888889,6.216666666666667,6.85,1.9898109890109885,18,absolute_fill_cap,1.0,12.202734997,15,-3.402734996999999,-0.27885019201322897
0.8333333333333334,14.999418978658536,0.7777777777777778,18.0,0.8333010543699186,6.216666666666667,6.85,0.0,18,proportional_fill_fraction,1.0,13.999418978658536,15,-3.0104079896475473,-0.21503806652524468
0.8333333333333334,14.091734997,0.0,54.0,0.26095805549999995,6.216666666666667,6.85,21.96783296703297,18,absolute_fill_cap,3.0,13.203734997,15,-4.403734996999999,-0.3335219161851222
0.8333333333333334,44.99825693597561,0.7777777777777778,54.0,0.8333010543699186,6.216666666666667,6.85,0.0,18,proportional_fill_fraction,3.0,41.99825693597561,15,-9.031223968942639,-0.2150380665252446
0.8333333333333334,14.091734997,0.0,90.0,0.1565748333,6.216666666666667,6.85,41.945854945054954,18,absolute_fill_cap,5.0,13.203734997,15,-4.403734996999999,-0.3335219161851222
0.8333333333333334,74.99709489329268,0.7777777777777778,90.0,0.8333010543699186,6.216666666666667,6.85,0.0,18,proportional_fill_fraction,5.0,69.99709489329268,15,-15.052039948237734,-0.21503806652524465
